cadence,power,temperature,timestamp,speed,distance,altitude,latitude,longitude,slope,time_diff,acceleration,power_change_rate
0,0,16,2023-03-27 11:09:45,4.87,3861.59,46.200000000000045,39.916459964588284,116.42820993438363,29.85074626866026,1.0,-0.09999999999999964,-42.0
0,0,16,2023-03-27 11:09:46,4.813,3871.36,46.0,39.91636994294822,116.42820993438363,-2.047082906858197,1.0,-0.057000000000000384,0.0
25,32,16,2023-03-27 11:09:47,4.81,3876.17,45.799999999999955,39.91636994294822,116.42820993438363,-4.15800415800515,1.0,-0.0030000000000001137,32.0
28,47,16,2023-03-27 11:09:48,4.806,3882.44,45.799999999999955,39.91627992130816,116.42821999266744,0.0,1.0,-0.0039999999999995595,15.0
28,47,16,2023-03-27 11:09:49,4.846,3886.69,46.0,39.91623993963003,116.42821999266744,4.705882352942246,1.0,0.040000000000000036,0.0
40,83,16,2023-03-27 11:09:50,4.95,3891.64,46.200000000000045,39.91623993963003,116.42821999266744,4.040404040405107,1.0,0.10400000000000009,36.0
47,87,16,2023-03-27 11:09:51,5.053,3893.16,46.200000000000045,39.91618998348713,116.42821999266744,0.0,1.0,0.10299999999999976,4.0
47,87,16,2023-03-27 11:09:52,5.106,3903.35,46.200000000000045,39.91609996184707,116.42821999266744,0.0,1.0,0.052999999999999936,0.0
47,87,16,2023-03-27 11:09:53,5.1,3908.45,46.200000000000045,39.91609996184707,116.42821999266744,0.0,1.0,-0.006000000000000227,0.0
0,0,16,2023-03-27 11:09:54,5.093,3913.22,46.200000000000045,39.916009940207005,116.42821999266744,0.0,1.0,-0.006999999999999673,-87.0
0,0,16,2023-03-27 11:09:55,5.043,3919.16,46.200000000000045,39.9159599840641,116.42821999266744,0.0,1.0,-0.04999999999999982,0.0
48,54,16,2023-03-27 11:09:56,5.02,3924.18,46.200000000000045,39.9159599840641,116.42821999266744,0.0,1.0,-0.023000000000000576,54.0
48,54,16,2023-03-27 11:09:57,4.996,3928.97,46.200000000000045,39.91586996242404,116.42822996713221,0.0,1.0,-0.023999999999999133,0.0
48,54,16,2023-03-27 11:09:58,4.993,3933.96,46.200000000000045,39.91586996242404,116.42822996713221,0.0,1.0,-0.0030000000000001137,0.0
41,46,16,2023-03-27 11:09:59,4.986,3940.16,46.200000000000045,39.91577994078398,116.42822996713221,0.0,1.0,-0.007000000000000561,-8.0
35,67,16,2023-03-27 11:10:00,4.963,3945.12,46.200000000000045,39.91577994078398,116.42822996713221,0.0,1.0,-0.022999999999999687,21.0
35,67,16,2023-03-27 11:10:01,4.946,3945.37,46.200000000000045,39.91573995910585,116.42822996713221,0.0,1.0,-0.017000000000000348,0.0
35,67,16,2023-03-27 11:10:02,4.86,3955.58,46.200000000000045,39.91564993746579,116.42823994159698,0.0,1.0,-0.08599999999999941,0.0
35,67,16,2023-03-27 11:10:03,4.806,3960.38,46.200000000000045,39.91564993746579,116.42823994159698,0.0,1.0,-0.05400000000000027,0.0
0,0,16,2023-03-27 11:10:04,4.753,3965.3,46.200000000000045,39.91556997410953,116.42823994159698,0.0,1.0,-0.052999999999999936,-67.0
0,0,16,2023-03-27 11:10:05,4.736,3970.04,46.200000000000045,39.91556997410953,116.42823994159698,0.0,1.0,-0.017000000000000348,0.0
0,0,16,2023-03-27 11:10:06,4.703,3970.48,46.200000000000045,39.9155299924314,116.42824999988079,0.0,1.0,-0.032999999999999474,0.0
0,0,16,2023-03-27 11:10:07,4.616,3975.15,46.200000000000045,39.91548992693424,116.42824999988079,0.0,1.0,-0.08700000000000063,0.0
0,0,16,2023-03-27 11:10:08,4.573,3979.72,46.200000000000045,39.91548992693424,116.42824999988079,0.0,1.0,-0.04299999999999926,0.0
0,0,16,2023-03-27 11:10:09,4.476,3984.2,46.200000000000045,39.91548992693424,116.42824999988079,0.0,1.0,-0.09700000000000042,0.0
0,0,16,2023-03-27 11:10:10,4.433,3989.37,46.200000000000045,39.91536998189986,116.42824999988079,0.0,1.0,-0.04300000000000015,0.0
0,0,16,2023-03-27 11:10:11,4.333,3997.43,46.200000000000045,39.915299993008375,116.42824999988079,0.0,1.0,-0.09999999999999964,0.0
0,0,16,2023-03-27 11:10:12,4.093,4000.41,46.200000000000045,39.91526998579502,116.42824999988079,0.0,1.0,-0.2400000000000002,0.0
0,0,16,2023-03-27 11:10:13,3.76,4004.17,46.200000000000045,39.91526998579502,116.42824999988079,0.0,1.0,-0.3330000000000002,0.0
0,0,16,2023-03-27 11:10:14,3.473,4004.56,46.39999999999998,39.91523997858167,116.42824999988079,51.28205128205053,1.0,-0.2869999999999999,0.0
0,0,16,2023-03-27 11:10:15,3.273,4007.96,46.60000000000002,39.91520997136831,116.42824999988079,5.8823529411776505,1.0,-0.19999999999999973,0.0
0,0,16,2023-03-27 11:10:16,3.07,4013.63,46.60000000000002,39.91515993140638,116.42823994159698,0.0,1.0,-0.2030000000000003,0.0
0,0,16,2023-03-27 11:10:17,2.84,4016.47,46.60000000000002,39.91515993140638,116.42823994159698,0.0,1.0,-0.22999999999999998,0.0
0,0,16,2023-03-27 11:10:18,2.716,4017.1,46.60000000000002,39.91513998247683,116.42822996713221,0.0,1.0,-0.12399999999999967,0.0
0,0,16,2023-03-27 11:10:19,2.65,4021.4,46.60000000000002,39.91509991697967,116.42821999266744,0.0,1.0,-0.06600000000000028,0.0
0,0,16,2023-03-27 11:10:20,2.54,4023.52,46.60000000000002,39.91507996805012,116.42821999266744,0.0,1.0,-0.10999999999999988,0.0
0,0,16,2023-03-27 11:10:21,2.353,4024.8,46.799999999999955,39.91506999358535,116.42821999266744,15.624999999992228,1.0,-0.18699999999999983,0.0
0,0,16,2023-03-27 11:10:22,1.856,4026.65,46.799999999999955,39.91506999358535,116.42821999266744,0.0,1.0,-0.4970000000000001,0.0
0,0,16,2023-03-27 11:10:23,1.43,4026.93,46.799999999999955,39.91505993530154,116.42821999266744,0.0,1.0,-0.42600000000000016,0.0
0,0,16,2023-03-27 11:10:24,0.826,4027.75,46.799999999999955,39.91505993530154,116.42821999266744,0.0,1.0,-0.604,0.0
0,0,16,2023-03-27 11:10:25,0.486,4028.24,46.799999999999955,39.91505993530154,116.42821999266744,0.0,1.0,-0.33999999999999997,0.0
0,0,16,2023-03-27 11:13:18,0.05,4028.29,46.39999999999998,39.91505993530154,116.42821999266744,-799.9999999970441,173.0,-0.002520231213872832,0.0
0,0,16,2023-03-27 11:13:19,0.053,4028.34,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,0.0029999999999999957,0.0
0,0,16,2023-03-27 11:13:20,0.05,4028.39,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,-0.0029999999999999957,0.0
0,0,16,2023-03-27 11:13:21,0.043,4028.44,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,-0.007000000000000006,0.0
0,0,16,2023-03-27 11:13:22,0.033,4028.47,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,-0.009999999999999995,0.0
0,0,16,2023-03-27 11:13:23,0.023,4028.49,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,-0.010000000000000002,0.0
0,0,16,2023-03-27 11:13:24,0.023,4028.52,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,0.0,0.0
0,0,16,2023-03-27 11:13:25,0.033,4028.55,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,0.010000000000000002,0.0
0,0,16,2023-03-27 11:13:26,0.036,4028.59,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,0.0029999999999999957,0.0
0,0,16,2023-03-27 11:13:27,0.033,4028.62,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,-0.0029999999999999957,0.0
0,0,16,2023-03-27 11:13:28,0.023,4028.64,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,-0.010000000000000002,0.0
0,0,16,2023-03-27 11:13:29,0.05,4028.69,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,0.027000000000000003,0.0
0,0,16,2023-03-27 11:13:30,0.063,4028.76,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,0.012999999999999998,0.0
0,0,16,2023-03-27 11:13:31,0.073,4028.83,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,0.009999999999999995,0.0
0,0,16,2023-03-27 11:13:32,0.053,4028.88,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,-0.019999999999999997,0.0
0,0,16,2023-03-27 11:13:33,0.056,4028.94,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,0.0030000000000000027,0.0
0,0,16,2023-03-27 11:13:34,0.046,4028.99,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,-0.010000000000000002,0.0
0,0,16,2023-03-27 11:13:35,0.03,4029.02,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,-0.016,0.0
0,0,16,2023-03-27 11:13:36,0.016,4029.03,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,-0.013999999999999999,0.0
0,0,16,2023-03-27 11:13:37,0.01,4029.04,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,-0.006,0.0
0,0,16,2023-03-27 11:13:38,0.013,4029.06,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,0.002999999999999999,0.0
0,0,16,2023-03-27 11:13:39,0.01,4029.07,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,-0.002999999999999999,0.0
0,0,16,2023-03-27 11:13:40,0.023,4029.09,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,0.013,0.0
0,0,16,2023-03-27 11:13:41,0.033,4029.12,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,0.010000000000000002,0.0
0,0,16,2023-03-27 11:13:42,0.036,4029.16,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,0.0029999999999999957,0.0
0,0,16,2023-03-27 11:13:43,0.036,4029.2,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,0.0,0.0
0,0,16,2023-03-27 11:13:44,0.023,4029.22,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,-0.012999999999999998,0.0
0,0,16,2023-03-27 11:13:45,0.016,4029.24,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,-0.006999999999999999,0.0
0,0,16,2023-03-27 11:13:46,0.006,4029.24,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,-0.01,0.0
0,0,16,2023-03-27 11:13:47,0.006,4030.09,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,0.0,0.0
0,0,16,2023-03-27 11:13:48,0.003,4030.94,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,-0.003,0.0
0,0,16,2023-03-27 11:13:49,0.04,4030.98,46.39999999999998,39.91505993530154,116.42821999266744,0.0,1.0,0.037,0.0
0,0,16,2023-03-27 11:13:50,0.233,4031.22,46.200000000000045,39.91505993530154,116.42821999266744,-83.3333333333807,1.0,0.193,0.0
0,0,16,2023-03-27 11:13:51,0.426,4032.49,46.200000000000045,39.91505993530154,116.42821999266744,0.0,1.0,0.19299999999999998,0.0
0,0,16,2023-03-27 11:13:52,0.743,4033.56,46.200000000000045,39.91502992808819,116.42825997434556,0.0,1.0,0.317,0.0
0,0,16,2023-03-27 11:13:53,1.166,4038.23,46.200000000000045,39.91498994641006,116.42825997434556,0.0,1.0,0.42299999999999993,0.0
0,0,16,2023-03-27 11:13:54,1.776,4040.01,46.200000000000045,39.91498994641006,116.42825997434556,0.0,1.0,0.6100000000000001,0.0
0,0,16,2023-03-27 11:13:55,2.223,4042.47,46.0,39.914959939196706,116.42826994881034,-8.130081300816238,1.0,0.44699999999999984,0.0
0,0,16,2023-03-27 11:13:56,2.563,4045.86,46.0,39.91492993198335,116.42826994881034,0.0,1.0,0.3400000000000003,0.0
0,0,16,2023-03-27 11:13:57,2.796,4051.38,46.0,39.91487997584045,116.42826994881034,0.0,1.0,0.23299999999999965,0.0
0,0,16,2023-03-27 11:13:58,2.78,4052.46,46.0,39.91486991755664,116.42825997434556,0.0,1.0,-0.016000000000000014,0.0
0,0,16,2023-03-27 11:13:59,2.266,4054.72,46.0,39.91486991755664,116.42825997434556,0.0,1.0,-0.5139999999999998,0.0
0,0,16,2023-03-27 11:14:00,1.673,4054.72,46.0,39.91485994309187,116.42825997434556,0.0,1.0,-0.593,0.0
0,0,16,2023-03-27 11:14:01,1.06,4055.78,46.0,39.91485994309187,116.42825997434556,0.0,1.0,-0.613,0.0
0,0,16,2023-03-27 11:14:02,0.643,4056.43,46.0,39.91485994309187,116.42825997434556,0.0,1.0,-0.41700000000000004,0.0
0,0,16,2023-03-27 11:15:03,2.013,4061.95,45.799999999999955,39.914679983630776,116.42827992327511,-3.623188405797937,61.0,0.02245901639344262,0.0
0,0,16,2023-03-27 11:15:04,2.243,4064.19,45.799999999999955,39.914679983630776,116.42827992327511,0.0,1.0,0.22999999999999998,0.0
0,0,16,2023-03-27 11:15:05,2.473,4064.31,45.799999999999955,39.914659950882196,116.42827992327511,0.0,1.0,0.22999999999999998,0.0
0,0,16,2023-03-27 11:15:06,2.586,4069.83,45.799999999999955,39.914609994739294,116.42827992327511,0.0,1.0,0.11299999999999999,0.0
0,0,16,2023-03-27 11:15:07,2.573,4072.41,45.799999999999955,39.914609994739294,116.42827992327511,0.0,1.0,-0.0129999999999999,0.0
0,0,16,2023-03-27 11:15:08,2.56,4072.95,45.60000000000002,39.914589961990714,116.42827992327511,-37.0370370370269,1.0,-0.0129999999999999,0.0
0,0,16,2023-03-27 11:15:09,2.726,4078.47,45.60000000000002,39.91453992202878,116.42827992327511,0.0,1.0,0.16599999999999993,0.0
0,0,16,2023-03-27 11:15:10,2.73,4081.87,45.60000000000002,39.91450999863446,116.42827992327511,0.0,1.0,0.0040000000000000036,0.0
0,0,16,2023-03-27 11:15:11,2.686,4084.56,45.799999999999955,39.91450999863446,116.42827992327511,7.434944237915529,1.0,-0.04400000000000004,0.0
0,0,16,2023-03-27 11:15:12,2.596,4084.68,45.799999999999955,39.91448996588588,116.42827992327511,0.0,1.0,-0.08999999999999986,0.0
0,0,16,2023-03-27 11:15:13,2.556,4088.08,45.799999999999955,39.91445995867252,116.42827992327511,0.0,1.0,-0.040000000000000036,0.0
0,0,16,2023-03-27 11:15:14,2.6,4093.6,45.799999999999955,39.91440991871059,116.42827992327511,0.0,1.0,0.04400000000000004,0.0
0,0,16,2023-03-27 11:15:15,2.67,4095.72,45.799999999999955,39.91438996978104,116.42827992327511,0.0,1.0,0.06999999999999984,0.0
0,0,16,2023-03-27 11:15:16,2.683,4098.41,46.0,39.91438996978104,116.42827992327511,7.434944237919755,1.0,0.0129999999999999,0.0
0,0,16,2023-03-27 11:15:17,2.66,4098.53,46.0,39.91436993703246,116.42827992327511,0.0,1.0,-0.022999999999999687,0.0
0,0,16,2023-03-27 11:15:18,2.633,4104.2,46.0,39.91431998088956,116.42826994881034,0.0,1.0,-0.027000000000000135,0.0
0,0,16,2023-03-27 11:15:19,2.64,4106.83,46.0,39.91429994814098,116.42825997434556,0.0,1.0,0.007000000000000117,0.0
0,0,16,2023-03-27 11:15:20,2.66,4109.49,45.799999999999955,39.91429994814098,116.42825997434556,-7.518796992483325,1.0,0.020000000000000018,0.0
0,0,16,2023-03-27 11:15:21,2.656,4110.89,45.799999999999955,39.914269940927625,116.42825997434556,0.0,1.0,-0.0040000000000000036,0.0
0,0,16,2023-03-27 11:15:22,2.67,4113.11,45.60000000000002,39.914249991998076,116.42826994881034,-9.009009009008594,1.0,0.01399999999999979,0.0
0,0,16,2023-03-27 11:15:23,2.663,4119.52,45.60000000000002,39.91419995203614,116.42830993048847,0.0,1.0,-0.007000000000000117,0.0
0,0,16,2023-03-27 11:15:24,2.71,4121.64,45.799999999999955,39.91417991928756,116.42830993048847,9.433962264148212,1.0,0.04700000000000015,0.0
0,0,16,2023-03-27 11:15:25,2.753,4124.39,45.799999999999955,39.91417991928756,116.42830993048847,0.0,1.0,0.04300000000000015,0.0
0,0,16,2023-03-27 11:15:26,2.803,4125.79,45.799999999999955,39.91414999589324,116.42830993048847,0.0,1.0,0.04999999999999982,0.0
0,0,16,2023-03-27 11:15:27,2.85,4132.59,45.799999999999955,39.91408998146653,116.42830993048847,0.0,1.0,0.04700000000000015,0.0
0,0,16,2023-03-27 11:15:28,2.94,4135.53,46.0,39.91408998146653,116.42830993048847,6.802721088437846,1.0,0.08999999999999986,0.0
0,0,16,2023-03-27 11:15:29,3.03,4135.75,46.0,39.91406994871795,116.4282999560237,0.0,1.0,0.08999999999999986,0.0
0,0,16,2023-03-27 11:15:30,3.066,4142.54,46.0,39.914009934291244,116.4282999560237,0.0,1.0,0.03600000000000003,0.0
27,51,16,2023-03-27 11:15:31,3.013,4145.55,46.0,39.914009934291244,116.4282999560237,0.0,1.0,-0.052999999999999936,51.0
27,51,16,2023-03-27 11:15:32,2.96,4146.01,46.0,39.91397992707789,116.42830993048847,0.0,1.0,-0.052999999999999936,0.0
23,91,16,2023-03-27 11:15:33,3.09,4153.66,45.799999999999955,39.91390993818641,116.42830993048847,-2.614379084968039,1.0,0.1299999999999999,40.0
23,91,16,2023-03-27 11:15:34,3.49,4157.15,45.799999999999955,39.91390993818641,116.42830993048847,0.0,1.0,0.40000000000000036,0.0
31,117,16,2023-03-27 11:15:35,3.89,4163.06,45.799999999999955,39.91382997483015,116.42830993048847,0.0,1.0,0.3999999999999999,26.0
36,121,16,2023-03-27 11:15:36,4.256,4167.31,45.60000000000002,39.91378999315202,116.42830993048847,-4.705882352939572,1.0,0.3660000000000001,4.0
36,121,16,2023-03-27 11:15:37,4.406,4171.72,45.799999999999955,39.91378999315202,116.42830993048847,4.535147392288852,1.0,0.14999999999999947,0.0
36,121,16,2023-03-27 11:15:38,4.556,4172.39,45.60000000000002,39.91374992765486,116.42830993048847,-29.85074626864329,1.0,0.15000000000000036,0.0
36,121,16,2023-03-27 11:15:39,4.596,4177.91,45.60000000000002,39.91369997151196,116.42830993048847,0.0,1.0,0.040000000000000036,0.0
0,0,16,2023-03-27 11:15:40,4.626,4182.58,45.60000000000002,39.91365998983383,116.42830993048847,0.0,1.0,0.03000000000000025,-121.0
0,0,16,2023-03-27 11:15:41,4.606,4191.17,45.60000000000002,39.913579942658544,116.42831998877227,0.0,1.0,-0.020000000000000462,0.0
44,83,16,2023-03-27 11:15:42,4.596,4195.77,45.39999999999998,39.913579942658544,116.42831998877227,-4.347826086957166,1.0,-0.009999999999999787,83.0
44,83,16,2023-03-27 11:15:43,4.593,4202.04,45.39999999999998,39.91348992101848,116.42833993770182,0.0,1.0,-0.0030000000000001137,0.0
48,147,16,2023-03-27 11:15:44,4.776,4206.89,45.200000000000045,39.91344993934035,116.42834999598563,-4.123711340204469,1.0,0.18299999999999983,64.0
45,96,16,2023-03-27 11:15:45,4.863,4211.14,45.200000000000045,39.913409957662225,116.42834999598563,0.0,1.0,0.08700000000000063,-51.0
45,96,16,2023-03-27 11:15:46,5.0,4216.14,45.0,39.913409957662225,116.42834999598563,-4.0000000000009095,1.0,0.13699999999999957,0.0
34,60,16,2023-03-27 11:15:47,5.0,4216.66,45.0,39.91335991770029,116.42834999598563,0.0,1.0,0.0,-36.0
33,124,16,2023-03-27 11:15:48,5.15,4227.72,45.200000000000045,39.913259921595454,116.4283599704504,1.808318264014812,1.0,0.15000000000000036,64.0
46,101,16,2023-03-27 11:15:49,5.283,4233.0,45.0,39.913259921595454,116.4283599704504,-3.7878787878798317,1.0,0.133,-23.0
46,101,16,2023-03-27 11:15:50,5.416,4239.49,45.200000000000045,39.91315992549062,116.42836994491518,3.0816640986140555,1.0,0.133,0.0
46,101,16,2023-03-27 11:15:51,5.546,4245.01,45.200000000000045,39.913109969347715,116.42836994491518,0.0,1.0,0.1299999999999999,0.0
53,91,16,2023-03-27 11:15:52,5.65,4250.68,45.200000000000045,39.91305992938578,116.42837991937995,0.0,1.0,0.10400000000000009,-10.0
53,91,16,2023-03-27 11:15:53,5.57,4256.2,45.200000000000045,39.91300997324288,116.42837991937995,0.0,1.0,-0.08000000000000007,0.0
55,92,16,2023-03-27 11:15:54,5.526,4261.72,45.200000000000045,39.912959933280945,116.42837991937995,0.0,1.0,-0.04400000000000048,1.0
55,92,16,2023-03-27 11:15:55,5.26,4267.24,45.200000000000045,39.91290997713804,116.42837991937995,0.0,1.0,-0.266,0.0
55,85,16,2023-03-27 11:15:56,5.386,4272.76,45.200000000000045,39.91285993717611,116.42837991937995,0.0,1.0,0.12600000000000033,-7.0
56,79,16,2023-03-27 11:15:57,5.456,4277.48,45.39999999999998,39.91281995549798,116.42838997766376,4.2372881355923635,1.0,0.07000000000000028,-6.0
56,88,16,2023-03-27 11:15:58,5.453,4283.0,45.39999999999998,39.91276999935508,116.42838997766376,0.0,1.0,-0.0030000000000001137,9.0
56,88,16,2023-03-27 11:15:59,5.38,4288.56,45.60000000000002,39.912719959393144,116.42839995212853,3.5971223021588323,1.0,-0.0730000000000004,0.0
47,100,16,2023-03-27 11:16:00,5.123,4294.08,45.60000000000002,39.91266991943121,116.42839995212853,0.0,1.0,-0.2569999999999997,12.0
47,100,16,2023-03-27 11:16:01,5.296,4299.6,45.60000000000002,39.91261996328831,116.42839995212853,0.0,1.0,0.17300000000000004,0.0
42,71,16,2023-03-27 11:16:02,5.34,4305.12,45.60000000000002,39.91256992332637,116.42839995212853,0.0,1.0,0.043999999999999595,-29.0
42,71,16,2023-03-27 11:16:03,5.556,4309.97,45.39999999999998,39.912529941648245,116.4284099265933,-4.123711340206814,1.0,0.2160000000000002,0.0
42,71,16,2023-03-27 11:16:04,5.18,4315.15,45.39999999999998,39.912529941648245,116.4284099265933,0.0,1.0,-0.37600000000000033,0.0
0,0,16,2023-03-27 11:16:05,4.793,4317.79,45.39999999999998,39.91245995275676,116.4284099265933,0.0,1.0,-0.38699999999999957,-71.0
0,0,16,2023-03-27 11:16:06,3.926,4322.64,45.60000000000002,39.912419971078634,116.42839995212853,4.123711340206814,1.0,-0.867,0.0
0,0,16,2023-03-27 11:16:07,3.666,4326.31,45.39999999999998,39.912419971078634,116.42839995212853,-5.449591280655082,1.0,-0.26000000000000023,0.0
0,0,16,2023-03-27 11:16:08,3.406,4332.25,45.60000000000002,39.912339923903346,116.42838997766376,3.3670033670043593,1.0,-0.2599999999999998,0.0
0,0,16,2023-03-27 11:16:09,3.23,4334.47,45.799999999999955,39.9123199749738,116.42839995212853,9.009009009004904,1.0,-0.17600000000000016,0.0
0,0,16,2023-03-27 11:16:10,2.936,4338.11,45.799999999999955,39.912289967760444,116.4284099265933,0.0,1.0,-0.29400000000000004,0.0
0,0,16,2023-03-27 11:16:11,2.71,4340.23,45.799999999999955,39.912269935011864,116.4284099265933,0.0,1.0,-0.22599999999999998,0.0
26,16,16,2023-03-27 11:16:12,2.606,4343.63,45.799999999999955,39.91223992779851,116.4284099265933,0.0,1.0,-0.10400000000000009,16.0
26,16,16,2023-03-27 11:16:13,2.65,4347.03,45.799999999999955,39.912209920585155,116.4284099265933,0.0,1.0,0.04400000000000004,0.0
17,48,16,2023-03-27 11:16:14,2.623,4349.15,45.60000000000002,39.91218997165561,116.4284099265933,-9.433962264148212,1.0,-0.02699999999999969,32.0
17,48,16,2023-03-27 11:16:15,2.773,4352.79,45.60000000000002,39.91215996444225,116.42839995212853,0.0,1.0,0.1499999999999999,0.0
17,48,16,2023-03-27 11:16:16,2.79,4357.04,45.60000000000002,39.912119982764125,116.42839995212853,0.0,1.0,0.016999999999999904,0.0
25,67,16,2023-03-27 11:16:17,2.96,4360.49,45.60000000000002,39.91208997555077,116.42838997766376,0.0,1.0,0.16999999999999993,19.0
27,105,16,2023-03-27 11:16:18,3.416,4365.17,45.60000000000002,39.91204999387264,116.42838997766376,0.0,1.0,0.45599999999999996,38.0
35,116,16,2023-03-27 11:16:19,3.826,4369.46,45.39999999999998,39.91200992837548,116.42837991937995,-4.662004662005762,1.0,0.41000000000000014,11.0
35,116,16,2023-03-27 11:16:20,4.09,4374.13,45.39999999999998,39.911969946697354,116.42837991937995,0.0,1.0,0.2639999999999998,0.0
40,110,16,2023-03-27 11:16:21,4.153,4378.43,45.39999999999998,39.911929965019226,116.42838997766376,0.0,1.0,0.06299999999999972,-6.0
43,130,16,2023-03-27 11:16:22,4.326,4383.99,45.39999999999998,39.91187992505729,116.42839995212853,0.0,1.0,0.17300000000000004,20.0
43,130,16,2023-03-27 11:16:23,4.516,4388.84,45.39999999999998,39.911839943379164,116.4284099265933,0.0,1.0,0.1900000000000004,0.0
47,122,16,2023-03-27 11:16:24,4.62,4394.36,45.39999999999998,39.91178998723626,116.4284099265933,0.0,1.0,0.10400000000000009,-8.0
47,122,16,2023-03-27 11:16:25,4.76,4399.88,45.39999999999998,39.91173994727433,116.4284099265933,0.0,1.0,0.13999999999999968,0.0
51,114,16,2023-03-27 11:16:26,4.86,4405.4,45.39999999999998,39.911689991131425,116.4284099265933,0.0,1.0,0.10000000000000053,-8.0
51,114,16,2023-03-27 11:16:27,5.1,4410.92,45.39999999999998,39.91163995116949,116.4284099265933,0.0,1.0,0.23999999999999932,0.0
0,0,16,2023-03-27 11:16:28,5.113,4416.03,45.39999999999998,39.91163995116949,116.4284099265933,0.0,1.0,0.013000000000000789,-114.0
0,0,16,2023-03-27 11:16:29,5.146,4423.35,45.39999999999998,39.91152998059988,116.4284099265933,0.0,1.0,0.032999999999999474,0.0
0,0,16,2023-03-27 11:16:30,5.2,4428.55,45.39999999999998,39.91152998059988,116.4284099265933,0.0,1.0,0.05400000000000027,0.0
0,0,16,2023-03-27 11:16:31,5.33,4434.59,45.39999999999998,39.911429984495044,116.4284099265933,0.0,1.0,0.1299999999999999,0.0
37,36,16,2023-03-27 11:16:32,5.46,4441.38,45.60000000000002,39.911369970068336,116.4284099265933,2.945508100147961,1.0,0.1299999999999999,36.0
37,36,16,2023-03-27 11:16:33,5.386,4446.9,45.60000000000002,39.9113199301064,116.4284099265933,0.0,1.0,-0.07399999999999984,0.0
37,36,16,2023-03-27 11:16:34,5.293,4452.46,45.60000000000002,39.9112699739635,116.42841998487711,0.0,1.0,-0.09299999999999997,0.0
37,36,16,2023-03-27 11:16:35,5.206,4457.13,45.60000000000002,39.91122999228537,116.42841998487711,0.0,1.0,-0.08699999999999974,0.0
0,0,16,2023-03-27 11:16:36,5.006,4461.38,45.799999999999955,39.91118992678821,116.42841998487711,4.705882352939572,1.0,-0.20000000000000018,-36.0
0,0,16,2023-03-27 11:16:37,4.7,4464.84,45.799999999999955,39.91115991957486,116.42842995934188,0.0,1.0,-0.30600000000000005,0.0
0,0,16,2023-03-27 11:16:38,3.96,4466.96,45.799999999999955,39.91113997064531,116.42842995934188,0.0,1.0,-0.7400000000000002,0.0
0,0,16,2023-03-27 11:16:39,3.323,4469.09,45.799999999999955,39.91111993789673,116.42842995934188,0.0,1.0,-0.637,0.0
0,0,16,2023-03-27 11:16:40,2.763,4472.54,45.799999999999955,39.911089930683374,116.42843993380666,0.0,1.0,-0.56,0.0
0,0,16,2023-03-27 11:16:41,2.626,4474.67,45.799999999999955,39.911069981753826,116.42843993380666,0.0,1.0,-0.137,0.0
0,0,16,2023-03-27 11:16:42,2.556,4477.22,45.799999999999955,39.911049949005246,116.42843993380666,0.0,1.0,-0.06999999999999984,0.0
0,0,16,2023-03-27 11:16:43,2.63,4480.61,45.799999999999955,39.91101994179189,116.42843993380666,0.0,1.0,0.07399999999999984,0.0
25,205,16,2023-03-27 11:16:44,2.766,4483.59,45.799999999999955,39.91098993457854,116.42843993380666,0.0,1.0,0.13600000000000012,205.0
25,205,16,2023-03-27 11:16:45,2.91,4487.22,45.799999999999955,39.910959927365184,116.42844999209046,0.0,1.0,0.14400000000000013,0.0
