distance,heart_rate,temperature,timestamp,cadence,power,altitude,speed,latitude,longitude,slope,time_diff,acceleration,power_change_rate
4003.56,149,31,2023-09-04 11:00:48,0.0,0.0,40.200000000000045,4.899,39.92263466119766,116.43405773676932,0.0,1.0,-0.28000000000000025,0.0
4009.47,149,31,2023-09-04 11:00:49,0.0,0.0,40.200000000000045,4.824,39.92263340391219,116.43411724828184,0.0,1.0,-0.07500000000000018,0.0
4014.69,149,31,2023-09-04 11:00:50,0.0,0.0,40.200000000000045,4.563,39.92263457737863,116.43416468985379,0.0,1.0,-0.2610000000000001,0.0
4019.12,149,31,2023-09-04 11:00:51,0.0,0.0,40.39999999999998,3.704,39.92262720130384,116.43420693464577,4.5146726862288755,1.0,-0.8589999999999995,0.0
4022.88,149,31,2023-09-04 11:00:52,0.0,0.0,40.39999999999998,3.602,39.92261898703873,116.43424515612423,0.0,1.0,-0.10200000000000031,0.0
4026.37,149,31,2023-09-04 11:00:53,0.0,0.0,40.39999999999998,3.499,39.922612784430385,116.43428622744977,0.0,1.0,-0.10299999999999976,0.0
4030.0,150,31,2023-09-04 11:00:54,0.0,0.0,40.39999999999998,3.704,39.922607922926545,116.43432386219501,0.0,1.0,0.20500000000000007,0.0
4033.17,150,31,2023-09-04 11:00:55,0.0,0.0,40.39999999999998,3.648,39.92259887047112,116.43436116166413,0.0,1.0,-0.05600000000000005,0.0
4036.62,150,31,2023-09-04 11:00:56,46.0,45.0,40.60000000000002,3.592,39.92258143611252,116.43439502455294,5.797101449276986,1.0,-0.05600000000000005,45.0
4039.81,151,31,2023-09-04 11:00:57,46.0,45.0,40.60000000000002,3.742,39.92256567813456,116.43443475477397,0.0,1.0,0.1499999999999999,0.0
4043.45,151,31,2023-09-04 11:00:58,32.0,60.0,40.39999999999998,3.816,39.92256190627813,116.43448119051754,-5.494505494506936,1.0,0.07399999999999984,15.0
4047.19,151,31,2023-09-04 11:00:59,32.0,60.0,40.39999999999998,3.844,39.92256064899266,116.43453089520335,0.0,1.0,0.028000000000000025,0.0
4051.44,151,31,2023-09-04 11:01:00,32.0,60.0,40.60000000000002,3.863,39.92256224155426,116.43457288853824,4.705882352942246,1.0,0.019000000000000128,0.0
4055.22,151,31,2023-09-04 11:01:01,32.0,10.0,40.60000000000002,3.303,39.922572718933225,116.43459937535226,0.0,1.0,-0.56,-50.0
4057.49,151,31,2023-09-04 11:01:02,32.0,10.0,40.60000000000002,2.333,39.92258680053055,116.43463793210685,0.0,1.0,-0.9699999999999998,0.0
4062.01,151,31,2023-09-04 11:01:03,24.0,12.0,40.60000000000002,2.958,39.92258378304541,116.43467296846211,0.0,1.0,0.625,2.0
4064.73,150,32,2023-09-04 11:01:04,24.0,32.0,40.60000000000002,3.452,39.92258386686444,116.43471990711987,0.0,1.0,0.4939999999999998,20.0
4068.58,150,32,2023-09-04 11:01:05,29.0,207.0,40.60000000000002,4.217,39.92258386686444,116.43477346748114,0.0,1.0,0.7649999999999997,175.0
4073.05,150,31,2023-09-04 11:01:06,54.0,240.0,40.60000000000002,4.768,39.92258068174124,116.43483314663172,0.0,1.0,0.5510000000000002,33.0
4078.23,151,31,2023-09-04 11:01:07,61.0,185.0,40.39999999999998,5.207,39.92257783189416,116.43489425070584,-3.861003861004861,1.0,0.43900000000000006,-55.0
4083.62,151,31,2023-09-04 11:01:08,69.0,102.0,40.39999999999998,5.421,39.92257498204708,116.43495694734156,0.0,1.0,0.2140000000000004,-83.0
4088.88,151,32,2023-09-04 11:01:09,73.0,119.0,40.39999999999998,5.626,39.92257037200034,116.43502375110984,0.0,1.0,0.20500000000000007,17.0
4094.2,151,31,2023-09-04 11:01:10,79.0,166.0,40.200000000000045,5.794,39.92256475612521,116.43510061316192,-3.759398496239525,1.0,0.16799999999999926,47.0
4101.01,151,31,2023-09-04 11:01:11,79.0,166.0,40.200000000000045,6.074,39.9225567933172,116.43517487682402,0.0,1.0,0.28000000000000025,0.0
4107.77,151,31,2023-09-04 11:01:12,83.0,116.0,40.200000000000045,6.214,39.922547321766615,116.43524570390582,0.0,1.0,0.14000000000000057,-50.0
4113.81,151,31,2023-09-04 11:01:13,86.0,107.0,40.0,6.298,39.92253785021603,116.43531745299697,-3.311258278146468,1.0,0.08399999999999963,-9.0
4120.01,151,31,2023-09-04 11:01:14,87.0,76.0,40.0,6.364,39.92253055796027,116.43539188429713,0.0,1.0,0.06599999999999984,-31.0
4126.14,150,32,2023-09-04 11:01:15,87.0,76.0,40.0,6.448,39.922522846609354,116.43546774052083,0.0,1.0,0.08400000000000052,0.0
4132.68,149,31,2023-09-04 11:01:16,87.0,76.0,40.0,6.317,39.922511111944914,116.435542171821,0.0,1.0,-0.13100000000000023,0.0
4139.15,148,31,2023-09-04 11:01:17,87.0,0.0,40.0,6.261,39.92249711416662,116.43561568111181,0.0,1.0,-0.05600000000000005,-76.0
4146.03,148,32,2023-09-04 11:01:18,87.0,0.0,40.0,6.252,39.92248613387346,116.4356838259846,0.0,1.0,-0.009000000000000341,0.0
4151.96,148,32,2023-09-04 11:01:19,0.0,0.0,40.0,6.149,39.922476494684815,116.4357530605048,0.0,1.0,-0.10299999999999976,0.0
4157.82,149,32,2023-09-04 11:01:20,0.0,0.0,40.0,6.14,39.92246559821069,116.43581500276923,0.0,1.0,-0.009000000000000341,0.0
4163.57,150,32,2023-09-04 11:01:21,0.0,0.0,40.0,5.505,39.92245805449784,116.43587836995721,0.0,1.0,-0.6349999999999998,0.0
4168.87,151,31,2023-09-04 11:01:22,74.0,128.0,40.0,5.682,39.92244363762438,116.43594341352582,0.0,1.0,0.1770000000000005,128.0
4174.72,152,31,2023-09-04 11:01:23,69.0,131.0,40.0,5.906,39.922427544370294,116.43600904382765,0.0,1.0,0.2239999999999993,3.0
4180.46,152,32,2023-09-04 11:01:24,79.0,104.0,39.799999999999955,6.093,39.92241161875427,116.43607660196722,-3.484320557492214,1.0,0.18700000000000028,-27.0
4186.53,152,32,2023-09-04 11:01:25,82.0,87.0,39.799999999999955,6.14,39.92239502258599,116.43614524975419,0.0,1.0,0.04699999999999971,-17.0
4192.63,152,32,2023-09-04 11:01:26,82.0,87.0,39.799999999999955,6.242,39.92238043807447,116.43621490336955,0.0,1.0,0.10200000000000031,0.0
4198.64,152,31,2023-09-04 11:01:27,82.0,87.0,39.799999999999955,6.27,39.92236325517297,116.43628531135619,0.0,1.0,0.02799999999999958,0.0
4205.06,152,31,2023-09-04 11:01:28,82.0,0.0,39.60000000000002,6.168,39.92234808392823,116.43635261803865,-3.1152647975066903,1.0,-0.10199999999999942,-87.0
4211.07,152,32,2023-09-04 11:01:29,82.0,0.0,39.60000000000002,5.962,39.92233500815928,116.4364209305495,0.0,1.0,-0.2060000000000004,0.0
4217.02,152,32,2023-09-04 11:01:30,0.0,0.0,39.60000000000002,5.953,39.922319669276476,116.43648739904165,0.0,1.0,-0.008999999999999453,0.0
4222.86,152,31,2023-09-04 11:01:31,0.0,0.0,39.60000000000002,5.841,39.92230290547013,116.436554370448,0.0,1.0,-0.1120000000000001,0.0
4229.09,152,32,2023-09-04 11:01:32,0.0,0.0,39.60000000000002,5.822,39.92228949442506,116.43661765381694,0.0,1.0,-0.019000000000000128,0.0
4234.87,152,32,2023-09-04 11:01:33,0.0,0.0,39.60000000000002,5.636,39.922277089208364,116.4366801828146,0.0,1.0,-0.18599999999999994,0.0
4240.58,152,32,2023-09-04 11:01:34,0.0,0.0,39.60000000000002,5.664,39.92226527072489,116.43673642538488,0.0,1.0,0.02799999999999958,0.0
4245.42,152,32,2023-09-04 11:01:35,0.0,0.0,39.799999999999955,5.402,39.9222528655082,116.43679333850741,4.132231404957144,1.0,-0.26199999999999957,0.0
4250.38,152,31,2023-09-04 11:01:36,0.0,0.0,39.60000000000002,5.197,39.9222423043102,116.43685234710574,-4.032258064514725,1.0,-0.20500000000000007,0.0
4255.32,152,32,2023-09-04 11:01:37,0.0,0.0,39.60000000000002,5.253,39.922228557989,116.43690993078053,0.0,1.0,0.05600000000000005,0.0
4260.57,152,31,2023-09-04 11:01:38,0.0,0.0,39.799999999999955,5.057,39.922216488048434,116.43696550279856,3.8095238095225104,1.0,-0.19599999999999973,0.0
4265.51,152,32,2023-09-04 11:01:39,0.0,0.0,39.799999999999955,4.936,39.9222010653466,116.43701973371208,0.0,1.0,-0.12100000000000044,0.0
4270.43,151,32,2023-09-04 11:01:40,0.0,0.0,39.799999999999955,4.927,39.92218681611121,116.43707379698753,0.0,1.0,-0.009000000000000341,0.0
4275.13,151,31,2023-09-04 11:01:41,0.0,0.0,39.799999999999955,4.889,39.92217223159969,116.43713230267167,0.0,1.0,-0.03799999999999937,0.0
4280.44,151,31,2023-09-04 11:01:42,0.0,0.0,40.0,4.992,39.92216208949685,116.43719005398452,3.7664783427507467,1.0,0.10299999999999976,0.0
4285.41,150,31,2023-09-04 11:01:43,0.0,0.0,40.0,4.917,39.92215261794627,116.43724327906966,0.0,1.0,-0.07500000000000018,0.0
4290.31,151,32,2023-09-04 11:01:44,0.0,0.0,40.0,4.479,39.92214440368116,116.43729340285063,0.0,1.0,-0.4379999999999997,0.0
4294.66,151,32,2023-09-04 11:01:45,0.0,0.0,39.799999999999955,4.255,39.922135937958956,116.43734545446932,-4.59770114942691,1.0,-0.2240000000000002,0.0
4299.3,150,31,2023-09-04 11:01:46,49.0,25.0,39.799999999999955,4.311,39.922127053141594,116.43739557825029,0.0,1.0,0.05600000000000005,25.0
4303.86,149,31,2023-09-04 11:01:47,31.0,93.0,39.799999999999955,4.367,39.92211674340069,116.43744670785964,0.0,1.0,0.05600000000000005,68.0
4308.29,149,32,2023-09-04 11:01:48,52.0,78.0,39.799999999999955,4.656,39.92210634984076,116.43749850802124,0.0,1.0,0.2889999999999997,-15.0
4312.89,148,32,2023-09-04 11:01:49,52.0,78.0,39.60000000000002,4.731,39.922095285728574,116.43754938617349,-4.347826086954695,1.0,0.07500000000000018,0.0
4317.36,147,31,2023-09-04 11:01:50,52.0,78.0,39.60000000000002,4.665,39.92208564653993,116.43759473226964,0.0,1.0,-0.06599999999999984,0.0
4321.39,146,31,2023-09-04 11:01:51,52.0,14.0,39.60000000000002,4.087,39.9220750015229,116.43763856962323,0.0,1.0,-0.5780000000000003,-64.0
4325.31,146,31,2023-09-04 11:01:52,37.0,14.0,39.60000000000002,3.863,39.92206527851522,116.43768332898617,0.0,1.0,-0.22399999999999975,0.0
4329.34,145,32,2023-09-04 11:01:53,29.0,55.0,39.60000000000002,3.956,39.922056728973985,116.43772842362523,0.0,1.0,0.09299999999999997,41.0
4333.2,145,32,2023-09-04 11:01:54,46.0,92.0,39.60000000000002,4.087,39.92204491049051,116.43777745775878,0.0,1.0,0.13099999999999978,37.0
4337.39,145,32,2023-09-04 11:01:55,54.0,91.0,39.60000000000002,4.432,39.92202999070287,116.43782917410135,0.0,1.0,0.34500000000000064,-1.0
4342.03,145,32,2023-09-04 11:01:56,58.0,57.0,39.60000000000002,4.6,39.922010377049446,116.43788223154843,0.0,1.0,0.16799999999999926,-34.0
4346.99,145,31,2023-09-04 11:01:57,58.0,57.0,39.60000000000002,4.768,39.92199185304344,116.43793880939484,0.0,1.0,0.16800000000000015,0.0
4352.22,145,32,2023-09-04 11:01:58,58.0,57.0,39.39999999999998,4.908,39.92197768762708,116.43799622543156,-3.8240917782032007,1.0,0.14000000000000057,0.0
4357.51,145,32,2023-09-04 11:01:59,58.0,57.0,39.200000000000045,4.852,39.92196721024811,116.43805255182087,-3.780718336482668,1.0,-0.05600000000000005,0.0
4362.32,145,32,2023-09-04 11:02:00,58.0,0.0,39.200000000000045,4.749,39.92195631377399,116.4380999095738,0.0,1.0,-0.10300000000000065,-57.0
4366.76,145,31,2023-09-04 11:02:01,0.0,0.0,39.200000000000045,3.891,39.92195128463209,116.43813335336745,0.0,1.0,-0.8579999999999997,0.0
4370.06,145,32,2023-09-04 11:02:02,0.0,0.0,39.200000000000045,2.65,39.921947848051786,116.43815363757312,0.0,1.0,-1.241,0.0
4371.97,145,32,2023-09-04 11:02:03,0.0,0.0,39.39999999999998,1.642,39.921944830566645,116.43816973082721,10.471204188478902,1.0,-1.008,0.0
4373.41,145,32,2023-09-04 11:02:04,0.0,0.0,39.60000000000002,1.474,39.92194449529052,116.43818221986294,13.888888888895906,1.0,-0.16799999999999993,0.0
4374.16,145,31,2023-09-04 11:02:05,0.0,0.0,39.60000000000002,1.381,39.921940974891186,116.43819680437446,0.0,1.0,-0.09299999999999997,0.0
4375.33,145,32,2023-09-04 11:02:06,0.0,0.0,39.60000000000002,1.418,39.92193762212992,116.43820870667696,0.0,1.0,0.03699999999999992,0.0
4376.69,145,31,2023-09-04 11:02:07,0.0,0.0,39.60000000000002,1.092,39.92193426936865,116.43821935169399,0.0,1.0,-0.32599999999999985,0.0
4377.56,145,31,2023-09-04 11:02:08,0.0,0.0,39.60000000000002,1.185,39.921930665150285,116.4382344391197,0.0,1.0,0.09299999999999997,0.0
4378.75,145,32,2023-09-04 11:02:09,0.0,0.0,39.60000000000002,1.512,39.9219264741987,116.43824910745025,0.0,1.0,0.32699999999999996,0.0
4380.08,145,32,2023-09-04 11:02:10,0.0,0.0,39.39999999999998,1.484,39.921923372894526,116.438266960904,-15.03759398496665,1.0,-0.028000000000000025,0.0
4381.51,145,32,2023-09-04 11:02:11,0.0,0.0,39.39999999999998,1.652,39.92191859520972,116.43828741274774,0.0,1.0,0.16799999999999993,0.0
4383.18,145,32,2023-09-04 11:02:12,0.0,0.0,39.39999999999998,1.791,39.92191909812391,116.43831113353372,0.0,1.0,0.139,0.0
4385.46,145,32,2023-09-04 11:02:13,0.0,0.0,39.39999999999998,1.754,39.921921947970986,116.4383306633681,0.0,1.0,-0.03699999999999992,0.0
4387.28,145,32,2023-09-04 11:02:14,0.0,0.0,39.39999999999998,1.661,39.92192077450454,116.438356814906,0.0,1.0,-0.09299999999999997,0.0
4389.54,146,32,2023-09-04 11:02:15,0.0,0.0,39.39999999999998,2.277,39.92191784083843,116.4383843075484,0.0,1.0,0.6160000000000001,0.0
4391.96,146,32,2023-09-04 11:02:16,0.0,0.0,39.39999999999998,2.547,39.92191373370588,116.4384170807898,0.0,1.0,0.27,0.0
4394.62,146,32,2023-09-04 11:02:17,0.0,0.0,39.39999999999998,3.032,39.92190635763109,116.43846301361918,0.0,1.0,0.4849999999999999,0.0
4398.45,147,32,2023-09-04 11:02:18,0.0,0.0,39.39999999999998,4.003,39.9218987300992,116.43851548433304,0.0,1.0,0.9710000000000001,0.0
4403.2,148,32,2023-09-04 11:02:19,55.0,150.0,39.200000000000045,4.525,39.92189219221473,116.438565608114,-4.210526315788038,1.0,0.5220000000000002,150.0
4407.64,148,32,2023-09-04 11:02:20,55.0,150.0,39.0,4.609,39.92188297212124,116.43861439079046,-4.504504504505012,1.0,0.08399999999999963,0.0
4411.97,149,32,2023-09-04 11:02:21,55.0,150.0,39.0,4.544,39.9218765180558,116.43866468220949,0.0,1.0,-0.06500000000000039,0.0
4416.15,149,32,2023-09-04 11:02:22,55.0,0.0,39.0,4.535,39.92187224328518,116.4387180749327,0.0,1.0,-0.008999999999999453,-150.0
4420.48,149,32,2023-09-04 11:02:23,55.0,0.0,38.799999999999955,4.535,39.92186201736331,116.4387728087604,-4.618937644342929,1.0,0.0,0.0
4425.68,149,32,2023-09-04 11:02:24,55.0,0.0,38.799999999999955,4.488,39.92185120470822,116.43882209435105,0.0,1.0,-0.04699999999999971,0.0
4430.0,148,32,2023-09-04 11:02:25,0.0,0.0,38.799999999999955,4.497,39.92184097878635,116.43887129612267,0.0,1.0,0.008999999999999453,0.0
4434.3,146,32,2023-09-04 11:02:26,0.0,0.0,38.799999999999955,4.376,39.92182924412191,116.43892334774137,0.0,1.0,-0.12099999999999955,0.0
4438.87,143,31,2023-09-04 11:02:27,0.0,0.0,38.799999999999955,4.516,39.921819269657135,116.43897891975939,0.0,1.0,0.13999999999999968,0.0
4443.73,141,32,2023-09-04 11:02:28,0.0,0.0,38.799999999999955,4.693,39.921815330162644,116.43903876654804,0.0,1.0,0.1769999999999996,0.0
4448.98,140,31,2023-09-04 11:02:29,48.0,88.0,38.799999999999955,4.983,39.92181113921106,116.43909676931798,0.0,1.0,0.29000000000000004,88.0
4453.84,140,32,2023-09-04 11:02:30,53.0,83.0,38.799999999999955,5.095,39.921808037906885,116.43915745429695,0.0,1.0,0.1120000000000001,-5.0
4458.93,141,32,2023-09-04 11:02:31,64.0,59.0,38.799999999999955,5.113,39.921806529164314,116.43921906128526,0.0,1.0,0.018000000000000682,-24.0
4464.36,141,32,2023-09-04 11:02:32,64.0,59.0,38.799999999999955,5.113,39.92180242203176,116.43927765078843,0.0,1.0,0.0,0.0
4469.59,142,32,2023-09-04 11:02:33,64.0,59.0,38.799999999999955,5.02,39.92179714143276,116.43933380953968,0.0,1.0,-0.09300000000000086,0.0
4474.46,143,32,2023-09-04 11:02:34,64.0,0.0,38.60000000000002,5.02,39.921791441738605,116.43938896246254,-4.106776180696843,1.0,0.0,-59.0
4479.1,143,32,2023-09-04 11:02:35,64.0,0.0,38.60000000000002,4.945,39.92178590968251,116.43944411538541,0.0,1.0,-0.07499999999999929,0.0
4483.82,143,32,2023-09-04 11:02:36,64.0,0.0,38.60000000000002,4.787,39.92178046144545,116.43949951976538,0.0,1.0,-0.15800000000000036,0.0
4488.66,143,32,2023-09-04 11:02:37,0.0,0.0,38.60000000000002,4.759,39.9217726662755,116.4395532477647,0.0,1.0,-0.02799999999999958,0.0
4493.29,143,32,2023-09-04 11:02:38,0.0,0.0,38.60000000000002,4.684,39.92176537401974,116.43960437737405,0.0,1.0,-0.07500000000000018,0.0
4497.72,143,32,2023-09-04 11:02:39,0.0,0.0,38.60000000000002,4.479,39.92175858467817,116.43964737653732,0.0,1.0,-0.20500000000000007,0.0
4501.56,143,32,2023-09-04 11:02:40,0.0,0.0,38.60000000000002,3.788,39.92175590246916,116.43968216143548,0.0,1.0,-0.6910000000000003,0.0
4504.64,143,32,2023-09-04 11:02:41,0.0,0.0,38.60000000000002,2.948,39.921755231916904,116.43971644341946,0.0,1.0,-0.8399999999999999,0.0
4507.43,143,32,2023-09-04 11:02:42,0.0,0.0,38.60000000000002,2.893,39.921751376241446,116.43975206650794,0.0,1.0,-0.05500000000000016,0.0
4510.42,143,32,2023-09-04 11:02:43,49.0,90.0,38.60000000000002,3.098,39.9217467661947,116.4397950656712,0.0,1.0,0.20500000000000007,90.0
4513.94,143,31,2023-09-04 11:02:44,49.0,90.0,38.799999999999955,3.714,39.92174374870956,116.43984669819474,5.6818181818170075,1.0,0.6160000000000001,0.0
4518.37,143,32,2023-09-04 11:02:45,38.0,216.0,38.799999999999955,4.367,39.92174416780472,116.4399023540318,0.0,1.0,0.653,126.0
4523.29,143,32,2023-09-04 11:02:46,51.0,209.0,38.799999999999955,4.777,39.921744503080845,116.43995826132596,0.0,1.0,0.41000000000000014,-7.0
4528.07,143,32,2023-09-04 11:02:47,51.0,209.0,38.799999999999955,4.917,39.92174324579537,116.44001400098205,0.0,1.0,0.13999999999999968,0.0
4532.97,143,32,2023-09-04 11:02:48,51.0,209.0,38.799999999999955,4.843,39.921738635748625,116.44006739370525,0.0,1.0,-0.07399999999999984,0.0
4537.71,143,32,2023-09-04 11:02:49,51.0,0.0,38.799999999999955,4.777,39.92173394188285,116.44011776894331,0.0,1.0,-0.06599999999999984,-209.0
4541.83,142,32,2023-09-04 11:02:50,51.0,0.0,38.799999999999955,4.675,39.9217295832932,116.44016806036234,0.0,1.0,-0.10200000000000031,0.0
4546.38,142,31,2023-09-04 11:02:51,0.0,0.0,38.799999999999955,4.376,39.9217243026942,116.44021256826818,0.0,1.0,-0.2989999999999995,0.0
4550.4,143,32,2023-09-04 11:02:52,0.0,0.0,38.799999999999955,4.068,39.92171868681908,116.44025506451726,0.0,1.0,-0.3080000000000007,0.0
4553.78,143,32,2023-09-04 11:02:53,0.0,0.0,38.799999999999955,3.994,39.92171332240105,116.4402995724231,0.0,1.0,-0.0739999999999994,0.0
4557.64,143,32,2023-09-04 11:02:54,0.0,0.0,38.799999999999955,3.928,39.921708293259144,116.44034014083445,0.0,1.0,-0.06600000000000028,0.0
4561.37,143,32,2023-09-04 11:02:55,0.0,0.0,38.799999999999955,3.63,39.92170142009854,116.44037660211325,0.0,1.0,-0.29800000000000004,0.0
4564.47,144,32,2023-09-04 11:02:56,0.0,0.0,38.799999999999955,3.564,39.9216968100518,116.4404150750488,0.0,1.0,-0.06599999999999984,0.0
4567.48,144,32,2023-09-04 11:02:57,0.0,0.0,38.799999999999955,3.592,39.92169396020472,116.44046058878303,0.0,1.0,0.028000000000000025,0.0
4571.23,144,32,2023-09-04 11:02:58,0.0,0.0,38.799999999999955,3.779,39.92169328965247,116.44050895236433,0.0,1.0,0.18699999999999983,0.0
4575.21,145,32,2023-09-04 11:02:59,0.0,0.0,38.799999999999955,3.956,39.92169136181474,116.44055991433561,0.0,1.0,0.17700000000000005,0.0
4580.14,146,32,2023-09-04 11:03:00,0.0,0.0,38.799999999999955,4.059,39.92169002071023,116.44061330705881,0.0,1.0,0.1030000000000002,0.0
4584.38,146,32,2023-09-04 11:03:01,44.0,71.0,38.799999999999955,4.647,39.92168423719704,116.44067122600973,0.0,1.0,0.5880000000000001,71.0
4589.28,146,32,2023-09-04 11:03:02,44.0,71.0,38.60000000000002,5.011,39.92167828604579,116.44073006696999,-4.081632653060136,1.0,0.3639999999999999,0.0
4594.29,146,32,2023-09-04 11:03:03,44.0,71.0,38.60000000000002,5.02,39.921674681827426,116.44079402089119,0.0,1.0,0.008999999999999453,0.0
4599.67,146,32,2023-09-04 11:03:04,29.0,60.0,38.60000000000002,5.141,39.921663366258144,116.44085847772658,0.0,1.0,0.12100000000000044,-11.0
4605.57,146,32,2023-09-04 11:03:05,27.0,48.0,38.39999999999998,5.272,39.92165330797434,116.44092570059001,-3.3898305084755562,1.0,0.13100000000000023,-12.0
4611.23,146,32,2023-09-04 11:03:06,27.0,48.0,38.39999999999998,5.673,39.92164643481374,116.44099761731923,0.0,1.0,0.4009999999999998,0.0
4617.55,146,32,2023-09-04 11:03:07,72.0,95.0,38.200000000000045,5.944,39.9216413218528,116.44106877967715,-3.1645569620239273,1.0,0.2709999999999999,47.0
4623.59,146,32,2023-09-04 11:03:08,72.0,95.0,38.0,6.056,39.9216344486922,116.44114321097732,-3.311258278146468,1.0,0.1120000000000001,0.0
4630.34,147,32,2023-09-04 11:03:09,72.0,95.0,38.0,6.233,39.92162598297,116.4412166364491,0.0,1.0,0.1769999999999996,0.0
4636.5,148,32,2023-09-04 11:03:10,86.0,86.0,38.0,6.531,39.92161676287651,116.44129190593958,0.0,1.0,0.29800000000000004,-9.0
4642.78,148,32,2023-09-04 11:03:11,86.0,86.0,38.0,6.559,39.92160754278302,116.44136985763907,0.0,1.0,0.02800000000000047,0.0
4649.74,148,31,2023-09-04 11:03:12,86.0,86.0,37.799999999999955,6.513,39.92160100489855,116.44144713878632,-2.873563218391443,1.0,-0.04600000000000026,0.0
4656.27,148,32,2023-09-04 11:03:13,46.0,72.0,37.799999999999955,6.569,39.92159379646182,116.4415258448571,0.0,1.0,0.05600000000000005,-14.0
4662.97,148,32,2023-09-04 11:03:14,76.0,83.0,37.60000000000002,6.615,39.92158583365381,116.44160631112754,-2.9850746268647343,1.0,0.04600000000000026,11.0
4670.18,149,32,2023-09-04 11:03:15,76.0,83.0,37.39999999999998,6.774,39.92157812230289,116.44168208353221,-2.773925104022808,1.0,0.1589999999999998,0.0
4676.79,150,32,2023-09-04 11:03:16,76.0,83.0,37.39999999999998,6.587,39.92156881839037,116.44175835885108,0.0,1.0,-0.18700000000000028,0.0
4682.94,151,32,2023-09-04 11:03:17,76.0,0.0,37.39999999999998,6.69,39.921565633267164,116.44184301607311,0.0,1.0,0.10300000000000065,-83.0
4690.34,151,32,2023-09-04 11:03:18,76.0,0.0,37.39999999999998,6.531,39.92156119085848,116.44192390143871,0.0,1.0,-0.1590000000000007,0.0
4697.41,151,32,2023-09-04 11:03:19,76.0,0.0,37.39999999999998,6.485,39.921557335183024,116.44200000911951,0.0,1.0,-0.045999999999999375,0.0
4704.03,151,32,2023-09-04 11:03:20,0.0,0.0,37.39999999999998,6.382,39.921552054584026,116.44207234494388,0.0,1.0,-0.10300000000000065,0.0
4710.03,150,32,2023-09-04 11:03:21,0.0,0.0,37.39999999999998,6.177,39.921551048755646,116.44214811734855,0.0,1.0,-0.20500000000000007,0.0
4716.17,150,32,2023-09-04 11:03:22,0.0,0.0,37.39999999999998,6.224,39.92154132574797,116.44223059527576,0.0,1.0,0.0470000000000006,0.0
4723.51,150,32,2023-09-04 11:03:23,76.0,105.0,37.200000000000045,6.261,39.92152866907418,116.44230863079429,-2.724795640325992,1.0,0.03699999999999992,105.0
4730.56,151,32,2023-09-04 11:03:24,71.0,108.0,37.0,6.252,39.92151911370456,116.44238440319896,-2.836879432624685,1.0,-0.009000000000000341,3.0
4737.2,150,32,2023-09-04 11:03:25,83.0,78.0,37.0,6.401,39.92150964215398,116.44245858304203,0.0,1.0,0.14900000000000002,-30.0
4743.69,150,31,2023-09-04 11:03:26,87.0,84.0,37.0,6.448,39.92149908095598,116.44252832047641,0.0,1.0,0.0470000000000006,6.0
4749.88,150,32,2023-09-04 11:03:27,87.0,84.0,36.799999999999955,6.345,39.92148516699672,116.44259713590145,-3.2310177705982075,1.0,-0.10300000000000065,0.0
4755.96,150,32,2023-09-04 11:03:28,88.0,45.0,36.799999999999955,6.28,39.92147066630423,116.44266553223133,0.0,1.0,-0.0649999999999995,-39.0
4761.85,150,31,2023-09-04 11:03:29,59.0,57.0,36.799999999999955,6.373,39.92145465686917,116.44273778423667,0.0,1.0,0.09299999999999997,12.0
4768.26,150,31,2023-09-04 11:03:30,59.0,57.0,37.0,6.392,39.921443006023765,116.44281137734652,3.12012480499298,1.0,0.019000000000000128,0.0
4774.73,151,31,2023-09-04 11:03:31,82.0,80.0,37.0,6.429,39.921438647434115,116.44288622774184,0.0,1.0,0.03699999999999992,23.0
4781.21,151,32,2023-09-04 11:03:32,82.0,0.0,37.0,6.494,39.92143554612994,116.44295948557556,0.0,1.0,0.0649999999999995,-80.0
4787.51,151,32,2023-09-04 11:03:33,82.0,0.0,37.0,6.382,39.921431271359324,116.44303274340928,0.0,1.0,-0.1120000000000001,0.0
4793.73,151,32,2023-09-04 11:03:34,82.0,0.0,37.0,6.317,39.921426409855485,116.44310491159558,0.0,1.0,-0.0649999999999995,0.0
4799.99,150,31,2023-09-04 11:03:35,82.0,0.0,36.799999999999955,6.224,39.921425404027104,116.44317582249641,-3.1948881789143533,1.0,-0.09299999999999997,0.0
4805.88,150,31,2023-09-04 11:03:36,82.0,0.0,36.799999999999955,6.084,39.92142230272293,116.44324908033013,0.0,1.0,-0.14000000000000057,0.0
4812.19,150,32,2023-09-04 11:03:37,74.0,76.0,36.799999999999955,6.037,39.921416603028774,116.44332149997354,0.0,1.0,-0.04699999999999971,76.0
4818.27,150,32,2023-09-04 11:03:38,74.0,76.0,36.799999999999955,6.121,39.92140964604914,116.44339710474014,0.0,1.0,0.08400000000000052,0.0
4824.91,150,31,2023-09-04 11:03:39,74.0,76.0,36.799999999999955,6.093,39.92140419781208,116.44346918910742,0.0,1.0,-0.02800000000000047,0.0
4831.02,149,31,2023-09-04 11:03:40,74.0,0.0,36.799999999999955,6.0,39.92139749228954,116.44354035146534,0.0,1.0,-0.09299999999999997,-76.0
4837.08,149,31,2023-09-04 11:03:41,74.0,0.0,36.799999999999955,5.897,39.92139397189021,116.44360606558621,0.0,1.0,-0.10299999999999976,0.0
