altitude,cadence,heart_rate,power,speed,temperature,timestamp,distance,latitude,longitude,slope,time_diff,acceleration,power_change_rate
35.0,70,135,83,3.12,24,2023-05-24 01:12:45,4680.75,39.92271998897195,116.5225899964571,0.0,1.0,0.6070000000000002,0.0
35.0,41,135,195,3.81,24,2023-05-24 01:12:46,4685.48,39.92270993068814,116.52253995649517,0.0,1.0,0.69,112.0
35.0,41,135,195,4.436,24,2023-05-24 01:12:47,4690.69,39.92270993068814,116.52247994206846,0.0,1.0,0.6259999999999999,0.0
34.799999999999955,49,135,154,4.936,24,2023-05-24 01:12:48,4696.56,39.92270993068814,116.52240995317698,-3.4071550255539726,1.0,0.5,-41.0
34.799999999999955,49,135,154,5.253,24,2023-05-24 01:12:49,4701.77,39.92270993068814,116.52234993875027,0.0,1.0,0.31700000000000017,0.0
34.799999999999955,57,135,85,5.456,24,2023-05-24 01:12:50,4707.63,39.92270993068814,116.52227994985878,0.0,1.0,0.2030000000000003,-69.0
34.60000000000002,57,136,85,5.58,24,2023-05-24 01:12:51,4712.84,39.92270993068814,116.52221993543208,-3.8387715930888753,1.0,0.12399999999999967,0.0
34.60000000000002,57,136,85,5.66,24,2023-05-24 01:12:52,4718.7,39.92270993068814,116.5221499465406,0.0,1.0,0.08000000000000007,0.0
34.60000000000002,57,136,85,5.65,24,2023-05-24 01:12:53,4724.06,39.92271998897195,116.52208993211389,0.0,1.0,-0.009999999999999787,0.0
34.60000000000002,0,136,0,5.593,24,2023-05-24 01:12:54,4729.93,39.92271998897195,116.5220199432224,0.0,1.0,-0.057000000000000384,-85.0
34.60000000000002,0,135,0,5.506,24,2023-05-24 01:12:55,4735.14,39.92271998897195,116.5219599287957,0.0,1.0,-0.08699999999999974,0.0
34.39999999999998,0,134,0,5.426,24,2023-05-24 01:12:56,4740.35,39.92271998897195,116.52189999818802,-3.8387715930910575,1.0,-0.08000000000000007,0.0
34.39999999999998,0,134,0,5.18,24,2023-05-24 01:12:57,4744.26,39.92271998897195,116.52184995822608,0.0,1.0,-0.24600000000000044,0.0
34.39999999999998,0,133,0,4.88,24,2023-05-24 01:12:58,4748.99,39.92270993068814,116.52179991826415,0.0,1.0,-0.2999999999999998,0.0
34.39999999999998,0,133,0,4.563,24,2023-05-24 01:12:59,4753.55,39.92270993068814,116.52173998765647,0.0,1.0,-0.31700000000000017,0.0
34.39999999999998,0,133,0,4.563,24,2023-05-24 01:13:00,4758.91,39.92269995622337,116.52167997322977,0.0,1.0,0.0,0.0
34.39999999999998,52,132,149,4.873,24,2023-05-24 01:13:01,4765.55,39.92270993068814,116.52160998433828,0.0,1.0,0.3100000000000005,149.0
34.39999999999998,50,132,254,5.403,24,2023-05-24 01:13:02,4771.41,39.92270993068814,116.5215399954468,0.0,1.0,0.5299999999999994,105.0
34.39999999999998,68,132,227,5.946,24,2023-05-24 01:13:03,4777.93,39.92270993068814,116.52145994827151,0.0,1.0,0.5430000000000001,-27.0
34.200000000000045,73,132,196,6.373,24,2023-05-24 01:13:04,4783.79,39.92270993068814,116.52138995938003,-3.412969283275477,1.0,0.4270000000000005,-31.0
34.200000000000045,76,133,173,6.713,24,2023-05-24 01:13:05,4791.71,39.92271998897195,116.52129993773997,0.0,1.0,0.33999999999999986,-23.0
34.0,80,133,129,6.973,24,2023-05-24 01:13:06,4799.52,39.92271998897195,116.52120999991894,-2.560819462228364,1.0,0.2599999999999998,-44.0
33.799999999999955,82,133,121,7.183,24,2023-05-24 01:13:07,4806.04,39.92271998897195,116.52112995274365,-3.0674846625776073,1.0,0.20999999999999996,-8.0
33.60000000000002,74,133,80,7.31,24,2023-05-24 01:13:08,4813.85,39.92271998897195,116.52103993110359,-2.5608194622269083,1.0,0.12699999999999978,-41.0
33.39999999999998,80,133,136,7.41,24,2023-05-24 01:13:09,4821.67,39.92271998897195,116.52094999328256,-2.557544757033925,1.0,0.10000000000000053,56.0
33.39999999999998,80,133,136,7.476,24,2023-05-24 01:13:10,4828.88,39.92272996343672,116.52086994610727,0.0,1.0,0.06599999999999984,0.0
33.39999999999998,90,133,123,7.59,24,2023-05-24 01:13:11,4837.35,39.92272996343672,116.52076995000243,0.0,1.0,0.11399999999999988,-13.0
33.39999999999998,90,134,123,7.696,24,2023-05-24 01:13:12,4844.63,39.9227399379015,116.52067992836237,0.0,1.0,0.10599999999999987,0.0
33.39999999999998,90,136,123,7.783,24,2023-05-24 01:13:13,4852.44,39.9227399379015,116.52058999054134,0.0,1.0,0.08700000000000063,0.0
33.39999999999998,0,139,0,7.716,24,2023-05-24 01:13:14,4859.61,39.9227399379015,116.52050994336605,0.0,1.0,-0.06700000000000017,-123.0
33.60000000000002,0,140,0,7.56,24,2023-05-24 01:13:15,4866.12,39.9227399379015,116.5204299800098,3.0721966205843128,1.0,-0.15600000000000058,0.0
33.799999999999955,0,140,0,7.063,24,2023-05-24 01:13:16,4871.98,39.9227399379015,116.52035999111831,3.412969283275477,1.0,-0.4969999999999999,0.0
34.0,0,141,0,6.306,24,2023-05-24 01:13:17,4876.54,39.9227399379015,116.52030995115638,4.385964912281314,1.0,-0.7569999999999997,0.0
34.200000000000045,0,141,0,5.423,24,2023-05-24 01:13:18,4881.82,39.9227499961853,116.52024993672967,3.7878787878798317,1.0,-0.883,0.0
34.200000000000045,69,141,148,5.046,24,2023-05-24 01:13:19,4887.03,39.9227499961853,116.52018992230296,0.0,1.0,-0.3769999999999998,148.0
34.200000000000045,54,142,235,5.223,24,2023-05-24 01:13:20,4893.67,39.92275997065008,116.5201099589467,0.0,1.0,0.1769999999999996,87.0
34.200000000000045,63,142,217,5.726,24,2023-05-24 01:13:21,4899.53,39.92275997065008,116.52003997005522,0.0,1.0,0.5030000000000001,-18.0
34.200000000000045,69,143,274,6.176,24,2023-05-24 01:13:22,4906.81,39.9227499961853,116.51995992287993,0.0,1.0,0.4500000000000002,57.0
34.200000000000045,77,143,262,6.54,24,2023-05-24 01:13:23,4914.62,39.9227499961853,116.5198699850589,0.0,1.0,0.3639999999999999,-12.0
34.200000000000045,79,143,226,6.853,24,2023-05-24 01:13:24,4921.19,39.9227399379015,116.51978993788362,0.0,1.0,0.3129999999999997,-36.0
34.39999999999998,79,143,226,7.113,24,2023-05-24 01:13:25,4928.36,39.9227399379015,116.51970997452736,2.789400278939048,1.0,0.2600000000000007,0.0
34.60000000000002,86,144,190,7.333,24,2023-05-24 01:13:26,4935.52,39.9227399379015,116.5196199528873,2.793296089385812,1.0,0.21999999999999975,-36.0
34.60000000000002,87,144,186,7.543,24,2023-05-24 01:13:27,4943.99,39.9227399379015,116.51951995678246,0.0,1.0,0.20999999999999996,-4.0
34.60000000000002,89,145,151,7.693,24,2023-05-24 01:13:28,4951.8,39.9227399379015,116.5194299351424,0.0,1.0,0.14999999999999947,-35.0
34.799999999999955,89,145,151,7.8,24,2023-05-24 01:13:29,4959.62,39.9227399379015,116.51933999732137,2.557544757032471,1.0,0.1070000000000002,0.0
34.799999999999955,89,146,151,7.786,24,2023-05-24 01:13:30,4967.44,39.9227399379015,116.5192499756813,0.0,1.0,-0.014000000000000234,0.0
34.799999999999955,62,147,134,7.756,24,2023-05-24 01:13:31,4975.25,39.9227399379015,116.51915995404124,0.0,1.0,-0.02999999999999936,-17.0
34.799999999999955,66,148,163,7.77,24,2023-05-24 01:13:32,4982.42,39.9227399379015,116.51906993240118,0.0,1.0,0.013999999999999346,29.0
35.0,92,148,124,7.793,24,2023-05-24 01:13:33,4991.54,39.9227399379015,116.51896993629634,2.1929824561408755,1.0,0.023000000000000576,-39.0
35.0,92,148,124,7.903,24,2023-05-24 01:13:34,4998.7,39.9227399379015,116.51887999847531,0.0,1.0,0.10999999999999943,0.0
35.0,92,149,124,7.943,24,2023-05-24 01:13:35,5006.52,39.9227399379015,116.51878997683525,0.0,1.0,0.040000000000000036,0.0
35.0,77,149,102,7.96,24,2023-05-24 01:13:36,5014.38,39.9227499961853,116.51869995519519,0.0,1.0,0.017000000000000348,-22.0
35.0,73,149,189,7.953,24,2023-05-24 01:13:37,5022.19,39.9227499961853,116.51860993355513,0.0,1.0,-0.006999999999999673,87.0
35.0,91,150,174,8.02,24,2023-05-24 01:13:38,5030.66,39.9227499961853,116.51850993745029,0.0,1.0,0.06699999999999928,-15.0
35.0,95,151,171,8.16,24,2023-05-24 01:13:39,5039.13,39.9227499961853,116.51840994134545,0.0,1.0,0.14000000000000057,-3.0
35.0,96,151,175,8.293,24,2023-05-24 01:13:40,5047.05,39.92275997065008,116.51831991970539,0.0,1.0,0.13299999999999912,4.0
35.0,97,151,151,8.366,24,2023-05-24 01:13:41,5055.51,39.92275997065008,116.51821992360055,0.0,1.0,0.0730000000000004,-24.0
35.0,97,152,151,8.393,24,2023-05-24 01:13:42,5063.98,39.92275997065008,116.51811992749572,0.0,1.0,0.027000000000001023,0.0
35.200000000000045,0,152,0,8.376,24,2023-05-24 01:13:43,5071.8,39.92275997065008,116.51802998967469,2.5575447570336274,1.0,-0.017000000000001236,-151.0
35.39999999999998,0,152,0,8.246,24,2023-05-24 01:13:44,5079.61,39.92275997065008,116.51793996803463,2.5608194622272062,1.0,-0.129999999999999,0.0
35.39999999999998,0,152,0,8.01,24,2023-05-24 01:13:45,5086.78,39.92275997065008,116.51784994639456,0.0,1.0,-0.23600000000000065,0.0
35.60000000000002,0,152,0,7.646,24,2023-05-24 01:13:46,5093.94,39.92275997065008,116.5177699830383,2.7932960893861667,1.0,-0.3639999999999999,0.0
35.799999999999955,0,152,0,7.37,24,2023-05-24 01:13:47,5101.76,39.92275997065008,116.51767996139824,2.5575447570321734,1.0,-0.2759999999999998,0.0
35.799999999999955,81,152,148,7.28,24,2023-05-24 01:13:48,5108.92,39.92275997065008,116.51758993975818,0.0,1.0,-0.08999999999999986,148.0
35.799999999999955,74,152,163,7.45,24,2023-05-24 01:13:49,5116.74,39.92275997065008,116.51749991811812,0.0,1.0,0.16999999999999993,15.0
36.0,88,152,154,7.646,24,2023-05-24 01:13:50,5124.55,39.92275997065008,116.51740998029709,2.560819462228364,1.0,0.19599999999999973,-9.0
36.0,92,152,163,7.803,24,2023-05-24 01:13:51,5133.02,39.92275997065008,116.51730998419225,0.0,1.0,0.15700000000000003,9.0
36.0,93,152,170,7.89,24,2023-05-24 01:13:52,5140.84,39.92275997065008,116.51721996255219,0.0,1.0,0.08699999999999974,7.0
35.799999999999955,94,152,163,8.033,24,2023-05-24 01:13:53,5149.31,39.92275997065008,116.51711996644735,-2.3612750885482816,1.0,0.1429999999999998,-7.0
36.0,94,152,163,8.14,24,2023-05-24 01:13:54,5157.12,39.92275997065008,116.51702994480729,2.5608194622286624,1.0,0.1070000000000011,0.0
35.799999999999955,94,152,163,8.17,24,2023-05-24 01:13:55,5165.68,39.92276994511485,116.51692994870245,-2.3364485981312635,1.0,0.02999999999999936,0.0
35.799999999999955,0,153,0,8.13,24,2023-05-24 01:13:56,5174.19,39.922779919579625,116.51682995259762,0.0,1.0,-0.03999999999999915,-163.0
35.799999999999955,0,153,0,8.086,24,2023-05-24 01:13:57,5182.01,39.922779919579625,116.51673993095756,0.0,1.0,-0.04400000000000048,0.0
35.799999999999955,0,153,0,7.993,24,2023-05-24 01:13:58,5189.83,39.922779919579625,116.51664999313653,0.0,1.0,-0.09299999999999997,0.0
36.0,0,153,0,7.853,24,2023-05-24 01:13:59,5196.99,39.922779919579625,116.51655997149646,2.7932960893861667,1.0,-0.14000000000000057,0.0
36.0,0,153,0,7.7,24,2023-05-24 01:14:00,5204.81,39.922779919579625,116.5164699498564,0.0,1.0,-0.15299999999999958,0.0
36.0,0,153,0,7.543,24,2023-05-24 01:14:01,5212.62,39.922779919579625,116.51637992821634,0.0,1.0,-0.15700000000000003,0.0
35.799999999999955,0,153,0,7.396,24,2023-05-24 01:14:02,5219.79,39.922779919579625,116.51629996486008,-2.789400278940634,1.0,-0.14700000000000024,0.0
35.60000000000002,0,154,0,7.273,24,2023-05-24 01:14:03,5226.95,39.922779919579625,116.51620994322002,-2.793296089384579,1.0,-0.12300000000000022,0.0
35.60000000000002,0,154,0,7.173,24,2023-05-24 01:14:04,5234.77,39.922779919579625,116.51611992157996,0.0,1.0,-0.09999999999999964,0.0
35.60000000000002,67,154,230,7.186,24,2023-05-24 01:14:05,5241.98,39.92276994511485,116.5160399582237,0.0,1.0,0.0129999999999999,230.0
35.60000000000002,80,154,233,7.326,24,2023-05-24 01:14:06,5249.26,39.92275997065008,116.51594993658364,0.0,1.0,0.13999999999999968,3.0
35.60000000000002,88,155,183,7.523,24,2023-05-24 01:14:07,5258.38,39.92275997065008,116.5158499404788,0.0,1.0,0.19700000000000006,-50.0
35.39999999999998,89,154,168,7.683,24,2023-05-24 01:14:08,5265.23,39.9227399379015,116.51576997712255,-2.919708029197977,1.0,0.16000000000000014,-15.0
35.39999999999998,91,154,162,7.733,24,2023-05-24 01:14:09,5273.79,39.92272996343672,116.51566998101771,0.0,1.0,0.04999999999999982,-6.0
35.200000000000045,92,154,172,7.856,24,2023-05-24 01:14:10,5281.65,39.92271998897195,116.51557995937765,-2.5445292620857525,1.0,0.12300000000000022,10.0
35.0,92,154,172,7.926,24,2023-05-24 01:14:11,5289.57,39.92270993068814,116.51548993773758,-2.525252525253076,1.0,0.07000000000000028,0.0
35.0,0,153,0,7.946,24,2023-05-24 01:14:12,5296.85,39.92269995622337,116.51539999991655,0.0,1.0,0.019999999999999574,-172.0
35.200000000000045,0,153,0,7.71,24,2023-05-24 01:14:13,5303.42,39.922689981758595,116.51532992720604,3.044140030442227,1.0,-0.23599999999999977,0.0
35.39999999999998,0,154,0,7.136,24,2023-05-24 01:14:14,5308.78,39.92267992347479,116.51526999659836,3.7313432835810447,1.0,-0.5739999999999998,0.0
35.60000000000002,0,154,0,6.186,24,2023-05-24 01:14:15,5312.89,39.922669949010015,116.51521995663643,4.866180048662218,1.0,-0.9500000000000002,0.0
35.60000000000002,0,154,0,4.976,24,2023-05-24 01:14:16,5316.26,39.92265997454524,116.5151799749583,0.0,1.0,-1.21,0.0
35.799999999999955,0,154,0,3.783,24,2023-05-24 01:14:17,5318.21,39.92265997454524,116.51515994220972,10.256410256407715,1.0,-1.193,0.0
36.0,0,154,0,2.65,24,2023-05-24 01:14:18,5318.86,39.92265997454524,116.51514996774495,30.769230769254985,1.0,-1.133,0.0
36.200000000000045,0,153,0,1.61,24,2023-05-24 01:14:19,5320.47,39.92265997454524,116.51514996774495,12.422360248445537,1.0,-1.0399999999999998,0.0
36.200000000000045,0,154,0,0.736,24,2023-05-24 01:14:20,5321.21,39.92265997454524,116.51514996774495,0.0,1.0,-0.8740000000000001,0.0
36.39999999999998,0,154,0,0.236,24,2023-05-24 01:14:21,5321.45,39.92265997454524,116.51514996774495,83.3333333333807,1.0,-0.5,0.0
36.39999999999998,0,153,0,0.07,24,2023-05-24 01:14:22,5321.75,39.92265997454524,116.51514996774495,0.0,1.0,-0.16599999999999998,0.0
36.39999999999998,0,142,0,2.336,24,2023-05-24 01:15:01,5324.65,39.92261999286711,116.51497998274863,0.0,39.0,0.058102564102564105,0.0
36.39999999999998,59,142,87,2.813,24,2023-05-24 01:15:02,5329.1,39.92259996011853,116.5149299427867,0.0,1.0,0.4770000000000003,87.0
36.39999999999998,30,142,140,3.37,24,2023-05-24 01:15:03,5333.83,39.92258998565376,116.51487998664379,0.0,1.0,0.5569999999999999,53.0
36.39999999999998,30,142,140,3.83,24,2023-05-24 01:15:04,5337.2,39.92257992736995,116.51483992114663,0.0,1.0,0.45999999999999996,0.0
36.39999999999998,47,143,132,4.223,24,2023-05-24 01:15:05,5341.64,39.922559978440404,116.51478996500373,0.0,1.0,0.3929999999999998,-8.0
36.39999999999998,47,143,132,4.586,24,2023-05-24 01:15:06,5347.44,39.922539945691824,116.51472995057702,0.0,1.0,0.36300000000000043,0.0
36.39999999999998,49,143,71,4.793,24,2023-05-24 01:15:07,5352.47,39.922519996762276,116.51467999443412,0.0,1.0,0.20699999999999985,-61.0
36.200000000000045,52,143,162,4.953,24,2023-05-24 01:15:08,5358.1,39.922499964013696,116.51461998000741,-3.5523978685599986,1.0,0.16000000000000014,91.0
36.200000000000045,56,142,154,5.143,24,2023-05-24 01:15:09,5363.73,39.922479931265116,116.5145599655807,0.0,1.0,0.1899999999999995,-8.0
36.0,62,141,182,5.51,24,2023-05-24 01:15:10,5368.95,39.92245998233557,116.514499951154,-3.8314176245217575,1.0,0.367,28.0
36.0,69,139,227,5.83,24,2023-05-24 01:15:11,5375.8,39.92243994958699,116.51442996226251,0.0,1.0,0.3200000000000003,45.0
35.799999999999955,71,138,188,6.093,24,2023-05-24 01:15:12,5382.57,39.92240994237363,116.51435997337103,-2.9542097488930494,1.0,0.2629999999999999,-39.0
35.799999999999955,69,137,113,6.316,24,2023-05-24 01:15:13,5389.35,39.92237993516028,116.51428998447955,0.0,1.0,0.22299999999999986,-75.0
35.60000000000002,69,137,237,6.5,24,2023-05-24 01:15:14,5395.59,39.92235998623073,116.51421999558806,-3.2051282051272243,1.0,0.18400000000000016,124.0
35.60000000000002,72,137,221,6.703,24,2023-05-24 01:15:15,5403.51,39.92232997901738,116.51413994841278,0.0,1.0,0.2030000000000003,-16.0
35.60000000000002,76,137,258,6.856,24,2023-05-24 01:15:16,5409.75,39.9223099462688,116.5140699595213,0.0,1.0,0.15299999999999958,37.0
35.60000000000002,81,137,232,7.066,24,2023-05-24 01:15:17,5416.6,39.92228999733925,116.51398999616504,0.0,1.0,0.20999999999999996,-26.0
35.60000000000002,83,137,192,7.22,24,2023-05-24 01:15:18,5424.07,39.92226996459067,116.51390994898975,0.0,1.0,0.15399999999999991,-40.0
35.60000000000002,86,137,187,7.343,24,2023-05-24 01:15:19,5432.29,39.92224993184209,116.51381992734969,0.0,1.0,0.12300000000000022,-5.0
35.60000000000002,70,137,209,7.42,24,2023-05-24 01:15:20,5439.64,39.922219924628735,116.51373996399343,0.0,1.0,0.07699999999999996,22.0
36.0,76,137,185,7.47,24,2023-05-24 01:15:21,5447.11,39.922199975699186,116.51365991681814,5.354752342704315,1.0,0.04999999999999982,-24.0
36.200000000000045,81,138,142,7.556,24,2023-05-24 01:15:22,5454.58,39.922179942950606,116.51356997899711,2.6773761713525928,1.0,0.0860000000000003,-43.0
36.200000000000045,89,138,155,7.6,24,2023-05-24 01:15:23,5462.06,39.92215999402106,116.51348993182182,0.0,1.0,0.043999999999999595,13.0
36.200000000000045,89,138,155,7.653,24,2023-05-24 01:15:24,5470.28,39.92213996127248,116.51339999400079,0.0,1.0,0.052999999999999936,0.0
36.200000000000045,78,138,143,7.64,24,2023-05-24 01:15:25,5477.49,39.922129986807704,116.51330997236073,0.0,1.0,-0.0129999999999999,-12.0
36.200000000000045,80,139,160,7.703,24,2023-05-24 01:15:26,5485.41,39.9221199285239,116.51321995072067,0.0,1.0,0.06300000000000061,17.0
36.200000000000045,88,139,178,7.726,24,2023-05-24 01:15:27,5493.27,39.922109954059124,116.5131299290806,0.0,1.0,0.022999999999999687,18.0
36.200000000000045,90,140,174,7.793,24,2023-05-24 01:15:28,5501.19,39.92209997959435,116.51303999125957,0.0,1.0,0.06700000000000017,-4.0
36.39999999999998,92,141,187,7.866,24,2023-05-24 01:15:29,5509.01,39.92209997959435,116.51294996961951,2.5575447570321734,1.0,0.07299999999999951,13.0
36.39999999999998,93,142,172,7.94,24,2023-05-24 01:15:30,5516.17,39.92209997959435,116.51285994797945,0.0,1.0,0.07400000000000073,-15.0
36.0,93,144,181,7.99,24,2023-05-24 01:15:31,5525.29,39.92209997959435,116.51275995187461,-4.385964912280505,1.0,0.04999999999999982,9.0
35.60000000000002,93,146,181,8.006,24,2023-05-24 01:15:32,5533.76,39.92209997959435,116.51265995576978,-4.722550177095221,1.0,0.016000000000000014,0.0
35.60000000000002,79,146,136,8.006,24,2023-05-24 01:15:33,5540.93,39.92209997959435,116.51256993412971,0.0,1.0,0.0,-45.0
35.60000000000002,59,149,110,8.023,24,2023-05-24 01:15:34,5550.04,39.92209997959435,116.51246993802488,0.0,1.0,0.01699999999999946,-26.0
35.799999999999955,71,150,188,8.06,24,2023-05-24 01:15:35,5557.21,39.92209997959435,116.51237991638482,2.789400278939048,1.0,0.03700000000000081,78.0
35.799999999999955,92,151,161,8.163,24,2023-05-24 01:15:36,5565.68,39.92209997959435,116.51227992027998,0.0,1.0,0.10299999999999976,-27.0
35.799999999999955,92,151,161,8.27,24,2023-05-24 01:15:37,5574.79,39.92209997959435,116.51217992417514,0.0,1.0,0.10699999999999932,0.0
36.0,0,151,0,8.31,24,2023-05-24 01:15:38,5581.96,39.92209997959435,116.51208998635411,2.789400278940634,1.0,0.040000000000000924,-161.0
36.0,0,152,0,8.233,24,2023-05-24 01:15:39,5589.77,39.92209997959435,116.51199996471405,0.0,1.0,-0.07699999999999996,0.0
36.200000000000045,0,152,0,8.1,24,2023-05-24 01:15:40,5598.24,39.92209997959435,116.51189996860921,2.361275088548535,1.0,-0.1330000000000009,0.0
36.39999999999998,0,152,0,7.983,24,2023-05-24 01:15:41,5606.06,39.92209997959435,116.51180994696915,2.5575447570321734,1.0,-0.11699999999999999,0.0
36.60000000000002,0,153,0,7.93,24,2023-05-24 01:15:42,5613.87,39.92209997959435,116.51171992532909,2.5608194622286624,1.0,-0.052999999999999936,0.0
36.60000000000002,0,153,0,7.87,24,2023-05-24 01:15:43,5621.69,39.92209997959435,116.51162998750806,0.0,1.0,-0.05999999999999961,0.0
36.60000000000002,0,154,0,7.823,24,2023-05-24 01:15:44,5628.85,39.92209997959435,116.511539965868,0.0,1.0,-0.04699999999999971,0.0
36.60000000000002,0,154,0,7.69,24,2023-05-24 01:15:45,5636.02,39.92209997959435,116.51145991869271,0.0,1.0,-0.133,0.0
36.60000000000002,0,155,0,7.456,24,2023-05-24 01:15:46,5642.66,39.922109954059124,116.51137995533645,0.0,1.0,-0.23399999999999999,0.0
36.799999999999955,0,155,0,7.196,24,2023-05-24 01:15:47,5649.87,39.9221199285239,116.5112999919802,2.7739251040212314,1.0,-0.2600000000000007,0.0
36.799999999999955,0,155,0,6.876,24,2023-05-24 01:15:48,5655.87,39.922129986807704,116.51122991926968,0.0,1.0,-0.3199999999999994,0.0
36.799999999999955,0,155,0,6.583,24,2023-05-24 01:15:49,5663.03,39.922129986807704,116.51114995591342,0.0,1.0,-0.29300000000000015,0.0
36.799999999999955,0,155,0,6.31,24,2023-05-24 01:15:50,5667.59,39.922129986807704,116.51108994148672,0.0,1.0,-0.2730000000000006,0.0
36.60000000000002,74,155,167,6.22,24,2023-05-24 01:15:51,5674.76,39.922129986807704,116.51100997813046,-2.789400278939048,1.0,-0.08999999999999986,167.0
36.39999999999998,62,156,300,6.426,24,2023-05-24 01:15:52,5681.27,39.922129986807704,116.51092993095517,-3.0721966205843128,1.0,0.2060000000000004,133.0
36.0,75,156,279,6.82,24,2023-05-24 01:15:53,5689.74,39.922129986807704,116.51082993485034,-4.722550177095728,1.0,0.39400000000000013,-21.0
35.799999999999955,86,156,256,7.273,24,2023-05-24 01:15:54,5697.55,39.922129986807704,116.5107399970293,-2.560819462228364,1.0,0.4529999999999994,-23.0
35.799999999999955,89,156,222,7.67,24,2023-05-24 01:15:55,5705.37,39.922129986807704,116.51064997538924,0.0,1.0,0.39700000000000024,-34.0
35.60000000000002,91,156,215,7.92,24,2023-05-24 01:15:56,5713.84,39.922129986807704,116.5105499792844,-2.3612750885469396,1.0,0.25,-7.0
35.60000000000002,94,156,151,8.123,24,2023-05-24 01:15:57,5721.76,39.9221199285239,116.51045995764434,0.0,1.0,0.2029999999999994,-64.0
35.60000000000002,94,156,151,8.21,24,2023-05-24 01:15:58,5730.22,39.9221199285239,116.5103599615395,0.0,1.0,0.08700000000000152,0.0
36.0,94,156,151,8.253,24,2023-05-24 01:15:59,5738.04,39.9221199285239,116.51026993989944,5.115089514066396,1.0,0.04299999999999926,0.0
36.200000000000045,0,155,0,8.176,24,2023-05-24 01:16:00,5745.86,39.9221199285239,116.51017991825938,2.557544757033925,1.0,-0.07699999999999996,-151.0
36.60000000000002,0,155,0,8.02,24,2023-05-24 01:16:01,5753.02,39.9221199285239,116.51008998043835,5.5865921787700366,1.0,-0.15600000000000058,0.0
36.60000000000002,0,155,0,7.816,24,2023-05-24 01:16:02,5762.14,39.9221199285239,116.50998998433352,0.0,1.0,-0.20399999999999974,0.0
36.39999999999998,89,156,161,7.713,24,2023-05-24 01:16:03,5769.3,39.9221199285239,116.50989996269345,-2.7932960893861667,1.0,-0.10299999999999976,161.0
36.60000000000002,87,156,197,7.773,24,2023-05-24 01:16:04,5777.12,39.9221199285239,116.50980994105339,2.557544757033925,1.0,0.05999999999999961,36.0
36.39999999999998,91,156,173,7.93,24,2023-05-24 01:16:05,5785.59,39.9221199285239,116.50970994494855,-2.3612750885482816,1.0,0.15700000000000003,-24.0
36.39999999999998,95,156,170,8.143,24,2023-05-24 01:16:06,5793.4,39.9221199285239,116.50961992330849,0.0,1.0,0.21300000000000097,-3.0
36.39999999999998,96,156,152,8.236,24,2023-05-24 01:16:07,5801.87,39.9221199285239,116.50951992720366,0.0,1.0,0.09299999999999997,-18.0
36.200000000000045,97,156,201,8.326,24,2023-05-24 01:16:08,5810.34,39.9221199285239,116.50941993109882,-2.3612750885469396,1.0,0.08999999999999986,49.0
36.200000000000045,98,156,186,8.386,24,2023-05-24 01:16:09,5818.81,39.9221199285239,116.50931993499398,0.0,1.0,0.05999999999999872,-15.0
36.200000000000045,99,156,187,8.49,24,2023-05-24 01:16:10,5827.92,39.9221199285239,116.50921993888915,0.0,1.0,0.10400000000000098,1.0
36.200000000000045,99,156,194,8.58,24,2023-05-24 01:16:11,5836.39,39.9221199285239,116.50911994278431,0.0,1.0,0.08999999999999986,7.0
36.200000000000045,100,156,187,8.643,24,2023-05-24 01:16:12,5844.86,39.9221199285239,116.50901994667947,0.0,1.0,0.06300000000000061,-7.0
36.200000000000045,101,156,184,8.68,24,2023-05-24 01:16:13,5853.33,39.9221199285239,116.50891995057464,0.0,1.0,0.036999999999999034,-3.0
36.200000000000045,101,156,184,8.766,24,2023-05-24 01:16:14,5862.44,39.9221199285239,116.50880998000503,0.0,1.0,0.0860000000000003,0.0
36.200000000000045,101,157,184,8.71,24,2023-05-24 01:16:15,5870.91,39.9221199285239,116.50870998390019,0.0,1.0,-0.05599999999999916,0.0
36.0,78,157,185,8.68,24,2023-05-24 01:16:16,5879.42,39.922109954059124,116.50860998779535,-2.3501762632202152,1.0,-0.030000000000001137,1.0
35.799999999999955,94,157,204,8.56,24,2023-05-24 01:16:17,5888.58,39.9221199285239,116.50850999169052,-2.183406113537649,1.0,-0.11999999999999922,19.0
36.0,100,157,184,8.533,24,2023-05-24 01:16:18,5895.79,39.922109954059124,116.50841997005045,2.773925104022808,1.0,-0.027000000000001023,-20.0
36.0,100,158,184,8.513,24,2023-05-24 01:16:19,5904.3,39.9221199285239,116.50831997394562,0.0,1.0,-0.019999999999999574,0.0
36.0,100,158,184,8.543,24,2023-05-24 01:16:20,5913.42,39.9221199285239,116.50821997784078,0.0,1.0,0.02999999999999936,0.0
36.0,0,158,0,8.563,24,2023-05-24 01:16:21,5921.89,39.9221199285239,116.50811998173594,0.0,1.0,0.02000000000000135,-184.0
36.200000000000045,0,158,0,8.516,24,2023-05-24 01:16:22,5929.17,39.922129986807704,116.50802996009588,2.747252747253468,1.0,-0.0470000000000006,0.0
36.39999999999998,0,159,0,8.306,24,2023-05-24 01:16:23,5936.98,39.922129986807704,116.50793993845582,2.5608194622272062,1.0,-0.21000000000000085,0.0
36.60000000000002,0,160,0,7.91,24,2023-05-24 01:16:24,5942.85,39.922129986807704,116.50786994956434,3.4071550255539726,1.0,-0.395999999999999,0.0
