cadence,heart_rate,power,temperature,timestamp,speed,distance,altitude,latitude,longitude,slope,time_diff,acceleration,power_change_rate
0,131,0,27,2023-05-23 10:31:48,3.156,3302.18,67.0,39.92278997786343,116.42889993265271,-6.896551724140363,1.0,0.06000000000000005,0.0
0,129,0,27,2023-05-23 10:31:49,3.163,3305.54,67.0,39.922799952328205,116.42893999814987,0.0,1.0,0.006999999999999673,0.0
0,128,0,27,2023-05-23 10:31:50,3.203,3309.04,67.0,39.92280992679298,116.428979979828,0.0,1.0,0.040000000000000036,0.0
0,127,0,27,2023-05-23 10:31:51,3.263,3313.15,67.0,39.922819985076785,116.42901996150613,0.0,1.0,0.06000000000000005,0.0
0,120,0,27,2023-05-23 10:31:52,,3313.15,67.0,,,0.0,1.0,,0.0
0,118,0,27,2023-05-23 10:31:53,,3313.15,66.79999999999995,,,0.0,1.0,,0.0
0,117,0,27,2023-05-23 10:31:54,0.0,3313.15,66.79999999999995,,,0.0,1.0,,0.0
48,116,167,27,2023-05-23 10:31:58,,3313.15,66.0,,,0.0,4.0,,41.75
57,116,159,27,2023-05-23 10:31:59,0.0,3313.15,65.79999999999995,,,0.0,1.0,,-8.0
0,119,0,27,2023-05-23 10:32:03,2.893,3316.04,65.20000000000005,,,-20.76124567473825,4.0,0.72325,-39.75
0,119,0,27,2023-05-23 10:32:04,4.07,3320.11,65.20000000000005,,,0.0,1.0,1.1770000000000005,0.0
0,119,0,27,2023-05-23 10:32:05,5.026,3325.14,65.0,,,-3.976143141154187,1.0,0.9559999999999995,0.0
0,120,0,27,2023-05-23 10:32:06,5.476,3330.62,64.79999999999995,,,-3.6496350364971684,1.0,0.4500000000000002,0.0
0,120,0,27,2023-05-23 10:32:07,5.746,3336.36,64.79999999999995,,,0.0,1.0,0.27000000000000046,0.0
0,120,0,27,2023-05-23 10:32:08,5.98,3342.34,64.79999999999995,39.922819985076785,116.42901996150613,0.0,1.0,0.23399999999999999,0.0
0,120,0,27,2023-05-23 10:32:09,6.146,3402.0,64.79999999999995,39.92286994121969,116.43010994419456,0.0,1.0,0.16599999999999948,0.0
0,121,0,27,2023-05-23 10:32:10,6.27,3409.81,64.79999999999995,39.92286994121969,116.43019996583462,0.0,1.0,0.12399999999999967,0.0
0,121,0,27,2023-05-23 10:32:11,6.323,3417.91,64.79999999999995,39.92288997396827,116.43028998747468,0.0,1.0,0.053000000000000824,0.0
0,122,0,27,2023-05-23 10:32:12,6.386,3424.55,64.60000000000002,39.92287999950349,116.43036995083094,-3.0120481927699085,1.0,0.06299999999999972,0.0
0,122,0,27,2023-05-23 10:32:13,6.4,3431.71,64.60000000000002,39.92287999950349,116.43044999800622,0.0,1.0,0.014000000000000234,0.0
0,122,0,27,2023-05-23 10:32:14,6.41,3438.23,64.39999999999998,39.92287999950349,116.43052996136248,-3.0674846625773933,1.0,0.009999999999999787,0.0
0,122,0,27,2023-05-23 10:32:15,6.366,3445.44,64.39999999999998,39.92286994121969,116.43060992471874,0.0,1.0,-0.04400000000000048,0.0
0,122,0,27,2023-05-23 10:32:16,6.323,3452.01,64.60000000000002,39.92287999950349,116.43068997189403,3.0441400304420165,1.0,-0.04299999999999926,0.0
0,122,0,27,2023-05-23 10:32:17,6.31,3458.52,64.60000000000002,39.92287999950349,116.43075996078551,0.0,1.0,-0.013000000000000789,0.0
0,122,0,27,2023-05-23 10:32:18,6.32,3465.04,64.60000000000002,39.92287999950349,116.43083992414176,0.0,1.0,0.010000000000000675,0.0
0,122,0,27,2023-05-23 10:32:19,6.296,3470.9,64.39999999999998,39.92287999950349,116.43090999685228,-3.4129692832771523,1.0,-0.02400000000000002,0.0
0,122,0,27,2023-05-23 10:32:20,6.226,3476.76,64.39999999999998,39.92287999950349,116.43097998574376,0.0,1.0,-0.07000000000000028,0.0
0,123,0,27,2023-05-23 10:32:21,6.106,3483.33,64.39999999999998,39.92286994121969,116.43104997463524,0.0,1.0,-0.1200000000000001,0.0
0,123,0,27,2023-05-23 10:32:22,5.813,3487.89,64.39999999999998,39.92286994121969,116.43110998906195,0.0,1.0,-0.29300000000000015,0.0
0,123,0,27,2023-05-23 10:32:23,5.583,3494.53,64.39999999999998,39.92285996675491,116.43117997795343,0.0,1.0,-0.22999999999999954,0.0
0,124,0,27,2023-05-23 10:32:24,5.433,3499.09,64.60000000000002,39.92285996675491,116.43123999238014,4.385964912281751,1.0,-0.15000000000000036,0.0
0,125,0,27,2023-05-23 10:32:25,5.42,3504.37,64.79999999999995,39.92284999229014,116.43129992298782,3.7878787878776783,1.0,-0.0129999999999999,0.0
0,126,0,27,2023-05-23 10:32:26,5.323,3508.92,64.79999999999995,39.92284999229014,116.43134996294975,0.0,1.0,-0.09699999999999953,0.0
0,126,0,27,2023-05-23 10:32:27,5.16,3513.04,64.79999999999995,39.92283993400633,116.43139991909266,0.0,1.0,-0.16300000000000026,0.0
0,126,0,27,2023-05-23 10:32:28,5.03,3517.59,64.79999999999995,39.92283993400633,116.43144995905459,0.0,1.0,-0.1299999999999999,0.0
0,126,0,27,2023-05-23 10:32:29,4.77,3519.03,64.79999999999995,39.92284999229014,116.43145993351936,0.0,1.0,-0.2600000000000007,0.0
0,126,0,27,2023-05-23 10:32:30,4.166,3521.63,64.79999999999995,39.92284999229014,116.43148994073272,0.0,1.0,-0.6039999999999992,0.0
0,125,0,27,2023-05-23 10:32:31,3.533,3524.24,64.79999999999995,39.92284999229014,116.43151994794607,0.0,1.0,-0.6330000000000005,0.0
0,125,0,27,2023-05-23 10:32:32,2.976,3527.14,64.79999999999995,39.92283993400633,116.43154995515943,0.0,1.0,-0.5569999999999999,0.0
0,124,0,27,2023-05-23 10:32:33,2.873,3530.39,64.79999999999995,39.92283993400633,116.43158993683755,0.0,1.0,-0.10299999999999976,0.0
47,124,92,27,2023-05-23 10:32:34,2.916,3535.13,64.79999999999995,39.92282995954156,116.43163997679949,0.0,1.0,0.042999999999999705,92.0
37,123,130,27,2023-05-23 10:32:35,3.14,3537.73,64.79999999999995,39.92282995954156,116.43166998401284,0.0,1.0,0.2240000000000002,38.0
37,123,130,27,2023-05-23 10:32:36,3.236,3540.47,64.79999999999995,39.922819985076785,116.4316999912262,0.0,1.0,0.09600000000000009,0.0
43,123,116,27,2023-05-23 10:32:37,3.166,3545.75,64.79999999999995,39.92282995954156,116.43175992183387,0.0,1.0,-0.07000000000000028,-14.0
48,124,131,27,2023-05-23 10:32:38,3.17,3548.92,64.79999999999995,39.92282995954156,116.43175992183387,0.0,1.0,0.0040000000000000036,15.0
51,124,142,27,2023-05-23 10:32:39,3.173,3552.09,64.79999999999995,39.92282995954156,116.43175992183387,0.0,1.0,0.0030000000000001137,11.0
54,124,117,27,2023-05-23 10:32:40,,3552.09,64.79999999999995,,,0.0,1.0,,-25.0
57,125,128,27,2023-05-23 10:32:41,,3552.09,64.79999999999995,,,0.0,1.0,,11.0
57,125,128,27,2023-05-23 10:32:42,,3552.09,64.79999999999995,,,0.0,1.0,,0.0
0,133,0,27,2023-05-23 10:33:17,4.266,3556.36,64.39999999999998,,,-9.367681498828548,35.0,,-3.657142857142857
0,133,0,27,2023-05-23 10:33:18,4.586,3560.95,64.39999999999998,,,0.0,1.0,0.3200000000000003,0.0
0,133,0,27,2023-05-23 10:33:19,4.646,3565.59,64.60000000000002,,,4.310344827586883,1.0,0.05999999999999961,0.0
50,134,192,27,2023-05-23 10:33:20,4.85,3570.44,64.60000000000002,,,0.0,1.0,0.20399999999999974,192.0
50,135,192,27,2023-05-23 10:33:21,5.186,3575.63,64.79999999999995,39.92282995954156,116.43175992183387,3.853564547204811,1.0,0.3360000000000003,0.0
58,135,123,27,2023-05-23 10:33:50,4.756,3782.63,64.79999999999995,39.922559978440404,116.4345799293369,0.0,29.0,-0.014827586206896542,-2.3793103448275863
58,135,123,27,2023-05-23 10:33:51,4.696,3788.55,64.79999999999995,39.92256995290518,116.43464991822839,0.0,1.0,-0.0600000000000005,0.0
58,136,123,27,2023-05-23 10:33:52,4.563,3795.07,64.79999999999995,39.92256995290518,116.4347199909389,0.0,1.0,-0.133,0.0
50,137,159,27,2023-05-23 10:33:53,5.163,3800.93,64.79999999999995,39.92256995290518,116.43478997983038,0.0,1.0,0.6000000000000005,36.0
44,137,155,27,2023-05-23 10:33:54,5.443,3807.5,64.79999999999995,39.922559978440404,116.43486994318664,0.0,1.0,0.27999999999999936,-4.0
57,138,165,27,2023-05-23 10:33:55,5.726,3814.66,64.60000000000002,39.922559978440404,116.43494999036193,-2.793296089384579,1.0,0.28300000000000036,10.0
69,137,156,27,2023-05-23 10:33:56,6.016,3821.3,64.60000000000002,39.9225499201566,116.43502995371819,0.0,1.0,0.29000000000000004,-9.0
72,137,152,27,2023-05-23 10:33:57,6.2,3827.3,64.39999999999998,39.922539945691824,116.43509994260967,-3.333333333334091,1.0,0.18400000000000016,-4.0
75,136,139,27,2023-05-23 10:33:58,6.353,3834.51,64.39999999999998,39.92252997122705,116.43517998978496,0.0,1.0,0.15299999999999958,-13.0
77,135,116,27,2023-05-23 10:33:59,6.463,3841.15,64.39999999999998,39.922519996762276,116.43525995314121,0.0,1.0,0.11000000000000032,-23.0
77,134,116,27,2023-05-23 10:34:00,6.553,3848.62,64.60000000000002,39.922499964013696,116.43533991649747,2.6773761713527553,1.0,0.08999999999999986,0.0
77,134,116,27,2023-05-23 10:34:01,6.626,3855.26,64.60000000000002,39.92248998954892,116.43541996367276,0.0,1.0,0.0730000000000004,0.0
0,133,0,27,2023-05-23 10:34:02,6.576,3862.48,64.60000000000002,39.922479931265116,116.43549992702901,0.0,1.0,-0.05000000000000071,-116.0
0,133,0,27,2023-05-23 10:34:03,6.47,3869.11,64.60000000000002,39.92246995680034,116.4355799742043,0.0,1.0,-0.10599999999999987,0.0
60,133,70,27,2023-05-23 10:34:04,6.406,3875.75,64.39999999999998,39.92245998233557,116.43564996309578,-3.012048192771827,1.0,-0.06400000000000006,70.0
60,133,70,27,2023-05-23 10:34:05,6.356,3881.67,64.39999999999998,39.92244992405176,116.43571995198727,0.0,1.0,-0.04999999999999982,0.0
0,132,0,27,2023-05-23 10:34:06,6.313,3887.67,64.39999999999998,39.92243994958699,116.43578994087875,0.0,1.0,-0.04300000000000015,-70.0
0,132,0,27,2023-05-23 10:34:07,6.156,3894.31,64.39999999999998,39.92242997512221,116.43586998805404,0.0,1.0,-0.15700000000000003,0.0
0,132,0,27,2023-05-23 10:34:08,6.04,3899.59,64.39999999999998,39.92241991683841,116.43592991866171,0.0,1.0,-0.11599999999999966,0.0
0,132,0,27,2023-05-23 10:34:09,5.846,3904.95,64.39999999999998,39.92240994237363,116.43598993308842,0.0,1.0,-0.19399999999999995,0.0
0,132,0,27,2023-05-23 10:34:10,5.563,3910.23,64.39999999999998,39.92239996790886,116.43604994751513,0.0,1.0,-0.28300000000000036,0.0
0,133,0,27,2023-05-23 10:34:11,5.383,3916.03,64.39999999999998,39.92237993516028,116.43610996194184,0.0,1.0,-0.17999999999999972,0.0
43,133,75,27,2023-05-23 10:34:12,5.266,3921.95,64.39999999999998,39.922369960695505,116.43617995083332,0.0,1.0,-0.11699999999999999,75.0
43,133,75,27,2023-05-23 10:34:13,5.41,3927.95,64.20000000000005,39.92235998623073,116.4362499397248,-3.3333333333321966,1.0,0.14400000000000013,0.0
43,134,75,27,2023-05-23 10:34:14,5.493,3933.88,64.20000000000005,39.922349927946925,116.43631992861629,0.0,1.0,0.08300000000000018,0.0
43,135,75,27,2023-05-23 10:34:15,5.603,3939.68,64.20000000000005,39.92232997901738,116.436379943043,0.0,1.0,0.10999999999999943,0.0
0,136,0,27,2023-05-23 10:34:16,5.59,3944.96,64.20000000000005,39.92231992073357,116.4364399574697,0.0,1.0,-0.0129999999999999,-75.0
0,137,0,27,2023-05-23 10:34:17,5.55,3950.76,64.0,39.92229997180402,116.43649997189641,-3.448275862069641,1.0,-0.040000000000000036,0.0
0,137,0,27,2023-05-23 10:34:18,5.466,3956.68,64.0,39.92228999733925,116.43656996078789,0.0,1.0,-0.08399999999999963,0.0
0,138,0,27,2023-05-23 10:34:19,5.43,3961.41,64.0,39.92227993905544,116.4366199169308,0.0,1.0,-0.036000000000000476,0.0
0,140,0,27,2023-05-23 10:34:20,5.303,3967.34,64.0,39.92226996459067,116.43668998964131,0.0,1.0,-0.12699999999999978,0.0
0,141,0,27,2023-05-23 10:34:21,5.286,3971.45,64.0,39.922259990125895,116.43673994578421,0.0,1.0,-0.017000000000000348,0.0
0,141,0,27,2023-05-23 10:34:22,5.193,3978.08,63.799999999999955,39.92224993184209,116.4368099346757,-3.016591251886006,1.0,-0.09299999999999997,0.0
0,141,0,27,2023-05-23 10:34:23,5.21,3983.11,63.799999999999955,39.92222998291254,116.4368699491024,0.0,1.0,0.017000000000000348,0.0
0,141,0,27,2023-05-23 10:34:24,5.213,3989.75,63.799999999999955,39.922219924628735,116.43693993799388,0.0,1.0,0.0030000000000001137,0.0
0,141,0,27,2023-05-23 10:34:25,5.34,3995.99,63.799999999999955,39.922199975699186,116.43700992688537,0.0,1.0,0.12699999999999978,0.0
37,141,72,27,2023-05-23 10:34:26,5.523,4001.91,63.799999999999955,39.92218991741538,116.43707999959588,0.0,1.0,0.18299999999999983,72.0
37,141,72,27,2023-05-23 10:34:27,5.64,4007.71,63.799999999999955,39.92216996848583,116.43713993020356,0.0,1.0,0.11699999999999999,0.0
37,141,72,27,2023-05-23 10:34:28,5.66,4012.99,64.0,39.92215999402106,116.43719994463027,3.7878787878798317,1.0,0.020000000000000462,0.0
0,141,0,27,2023-05-23 10:34:29,5.51,4018.99,64.0,39.92214993573725,116.43726993352175,0.0,1.0,-0.15000000000000036,-72.0
0,141,0,27,2023-05-23 10:34:30,5.31,4023.44,64.0,39.922129986807704,116.43731997348368,0.0,1.0,-0.20000000000000018,0.0
0,141,0,27,2023-05-23 10:34:31,5.013,4028.8,64.0,39.9221199285239,116.43737998791039,0.0,1.0,-0.2969999999999997,0.0
0,141,0,27,2023-05-23 10:34:32,4.743,4033.44,64.0,39.922109954059124,116.43742994405329,0.0,1.0,-0.2699999999999996,0.0
0,141,0,27,2023-05-23 10:34:33,4.533,4037.55,64.0,39.92209997959435,116.43747998401523,0.0,1.0,-0.20999999999999996,0.0
0,140,0,27,2023-05-23 10:34:34,4.37,4042.28,64.0,39.922089921310544,116.43752994015813,0.0,1.0,-0.16300000000000026,0.0
0,139,0,27,2023-05-23 10:34:35,4.073,4045.65,64.0,39.92207994684577,116.43756992183626,0.0,1.0,-0.2969999999999997,0.0
0,139,0,27,2023-05-23 10:34:36,3.736,4049.29,64.0,39.92205999791622,116.43759992904961,0.0,1.0,-0.3370000000000002,0.0
0,138,0,27,2023-05-23 10:34:37,3.323,4052.03,64.0,39.922049939632416,116.43762993626297,0.0,1.0,-0.41300000000000026,0.0
0,138,0,27,2023-05-23 10:34:38,3.123,4055.53,63.799999999999955,39.92203996516764,116.4376699179411,-5.714285714287014,1.0,-0.19999999999999973,0.0
0,138,0,27,2023-05-23 10:34:39,3.086,4059.53,63.799999999999955,39.92202999070287,116.43770998343825,0.0,1.0,-0.037000000000000366,0.0
0,138,0,27,2023-05-23 10:34:40,3.316,4063.44,63.799999999999955,39.92202999070287,116.43775993958116,0.0,1.0,0.22999999999999998,0.0
29,138,61,27,2023-05-23 10:34:41,3.68,4068.17,63.799999999999955,39.92201993241906,116.43780997954309,0.0,1.0,0.3640000000000003,61.0
42,138,120,27,2023-05-23 10:34:42,4.023,4072.73,63.799999999999955,39.92201993241906,116.4378699939698,0.0,1.0,0.3429999999999995,59.0
42,138,120,27,2023-05-23 10:34:43,4.416,4078.09,63.799999999999955,39.92200995795429,116.43792992457747,0.0,1.0,0.3930000000000007,0.0
50,138,161,27,2023-05-23 10:34:44,4.79,4083.72,63.799999999999955,39.92198992520571,116.43798993900418,0.0,1.0,0.37399999999999967,41.0
59,138,93,27,2023-05-23 10:34:45,5.13,4089.64,63.60000000000002,39.92197995074093,116.43805992789567,-3.3783783783771844,1.0,0.33999999999999986,-68.0
59,137,93,27,2023-05-23 10:34:46,5.316,4095.01,63.60000000000002,39.92196997627616,116.43811994232237,0.0,1.0,0.18599999999999994,0.0
59,138,93,27,2023-05-23 10:34:47,5.45,4100.64,63.60000000000002,39.92194994352758,116.43817995674908,0.0,1.0,0.13400000000000034,0.0
59,137,93,27,2023-05-23 10:34:48,5.443,4106.0,63.60000000000002,39.921939969062805,116.43823997117579,0.0,1.0,-0.007000000000000561,0.0
41,137,42,27,2023-05-23 10:34:49,5.44,4112.0,63.60000000000002,39.92192999459803,116.43830996006727,0.0,1.0,-0.0029999999999992255,-51.0
41,137,42,27,2023-05-23 10:34:50,5.48,4117.92,63.60000000000002,39.921919936314225,116.43837994895875,0.0,1.0,0.040000000000000036,0.0
42,135,80,27,2023-05-23 10:34:51,5.68,4124.44,63.60000000000002,39.921919936314225,116.43844993785024,0.0,1.0,0.1999999999999993,38.0
42,134,80,27,2023-05-23 10:34:52,5.806,4129.17,63.200000000000045,39.92190996184945,116.43850995227695,-8.45665961944899,1.0,0.12600000000000033,0.0
42,132,80,27,2023-05-23 10:34:53,5.813,4135.68,63.39999999999998,39.92190996184945,116.43857994116843,3.0721966205825666,1.0,0.006999999999999673,0.0
0,131,0,27,2023-05-23 10:34:54,5.766,4141.61,63.39999999999998,39.92189998738468,116.43864993005991,0.0,1.0,-0.04699999999999971,-80.0
0,131,0,27,2023-05-23 10:34:55,5.643,4146.97,63.0,39.92188992910087,116.43870994448662,-7.462686567162945,1.0,-0.12300000000000022,0.0
0,131,0,27,2023-05-23 10:34:56,5.586,4152.97,63.39999999999998,39.9218799546361,116.4387799333781,6.666666666666288,1.0,-0.056999999999999496,0.0
0,131,0,27,2023-05-23 10:34:57,5.536,4158.25,63.39999999999998,39.92186998017132,116.43883994780481,0.0,1.0,-0.05000000000000071,0.0
0,131,0,27,2023-05-23 10:34:58,5.51,4163.61,63.200000000000045,39.92185992188752,116.43889996223152,-3.7313432835810447,1.0,-0.0259999999999998,0.0
0,131,0,27,2023-05-23 10:34:59,5.413,4168.35,63.200000000000045,39.92184994742274,116.43895997665823,0.0,1.0,-0.09699999999999953,0.0
0,132,0,27,2023-05-23 10:35:00,5.016,4172.26,63.60000000000002,39.92184994742274,116.43899995833635,10.230179028132792,1.0,-0.39700000000000024,0.0
0,135,0,27,2023-05-23 10:35:01,4.603,4176.89,63.39999999999998,39.92183997295797,116.43905997276306,-4.319654427646668,1.0,-0.41300000000000026,0.0
0,135,0,27,2023-05-23 10:35:02,4.2,4180.8,63.60000000000002,39.92183997295797,116.43909995444119,5.11508951406785,1.0,-0.4029999999999996,0.0
0,136,0,27,2023-05-23 10:35:03,3.79,4184.06,63.60000000000002,39.92183997295797,116.43913993611932,0.0,1.0,-0.41000000000000014,0.0
0,136,0,27,2023-05-23 10:35:04,3.546,4188.79,63.60000000000002,39.921829998493195,116.43918997608125,0.0,1.0,-0.24400000000000022,0.0
0,136,0,27,2023-05-23 10:35:05,3.32,4192.05,63.60000000000002,39.921829998493195,116.43922995775938,0.0,1.0,-0.22599999999999998,0.0
0,136,0,27,2023-05-23 10:35:06,3.39,4196.05,63.60000000000002,39.92181994020939,116.43927999772131,0.0,1.0,0.07000000000000028,0.0
47,136,64,27,2023-05-23 10:35:07,3.513,4200.16,63.60000000000002,39.921809965744615,116.43931997939944,0.0,1.0,0.12299999999999978,64.0
47,136,64,27,2023-05-23 10:35:08,3.673,4204.07,63.39999999999998,39.921809965744615,116.43936993554235,-5.11508951406785,1.0,0.16000000000000014,0.0
47,136,64,27,2023-05-23 10:35:09,3.793,4207.56,63.200000000000045,39.92179999127984,116.43940991722047,-5.730659025784876,1.0,0.1200000000000001,0.0
0,136,0,27,2023-05-23 10:35:10,3.793,4212.2,63.200000000000045,39.921789932996035,116.43945995718241,0.0,1.0,0.0,-64.0
0,136,0,27,2023-05-23 10:35:11,3.726,4216.11,63.200000000000045,39.921789932996035,116.43950999714434,0.0,1.0,-0.06700000000000017,0.0
0,136,0,27,2023-05-23 10:35:12,3.696,4220.22,63.200000000000045,39.92177995853126,116.43954997882247,0.0,1.0,-0.029999999999999805,0.0
0,136,0,27,2023-05-23 10:35:13,3.596,4223.72,63.39999999999998,39.921769984066486,116.4395899605006,5.714285714283766,1.0,-0.10000000000000009,0.0
0,136,0,27,2023-05-23 10:35:14,3.54,4227.63,63.39999999999998,39.921769984066486,116.4396399166435,0.0,1.0,-0.05600000000000005,0.0
0,136,0,27,2023-05-23 10:35:15,3.446,4230.37,63.39999999999998,39.92175992578268,116.43966992385685,0.0,1.0,-0.09399999999999986,0.0
0,136,0,27,2023-05-23 10:35:16,3.356,4234.27,63.39999999999998,39.92175992578268,116.43970998935401,0.0,1.0,-0.0900000000000003,0.0
0,136,0,27,2023-05-23 10:35:17,3.186,4237.53,63.60000000000002,39.92175992578268,116.43974997103214,6.13496932515607,1.0,-0.16999999999999993,0.0
0,136,0,27,2023-05-23 10:35:18,3.0,4240.43,63.60000000000002,39.921749951317906,116.4397799782455,0.0,1.0,-0.18599999999999994,0.0
0,136,0,27,2023-05-23 10:35:19,2.823,4243.04,63.799999999999955,39.921749951317906,116.43980998545885,7.662835249040493,1.0,-0.17700000000000005,0.0
0,136,0,27,2023-05-23 10:35:20,2.7,4245.64,63.799999999999955,39.921749951317906,116.4398399926722,0.0,1.0,-0.12299999999999978,0.0
0,136,0,28,2023-05-23 10:35:21,2.536,4248.25,63.799999999999955,39.921749951317906,116.43986999988556,0.0,1.0,-0.16400000000000015,0.0
0,135,0,27,2023-05-23 10:35:22,2.423,4250.85,63.60000000000002,39.921749951317906,116.43989992327988,-7.692307692303993,1.0,-0.11299999999999999,0.0
0,135,0,27,2023-05-23 10:35:23,2.513,4254.11,63.60000000000002,39.921749951317906,116.43993998877704,0.0,1.0,0.08999999999999986,0.0
0,135,0,27,2023-05-23 10:35:24,2.896,4258.02,63.60000000000002,39.921749951317906,116.43998994491994,0.0,1.0,0.383,0.0
29,135,94,27,2023-05-23 10:35:25,3.51,4262.58,63.60000000000002,39.921749951317906,116.44003998488188,0.0,1.0,0.6139999999999999,94.0
29,134,94,27,2023-05-23 10:35:26,3.966,4266.49,63.799999999999955,39.921749951317906,116.44008994102478,5.115089514064942,1.0,0.4560000000000004,0.0
29,133,94,27,2023-05-23 10:35:27,4.17,4270.49,63.799999999999955,39.92173997685313,116.44012992270291,0.0,1.0,0.20399999999999974,0.0
29,133,94,27,2023-05-23 10:35:28,4.16,4275.7,63.799999999999955,39.92173997685313,116.44018993712962,0.0,1.0,-0.009999999999999787,0.0
30,132,106,28,2023-05-23 10:35:29,4.243,4279.81,63.799999999999955,39.921729918569326,116.44023997709155,0.0,1.0,0.08300000000000018,12.0
36,132,93,27,2023-05-23 10:35:30,4.503,4285.02,63.799999999999955,39.921729918569326,116.44029999151826,0.0,1.0,0.2599999999999998,-13.0
45,132,122,27,2023-05-23 10:35:31,4.823,4290.38,63.60000000000002,39.92171994410455,116.44035992212594,-3.7313432835810447,1.0,0.3200000000000003,29.0
55,132,133,27,2023-05-23 10:35:32,5.05,4295.66,63.60000000000002,39.92170996963978,116.44041993655264,0.0,1.0,0.22699999999999942,11.0
60,132,118,27,2023-05-23 10:35:33,5.253,4300.91,63.39999999999998,39.92170996963978,116.44041993655264,-3.8095238095246757,1.0,0.2030000000000003,-15.0
66,132,117,27,2023-05-23 10:35:34,5.48,4307.71,63.39999999999998,39.921699995175004,116.44055999815464,0.0,1.0,0.2270000000000003,-1.0
68,132,115,28,2023-05-23 10:35:35,5.563,4312.99,63.39999999999998,39.9216899368912,116.44061992876232,0.0,1.0,0.0829999999999993,-2.0
68,133,115,28,2023-05-23 10:35:36,5.62,4318.99,63.39999999999998,39.921679962426424,116.4406899176538,0.0,1.0,0.057000000000000384,0.0
71,133,96,28,2023-05-23 10:35:37,5.463,4324.85,63.39999999999998,39.921679962426424,116.44075999036431,0.0,1.0,-0.15700000000000003,-19.0
72,133,98,28,2023-05-23 10:35:38,5.72,4330.57,63.200000000000045,39.921679962426424,116.44075999036431,-3.4965034965027044,1.0,0.2569999999999997,2.0
73,133,84,28,2023-05-23 10:35:39,5.96,4339.31,63.200000000000045,39.92166998796165,116.44091991707683,0.0,1.0,0.2400000000000002,-14.0
73,133,84,28,2023-05-23 10:35:40,6.333,4345.17,63.200000000000045,39.92166998796165,116.44098998978734,0.0,1.0,0.3730000000000002,0.0
63,133,70,28,2023-05-23 10:35:41,6.336,4352.38,63.200000000000045,39.921659929677844,116.4410699531436,0.0,1.0,0.0030000000000001137,-14.0
52,133,79,28,2023-05-23 10:35:42,6.376,4358.38,63.200000000000045,39.92164995521307,116.44113994203508,0.0,1.0,0.040000000000000036,9.0
52,133,79,28,2023-05-23 10:35:43,6.296,4365.55,63.200000000000045,39.92164995521307,116.44121998921037,0.0,1.0,-0.08000000000000007,0.0
52,134,79,28,2023-05-23 10:35:44,6.4,4371.55,63.200000000000045,39.921639980748296,116.44128997810185,0.0,1.0,0.10400000000000009,0.0
52,133,79,28,2023-05-23 10:35:45,6.28,4377.83,63.200000000000045,39.921639980748296,116.44128997810185,0.0,1.0,-0.1200000000000001,0.0
44,133,74,28,2023-05-23 10:35:46,6.303,4384.13,63.0,39.921639980748296,116.44128997810185,-3.1746031746038046,1.0,0.022999999999999687,-5.0
53,134,119,28,2023-05-23 10:35:47,6.01,4391.78,63.0,39.921619947999716,116.44151997752488,0.0,1.0,-0.29300000000000015,45.0
82,134,119,28,2023-05-23 10:35:48,6.323,4398.11,62.799999999999955,39.921619947999716,116.44151997752488,-3.1595576619280847,1.0,0.3130000000000006,0.0
82,134,119,27,2023-05-23 10:35:49,6.613,4404.72,62.799999999999955,39.921619947999716,116.44151997752488,0.0,1.0,0.29000000000000004,0.0
83,134,112,28,2023-05-23 10:35:50,7.156,4411.88,62.60000000000002,39.921619947999716,116.44151997752488,-2.793296089384579,1.0,0.5429999999999993,-7.0
83,134,112,28,2023-05-23 10:35:51,7.15,4421.74,62.60000000000002,39.92158994078636,116.44185994751751,0.0,1.0,-0.005999999999999339,0.0
62,134,109,27,2023-05-23 10:35:52,7.213,4429.6,62.60000000000002,39.92157996632159,116.44194996915758,0.0,1.0,0.06299999999999972,-3.0
76,134,135,28,2023-05-23 10:35:53,7.146,4438.16,62.39999999999998,39.92156999185681,116.44204996526241,-2.3364485981315113,1.0,-0.06700000000000017,26.0
88,135,136,28,2023-05-23 10:35:54,7.243,4445.44,62.200000000000045,39.92155993357301,116.44212992861867,-2.747252747251906,1.0,0.09700000000000042,1.0
88,135,136,28,2023-05-23 10:35:55,7.31,4453.3,62.0,39.92154995910823,116.44221995025873,-2.544529262086904,1.0,0.06699999999999928,0.0
89,136,130,28,2023-05-23 10:35:56,7.46,4460.58,61.799999999999955,39.92153998464346,116.4423099718988,-2.747252747253468,1.0,0.15000000000000036,-6.0
89,136,130,27,2023-05-23 10:35:57,7.47,4467.79,61.60000000000002,39.92152992635965,116.44238993525505,-2.7739251040212314,1.0,0.009999999999999787,0.0
0,136,0,28,2023-05-23 10:35:58,7.353,4474.79,61.39999999999998,39.921509977430105,116.44246998243034,-2.857142857143507,1.0,-0.11699999999999999,-130.0
0,136,0,28,2023-05-23 10:35:59,7.256,4482.0,61.200000000000045,39.9214999191463,116.4425499457866,-2.7739251040212314,1.0,-0.09699999999999953,0.0
0,136,0,28,2023-05-23 10:36:00,6.996,4489.0,61.60000000000002,39.92147997021675,116.44262999296188,5.714285714285389,1.0,-0.2599999999999998,0.0
0,137,0,27,2023-05-23 10:36:01,6.806,4496.21,61.60000000000002,39.92146999575198,116.44270995631814,0.0,1.0,-0.1900000000000004,0.0
