cadence,power,temperature,timestamp,distance,speed,altitude,latitude,longitude,slope,time_diff,acceleration,power_change_rate
75,184,20,2023-04-10 01:02:48,2741.88,7.71,-62.80000000000001,39.84998996369541,116.43289994448423,0.0,1.0,0.20699999999999985,0.0
75,184,20,2023-04-10 01:02:49,2749.55,7.906,-62.80000000000001,39.85005995258689,116.43288997001946,0.0,1.0,0.19599999999999973,0.0
0,0,20,2023-04-10 01:02:50,2758.56,7.953,-62.80000000000001,39.85013999976218,116.43287999555469,0.0,1.0,0.0470000000000006,-184.0
25,114,20,2023-04-10 01:02:51,2766.23,7.833,-62.80000000000001,39.85020998865366,116.43286993727088,0.0,1.0,-0.1200000000000001,114.0
49,180,20,2023-04-10 01:02:52,2774.3,7.833,-62.60000000000002,39.85027997754514,116.43286993727088,2.4783147459725474,1.0,0.0,66.0
67,199,20,2023-04-10 01:02:53,2783.24,7.896,-62.60000000000002,39.8503599409014,116.4328599628061,0.0,1.0,0.06299999999999972,19.0
74,185,20,2023-04-10 01:02:54,2790.89,8.083,-62.60000000000002,39.85042992979288,116.4328599628061,0.0,1.0,0.18700000000000028,-14.0
77,144,20,2023-04-10 01:02:55,2799.83,8.149,-62.60000000000002,39.85050997696817,116.43284998834133,0.0,1.0,0.06599999999999895,-41.0
79,167,20,2023-04-10 01:02:56,2807.47,8.189,-62.60000000000002,39.85057996585965,116.43284998834133,0.0,1.0,0.040000000000000924,23.0
79,167,20,2023-04-10 01:02:57,2816.39,8.186,-62.60000000000002,39.85065992921591,116.43284998834133,0.0,1.0,-0.0030000000000001137,0.0
79,167,20,2023-04-10 01:02:58,2824.46,8.206,-62.80000000000001,39.85072991810739,116.43284998834133,-2.4783147459725474,1.0,0.019999999999999574,0.0
0,0,20,2023-04-10 01:02:59,2832.21,8.096,-62.80000000000001,39.850799990817904,116.43283993005753,0.0,1.0,-0.10999999999999943,-167.0
0,0,20,2023-04-10 01:03:00,2839.86,7.976,-62.80000000000001,39.85086997970939,116.43283993005753,0.0,1.0,-0.1200000000000001,0.0
0,0,20,2023-04-10 01:03:01,2847.95,7.816,-62.80000000000001,39.85093996860087,116.43282995559275,0.0,1.0,-0.16000000000000014,0.0
0,0,20,2023-04-10 01:03:02,2855.59,7.71,-62.60000000000002,39.85100995749235,116.43282995559275,2.617801047120158,1.0,-0.10599999999999987,0.0
0,0,20,2023-04-10 01:03:03,2862.42,7.6,-62.39999999999998,39.85106997191906,116.43283993005753,2.928257686677125,1.0,-0.11000000000000032,0.0
0,0,20,2023-04-10 01:03:04,2870.06,7.466,-62.39999999999998,39.85113996081054,116.43283993005753,0.0,1.0,-0.13399999999999945,0.0
0,0,20,2023-04-10 01:03:05,2878.13,7.38,-62.19999999999999,39.851209949702024,116.43283993005753,2.4783147459725474,1.0,-0.0860000000000003,0.0
0,0,20,2023-04-10 01:03:06,2885.8,7.413,-62.19999999999999,39.85127993859351,116.43282995559275,0.0,1.0,0.03300000000000036,0.0
0,0,20,2023-04-10 01:03:07,2893.45,7.47,-62.39999999999998,39.85134992748499,116.43282995559275,-2.614379084967296,1.0,0.056999999999999496,0.0
0,0,20,2023-04-10 01:03:08,2900.27,7.49,-62.39999999999998,39.8514099419117,116.43281998112798,0.0,1.0,0.020000000000000462,0.0
0,0,20,2023-04-10 01:03:09,2907.92,7.403,-62.39999999999998,39.85147993080318,116.43281998112798,0.0,1.0,-0.08700000000000063,0.0
0,0,20,2023-04-10 01:03:10,2914.71,7.266,-62.39999999999998,39.85153994522989,116.43281998112798,0.0,1.0,-0.13699999999999957,0.0
0,0,20,2023-04-10 01:03:11,2921.63,7.106,-62.39999999999998,39.851599959656596,116.43280992284417,0.0,1.0,-0.16000000000000014,0.0
0,0,20,2023-04-10 01:03:12,2929.27,6.966,-62.19999999999999,39.85166994854808,116.43280992284417,2.617801047120314,1.0,-0.13999999999999968,0.0
64,72,20,2023-04-10 01:03:13,2936.07,6.923,-62.19999999999999,39.85172996297479,116.43280992284417,0.0,1.0,-0.04300000000000015,72.0
64,100,20,2023-04-10 01:03:14,2943.82,6.973,-62.19999999999999,39.85179995186627,116.43281998112798,0.0,1.0,0.04999999999999982,28.0
64,100,20,2023-04-10 01:03:15,2950.62,7.06,-62.39999999999998,39.85185996629298,116.43281998112798,-2.9411764705881858,1.0,0.08699999999999974,0.0
64,100,20,2023-04-10 01:03:16,2957.41,7.066,-62.60000000000002,39.851919980719686,116.43281998112798,-2.945508100147961,1.0,0.006000000000000227,0.0
0,0,20,2023-04-10 01:03:17,2963.81,7.0,-62.80000000000001,39.851979995146394,116.43282995559275,-3.124999999999778,1.0,-0.06599999999999984,-100.0
0,0,20,2023-04-10 01:03:18,2971.91,6.863,-62.80000000000001,39.852049984037876,116.43283993005753,0.0,1.0,-0.13699999999999957,0.0
0,0,20,2023-04-10 01:03:19,2977.43,6.783,-62.60000000000002,39.85209994018078,116.43283993005753,3.6231884057969075,1.0,-0.08000000000000007,0.0
0,0,20,2023-04-10 01:03:20,2985.07,6.68,-62.39999999999998,39.85216992907226,116.43283993005753,2.617801047120902,1.0,-0.10300000000000065,0.0
0,0,20,2023-04-10 01:03:21,2990.59,6.55,-62.39999999999998,39.852219969034195,116.43283993005753,0.0,1.0,-0.1299999999999999,0.0
0,0,20,2023-04-10 01:03:22,2997.42,6.466,-62.39999999999998,39.8522799834609,116.43282995559275,0.0,1.0,-0.08399999999999963,0.0
0,0,20,2023-04-10 01:03:23,3004.21,6.456,-62.19999999999999,39.85233999788761,116.43282995559275,2.9455081001471237,1.0,-0.009999999999999787,0.0
0,0,20,2023-04-10 01:03:24,3009.73,6.426,-62.19999999999999,39.852389954030514,116.43282995559275,0.0,1.0,-0.03000000000000025,0.0
0,0,20,2023-04-10 01:03:25,3015.29,6.223,-62.0,39.85243999399245,116.43281998112798,3.597122302158104,1.0,-0.2030000000000003,0.0
0,0,20,2023-04-10 01:03:26,3020.81,5.88,-62.0,39.85248995013535,116.43281998112798,0.0,1.0,-0.34299999999999997,0.0
0,0,20,2023-04-10 01:03:27,3025.48,5.343,-62.0,39.85252993181348,116.43281998112798,0.0,1.0,-0.5369999999999999,0.0
0,0,20,2023-04-10 01:03:28,3029.93,4.876,-61.80000000000001,39.85256999731064,116.43280992284417,4.4943820224718385,1.0,-0.46699999999999964,0.0
0,0,20,2023-04-10 01:03:29,3034.6,4.513,-61.80000000000001,39.85260997898877,116.43280992284417,0.0,1.0,-0.36300000000000043,0.0
0,0,20,2023-04-10 01:03:30,3038.89,4.39,-61.80000000000001,39.852649960666895,116.4327999483794,0.0,1.0,-0.12300000000000022,0.0
0,0,20,2023-04-10 01:03:31,3042.29,4.243,-61.80000000000001,39.85267996788025,116.4327999483794,0.0,1.0,-0.14699999999999935,0.0
0,0,20,2023-04-10 01:03:32,3045.69,3.923,-61.60000000000002,39.8527099750936,116.4327999483794,5.882352941175979,1.0,-0.3200000000000003,0.0
0,0,20,2023-04-10 01:03:33,3049.09,3.55,-61.60000000000002,39.85273998230696,116.4327999483794,0.0,1.0,-0.3730000000000002,0.0
0,0,20,2023-04-10 01:03:34,3052.48,3.286,-61.60000000000002,39.85276998952031,116.4327999483794,0.0,1.0,-0.2639999999999998,0.0
0,0,20,2023-04-10 01:03:35,3056.73,3.36,-61.60000000000002,39.85280997119844,116.4327999483794,0.0,1.0,0.07399999999999984,0.0
47,80,20,2023-04-10 01:03:36,3061.45,3.64,-61.60000000000002,39.85284995287657,116.43278997391462,0.0,1.0,0.28000000000000025,80.0
32,163,20,2023-04-10 01:03:37,3065.69,4.04,-61.60000000000002,39.852889934554696,116.43278997391462,0.0,1.0,0.3999999999999999,83.0
32,163,20,2023-04-10 01:03:38,3070.37,4.426,-61.60000000000002,39.852929916232824,116.43276994116604,0.0,1.0,0.3860000000000001,0.0
39,158,20,2023-04-10 01:03:39,3076.31,4.646,-61.60000000000002,39.85297995619476,116.43276994116604,0.0,1.0,0.21999999999999975,-5.0
45,177,20,2023-04-10 01:03:40,3081.87,4.87,-61.60000000000002,39.85302999615669,116.43275996670127,0.0,1.0,0.2240000000000002,19.0
48,121,20,2023-04-10 01:03:41,3087.39,5.006,-61.60000000000002,39.853079952299595,116.43275996670127,0.0,1.0,0.13600000000000012,-56.0
51,154,20,2023-04-10 01:03:42,3093.06,5.32,-61.80000000000001,39.85312999226153,116.4327499922365,-3.5273368606699482,1.0,0.31400000000000006,33.0
51,154,20,2023-04-10 01:03:43,3098.58,5.506,-61.60000000000002,39.85317994840443,116.4327499922365,3.6231884057969075,1.0,0.18599999999999994,0.0
51,154,20,2023-04-10 01:03:44,3105.38,5.75,-61.60000000000002,39.85323996283114,116.4327499922365,0.0,1.0,0.24399999999999977,0.0
45,122,20,2023-04-10 01:03:45,3110.9,5.846,-61.60000000000002,39.85328991897404,116.4327499922365,0.0,1.0,0.09600000000000009,-32.0
45,122,20,2023-04-10 01:03:46,3116.42,5.91,-61.60000000000002,39.853339958935976,116.4327499922365,0.0,1.0,0.06400000000000006,0.0
36,72,20,2023-04-10 01:03:47,3123.21,5.896,-61.60000000000002,39.853399973362684,116.4327499922365,0.0,1.0,-0.014000000000000234,-50.0
44,140,20,2023-04-10 01:03:48,3128.77,5.943,-61.60000000000002,39.85344992950559,116.43273993395269,0.0,1.0,0.04699999999999971,68.0
53,155,20,2023-04-10 01:03:49,3135.57,5.98,-61.60000000000002,39.853509943932295,116.43273993395269,0.0,1.0,0.03700000000000081,15.0
58,152,20,2023-04-10 01:03:50,3141.97,6.13,-61.60000000000002,39.853569958359,116.43272995948792,0.0,1.0,0.14999999999999947,-3.0
60,143,20,2023-04-10 01:03:51,3148.77,6.286,-61.60000000000002,39.85362997278571,116.43272995948792,0.0,1.0,0.1559999999999997,-9.0
61,143,20,2023-04-10 01:03:52,3155.68,6.48,-61.60000000000002,39.85368998721242,116.43271998502314,0.0,1.0,0.19400000000000084,0.0
62,121,20,2023-04-10 01:03:53,3162.05,6.6,-61.60000000000002,39.853749917820096,116.43271998502314,0.0,1.0,0.11999999999999922,-22.0
63,121,20,2023-04-10 01:03:54,3168.85,6.623,-61.60000000000002,39.853809932246804,116.43271998502314,0.0,1.0,0.023000000000000576,0.0
63,121,20,2023-04-10 01:03:55,3175.64,6.66,-61.60000000000002,39.85386994667351,116.43271998502314,0.0,1.0,0.03699999999999992,0.0
63,121,20,2023-04-10 01:03:56,3182.44,6.64,-61.60000000000002,39.85392996110022,116.43271998502314,0.0,1.0,-0.020000000000000462,0.0
0,0,20,2023-04-10 01:03:57,3187.96,6.536,-61.80000000000001,39.85397991724312,116.43271998502314,-3.6231884057969075,1.0,-0.10400000000000009,-121.0
0,0,20,2023-04-10 01:03:58,3193.48,6.326,-61.60000000000002,39.85402995720506,116.43271998502314,3.6231884057969075,1.0,-0.20999999999999996,0.0
0,0,20,2023-04-10 01:03:59,3201.12,6.13,-61.60000000000002,39.85409994609654,116.43271998502314,0.0,1.0,-0.19599999999999973,0.0
0,0,20,2023-04-10 01:04:00,3207.92,6.276,-61.60000000000002,39.85415996052325,116.43271998502314,0.0,1.0,0.1459999999999999,0.0
0,0,20,2023-04-10 01:04:01,3213.44,6.373,-61.60000000000002,39.85420991666615,116.43271998502314,0.0,1.0,0.09700000000000042,0.0
0,0,20,2023-04-10 01:04:02,3218.96,6.28,-61.60000000000002,39.854259956628084,116.43271998502314,0.0,1.0,-0.09299999999999997,0.0
0,0,20,2023-04-10 01:04:03,3225.78,5.99,-61.60000000000002,39.85431997105479,116.43270992673934,0.0,1.0,-0.29000000000000004,0.0
0,0,20,2023-04-10 01:04:04,3231.34,5.836,-61.60000000000002,39.854369927197695,116.43269995227456,0.0,1.0,-0.15399999999999991,0.0
0,0,20,2023-04-10 01:04:05,3238.14,5.936,-61.60000000000002,39.8544299416244,116.43269995227456,0.0,1.0,0.09999999999999964,0.0
46,74,20,2023-04-10 01:04:06,3243.69,6.036,-61.80000000000001,39.85447998158634,116.43268997780979,-3.603603603603281,1.0,0.09999999999999964,74.0
38,200,20,2023-04-10 01:04:07,3250.49,6.146,-61.80000000000001,39.854539996013045,116.43268997780979,0.0,1.0,0.11000000000000032,126.0
38,200,20,2023-04-10 01:04:08,3256.86,6.213,-61.80000000000001,39.85459992662072,116.43268997780979,0.0,1.0,0.06700000000000017,0.0
55,251,20,2023-04-10 01:04:09,3264.93,6.403,-61.80000000000001,39.854669999331236,116.43268997780979,0.0,1.0,0.1899999999999995,51.0
65,208,20,2023-04-10 01:04:10,3271.3,6.743,-62.0,39.85472992993891,116.43268997780979,-3.1397174254313627,1.0,0.34000000000000075,-43.0
69,161,20,2023-04-10 01:04:11,3279.37,7.0,-62.0,39.854799918830395,116.43268997780979,0.0,1.0,0.2569999999999997,-47.0
71,131,20,2023-04-10 01:04:12,3285.73,7.163,-62.0,39.8548599332571,116.43268997780979,0.0,1.0,0.16300000000000026,-30.0
71,147,20,2023-04-10 01:04:13,3293.8,7.186,-62.19999999999999,39.854929922148585,116.43268997780979,-2.4783147459725474,1.0,0.022999999999999687,16.0
73,128,20,2023-04-10 01:04:14,3302.72,7.38,-62.19999999999999,39.85500996932387,116.43268997780979,0.0,1.0,0.19399999999999995,-19.0
73,128,20,2023-04-10 01:04:15,3310.36,7.58,-62.19999999999999,39.855079958215356,116.43268997780979,0.0,1.0,0.20000000000000018,0.0
73,128,20,2023-04-10 01:04:16,3318.01,7.763,-62.19999999999999,39.85514994710684,116.43268997780979,0.0,1.0,0.18299999999999983,0.0
73,128,20,2023-04-10 01:04:17,3326.08,7.776,-62.39999999999998,39.85521993599832,116.43268997780979,-2.478314745972687,1.0,0.0129999999999999,0.0
0,0,20,2023-04-10 01:04:18,3333.0,7.683,-62.39999999999998,39.85527995042503,116.43267991952598,0.0,1.0,-0.09299999999999997,-128.0
0,0,20,2023-04-10 01:04:19,3340.67,7.556,-62.39999999999998,39.85534993931651,116.4326699450612,0.0,1.0,-0.12699999999999978,0.0
0,0,20,2023-04-10 01:04:20,3347.49,7.35,-62.19999999999999,39.85540995374322,116.43265997059643,2.932551319648052,1.0,-0.2060000000000004,0.0
0,0,20,2023-04-10 01:04:21,3353.86,7.093,-62.19999999999999,39.85546996816993,116.43265997059643,0.0,1.0,-0.2569999999999997,0.0
64,122,20,2023-04-10 01:04:22,3360.66,6.85,-62.19999999999999,39.855529982596636,116.43265997059643,0.0,1.0,-0.24300000000000033,122.0
64,122,20,2023-04-10 01:04:23,3367.48,6.61,-62.39999999999998,39.855589997023344,116.4326699450612,-2.9325513196478568,1.0,-0.23999999999999932,0.0
64,122,20,2023-04-10 01:04:24,3375.13,6.6,-62.39999999999998,39.855659985914826,116.4326699450612,0.0,1.0,-0.010000000000000675,0.0
64,122,20,2023-04-10 01:04:25,3381.95,6.673,-62.60000000000002,39.8557199165225,116.43265997059643,-2.9325513196488857,1.0,0.0730000000000004,0.0
0,0,20,2023-04-10 01:04:26,3388.75,6.853,-62.60000000000002,39.85577993094921,116.43265997059643,0.0,1.0,0.17999999999999972,-122.0
36,49,20,2023-04-10 01:04:27,3396.5,6.92,-62.60000000000002,39.85584991984069,116.43264999613166,0.0,1.0,0.06700000000000017,49.0
33,141,20,2023-04-10 01:04:28,3404.17,7.023,-62.60000000000002,39.85591999255121,116.43263993784785,0.0,1.0,0.10299999999999976,92.0
66,131,20,2023-04-10 01:04:29,3412.24,7.203,-62.60000000000002,39.85598998144269,116.43263993784785,0.0,1.0,0.1800000000000006,-10.0
70,127,20,2023-04-10 01:04:30,3419.88,7.416,-62.80000000000001,39.85605997033417,116.43263993784785,-2.617801047120158,1.0,0.21300000000000008,-4.0
70,127,20,2023-04-10 01:04:31,3426.68,7.556,-62.80000000000001,39.85611998476088,116.43263993784785,0.0,1.0,0.13999999999999968,0.0
70,127,20,2023-04-10 01:04:32,3435.6,7.596,-63.0,39.85619994811714,116.43263993784785,-2.242152466367567,1.0,0.040000000000000036,0.0
0,0,20,2023-04-10 01:04:33,3443.24,7.576,-63.0,39.85626993700862,116.43263993784785,0.0,1.0,-0.020000000000000462,-127.0
0,0,20,2023-04-10 01:04:34,3450.07,7.5,-63.0,39.85632995143533,116.43264999613166,0.0,1.0,-0.07599999999999962,0.0
0,0,20,2023-04-10 01:04:35,3457.71,7.433,-63.0,39.85639994032681,116.43264999613166,0.0,1.0,-0.06700000000000017,0.0
60,106,20,2023-04-10 01:04:36,3464.63,7.326,-63.19999999999999,39.85645995475352,116.43265997059643,-2.8901734104044294,1.0,-0.1070000000000002,106.0
59,153,20,2023-04-10 01:04:37,3472.27,7.353,-63.39999999999998,39.856529943645,116.43265997059643,-2.617801047120314,1.0,0.027000000000000135,47.0
71,162,20,2023-04-10 01:04:38,3480.37,7.413,-63.39999999999998,39.85659993253648,116.4326699450612,0.0,1.0,0.0600000000000005,9.0
71,162,20,2023-04-10 01:04:39,3488.01,7.506,-63.60000000000002,39.856669921427965,116.4326699450612,-2.617801047120902,1.0,0.09299999999999997,0.0
73,145,20,2023-04-10 01:04:40,3495.68,7.476,-64.0,39.85673999413848,116.43267991952598,-5.215123859191619,1.0,-0.03000000000000025,-17.0
73,145,20,2023-04-10 01:04:41,3503.85,7.503,-64.0,39.85680998302996,116.43268997780979,0.0,1.0,0.027000000000000135,0.0
74,114,20,2023-04-10 01:04:42,3511.5,7.66,-64.0,39.856879971921444,116.43268997780979,0.0,1.0,0.15700000000000003,-31.0
74,114,20,2023-04-10 01:04:43,3519.14,7.796,-63.80000000000001,39.856949960812926,116.43268997780979,2.617801047120314,1.0,0.13600000000000012,0.0
0,0,20,2023-04-10 01:04:44,3525.94,7.676,-63.60000000000002,39.857009975239635,116.43268997780979,2.9411764705879895,1.0,-0.1200000000000001,-114.0
0,0,20,2023-04-10 01:04:45,3532.86,7.266,-63.39999999999998,39.85706998966634,116.43267991952598,2.890173410405251,1.0,-0.41000000000000014,0.0
0,0,20,2023-04-10 01:04:46,3538.38,6.68,-63.19999999999999,39.857119945809245,116.43267991952598,3.6231884057969075,1.0,-0.5860000000000003,0.0
0,0,20,2023-04-10 01:04:47,3541.77,5.9,-63.0,39.8571499530226,116.43267991952598,5.8997050147491485,1.0,-0.7799999999999994,0.0
0,0,20,2023-04-10 01:04:48,3546.21,4.996,-62.80000000000001,39.85718993470073,116.43268997780979,4.504504504504194,1.0,-0.9039999999999999,0.0
0,0,20,2023-04-10 01:04:49,3549.61,4.143,-62.80000000000001,39.85721994191408,116.43268997780979,0.0,1.0,-0.8530000000000006,0.0
0,0,20,2023-04-10 01:04:50,3553.01,3.626,-62.80000000000001,39.857249949127436,116.43268997780979,0.0,1.0,-0.5169999999999999,0.0
0,0,20,2023-04-10 01:04:51,3556.41,3.343,-62.80000000000001,39.85727995634079,116.43268997780979,0.0,1.0,-0.2829999999999999,0.0
0,0,20,2023-04-10 01:04:52,3560.65,3.313,-62.80000000000001,39.85731993801892,116.43268997780979,0.0,1.0,-0.029999999999999805,0.0
0,0,20,2023-04-10 01:04:53,3565.32,3.456,-62.80000000000001,39.857359919697046,116.43268997780979,0.0,1.0,0.1429999999999998,0.0
0,0,20,2023-04-10 01:04:54,3569.57,3.823,-62.80000000000001,39.857399985194206,116.43268997780979,0.0,1.0,0.367,0.0
58,144,20,2023-04-10 01:04:55,3574.24,4.2,-63.0,39.857439966872334,116.43268997780979,-4.282655246252784,1.0,0.3770000000000002,144.0
43,173,20,2023-04-10 01:04:56,3578.49,4.333,-63.0,39.85747994855046,116.43268997780979,0.0,1.0,0.133,29.0
45,109,20,2023-04-10 01:04:57,3583.16,4.433,-63.0,39.85751993022859,116.43268997780979,0.0,1.0,0.09999999999999964,-64.0
45,109,20,2023-04-10 01:04:58,3588.72,4.48,-63.0,39.857569970190525,116.43269995227456,0.0,1.0,0.0470000000000006,0.0
45,109,20,2023-04-10 01:04:59,3593.01,4.666,-63.0,39.85760995186865,116.43268997780979,0.0,1.0,0.18599999999999994,0.0
45,109,20,2023-04-10 01:05:00,3595.92,4.62,-62.80000000000001,39.85761992633343,116.43265997059643,6.872852233676929,1.0,-0.04600000000000026,0.0
0,0,20,2023-04-10 01:05:01,3601.77,4.223,-62.80000000000001,39.85766996629536,116.43263993784785,0.0,1.0,-0.39700000000000024,-109.0
0,0,20,2023-04-10 01:05:02,3606.84,4.11,-62.80000000000001,39.85770994797349,116.4326199889183,0.0,1.0,-0.11299999999999955,0.0
0,0,20,2023-04-10 01:05:03,3611.13,4.08,-62.80000000000001,39.85774992965162,116.4326099306345,0.0,1.0,-0.03000000000000025,0.0
0,0,20,2023-04-10 01:05:04,3614.59,4.106,-62.60000000000002,39.85777993686497,116.43259995616972,5.780346820808859,1.0,0.0259999999999998,0.0
0,0,20,2023-04-10 01:05:05,3618.84,3.806,-62.60000000000002,39.8578199185431,116.43259995616972,0.0,1.0,-0.2999999999999998,0.0
0,0,19,2023-04-10 01:05:06,3623.51,3.633,-62.60000000000002,39.85785998404026,116.43259995616972,0.0,1.0,-0.17300000000000004,0.0
0,0,20,2023-04-10 01:05:07,3627.15,3.703,-62.80000000000001,39.857889991253614,116.43258998170495,-5.494505494505375,1.0,0.06999999999999984,0.0
0,0,19,2023-04-10 01:05:08,3631.4,3.82,-62.80000000000001,39.85792997293174,116.43258998170495,0.0,1.0,0.11699999999999999,0.0
36,83,19,2023-04-10 01:05:09,3636.92,3.976,-62.80000000000001,39.857979929074645,116.43258998170495,0.0,1.0,0.15600000000000014,83.0
32,172,19,2023-04-10 01:05:10,3641.59,4.22,-62.80000000000001,39.858019994571805,116.43258998170495,0.0,1.0,0.24399999999999977,89.0
41,183,19,2023-04-10 01:05:11,3647.11,4.576,-62.80000000000001,39.85806995071471,116.43258998170495,0.0,1.0,0.35599999999999987,11.0
48,174,19,2023-04-10 01:05:12,3652.63,4.983,-62.80000000000001,39.85811999067664,116.43258998170495,0.0,1.0,0.40700000000000003,-9.0
48,174,19,2023-04-10 01:05:13,3659.42,5.26,-62.60000000000002,39.85817992128432,116.43258998170495,2.9455081001471237,1.0,0.27700000000000014,0.0
51,195,19,2023-04-10 01:05:14,3664.98,5.44,-62.60000000000002,39.85822996124625,116.43257992342114,0.0,1.0,0.1800000000000006,21.0
54,151,19,2023-04-10 01:05:15,3670.5,5.486,-62.60000000000002,39.858279917389154,116.43257992342114,0.0,1.0,0.045999999999999375,-44.0
55,189,19,2023-04-10 01:05:16,3677.33,5.663,-62.60000000000002,39.85833993181586,116.43256994895637,0.0,1.0,0.1770000000000005,38.0
56,186,19,2023-04-10 01:05:17,3682.89,5.863,-62.39999999999998,39.8583899717778,116.4325599744916,3.5971223021591268,1.0,0.20000000000000018,-3.0
58,161,19,2023-04-10 01:05:18,3690.53,6.116,-62.39999999999998,39.85845996066928,116.4325599744916,0.0,1.0,0.2529999999999992,-25.0
59,178,19,2023-04-10 01:05:19,3697.33,6.32,-62.39999999999998,39.85851997509599,116.4325599744916,0.0,1.0,0.20400000000000063,17.0
59,178,19,2023-04-10 01:05:20,3702.85,6.486,-62.39999999999998,39.85856993123889,116.4325599744916,0.0,1.0,0.16599999999999948,0.0
59,178,19,2023-04-10 01:05:21,3709.64,6.44,-62.39999999999998,39.8586299456656,116.4325599744916,0.0,1.0,-0.045999999999999375,0.0
61,153,19,2023-04-10 01:05:22,3715.31,6.31,-62.19999999999999,39.85867998562753,116.43254991620779,3.5273368606699482,1.0,-0.13000000000000078,-25.0
61,153,19,2023-04-10 01:05:23,3722.11,6.123,-62.19999999999999,39.85873991623521,116.43254991620779,0.0,1.0,-0.1869999999999994,0.0
50,83,19,2023-04-10 01:05:24,3728.48,6.08,-62.0,39.85879993066192,116.43254991620779,3.1397174254315865,1.0,-0.04300000000000015,-70.0
45,157,19,2023-04-10 01:05:25,3735.27,6.076,-62.0,39.858859945088625,116.43254991620779,0.0,1.0,-0.004000000000000448,74.0
55,165,19,2023-04-10 01:05:26,3740.79,6.19,-62.0,39.85890998505056,116.43254991620779,0.0,1.0,0.11400000000000077,8.0
58,122,19,2023-04-10 01:05:27,3747.59,6.293,-61.80000000000001,39.85896999947727,116.43254991620779,2.9411764705879895,1.0,0.10299999999999976,-43.0
58,122,19,2023-04-10 01:05:28,3754.41,6.37,-61.80000000000001,39.859029930084944,116.43253994174302,0.0,1.0,0.07699999999999996,0.0
58,122,19,2023-04-10 01:05:29,3760.82,6.323,-61.80000000000001,39.85908994451165,116.43252996727824,0.0,1.0,-0.04699999999999971,0.0
0,0,19,2023-04-10 01:05:30,3766.34,6.183,-61.80000000000001,39.859139984473586,116.43252996727824,0.0,1.0,-0.14000000000000057,-122.0
0,0,19,2023-04-10 01:05:31,3772.42,6.003,-61.60000000000002,39.85918994061649,116.43251999281347,3.289473684210379,1.0,-0.17999999999999972,0.0
0,0,19,2023-04-10 01:05:32,3778.92,5.896,-61.60000000000002,39.8592499550432,116.43249996006489,0.0,1.0,-0.1070000000000002,0.0
48,183,19,2023-04-10 01:05:33,3785.75,5.926,-61.60000000000002,39.859309969469905,116.43250993452966,0.0,1.0,0.03000000000000025,183.0
48,183,19,2023-04-10 01:05:34,3791.31,6.103,-61.60000000000002,39.85935992561281,116.43251999281347,0.0,1.0,0.1769999999999996,0.0
59,186,19,2023-04-10 01:05:35,3798.23,6.24,-61.60000000000002,39.859419940039515,116.43252996727824,0.0,1.0,0.13700000000000045,3.0
63,165,19,2023-04-10 01:05:36,3805.87,6.44,-61.60000000000002,39.859489928931,116.43252996727824,0.0,1.0,0.20000000000000018,-21.0
63,165,19,2023-04-10 01:05:37,3812.67,6.633,-61.60000000000002,39.859549943357706,116.43252996727824,0.0,1.0,0.19299999999999962,0.0
66,137,19,2023-04-10 01:05:38,3820.42,6.893,-61.80000000000001,39.85961993224919,116.43251999281347,-2.580645161290176,1.0,0.2599999999999998,-28.0
67,130,19,2023-04-10 01:05:39,3827.24,7.016,-61.80000000000001,39.8596799466759,116.43250993452966,0.0,1.0,0.12300000000000022,-7.0
68,134,19,2023-04-10 01:05:40,3834.92,7.09,-61.80000000000001,39.85974993556738,116.43249996006489,0.0,1.0,0.07399999999999984,4.0
69,107,19,2023-04-10 01:05:41,3841.71,7.143,-61.80000000000001,39.85980994999409,116.43249996006489,0.0,1.0,0.052999999999999936,-27.0
69,107,19,2023-04-10 01:05:42,3848.51,7.2,-61.80000000000001,39.859869964420795,116.43249996006489,0.0,1.0,0.057000000000000384,0.0
0,0,19,2023-04-10 01:05:43,3856.26,7.193,-61.60000000000002,39.85993995331228,116.43248998560011,2.580645161290176,1.0,-0.007000000000000561,-107.0
0,0,19,2023-04-10 01:05:44,3863.05,7.1,-61.60000000000002,39.859999967738986,116.43248998560011,0.0,1.0,-0.09299999999999997,0.0
56,70,19,2023-04-10 01:05:45,3870.7,7.036,-61.60000000000002,39.86006995663047,116.43248998560011,0.0,1.0,-0.06400000000000006,70.0
56,70,19,2023-04-10 01:05:46,3877.49,7.076,-61.80000000000001,39.86012997105718,116.43248998560011,-2.9455081001471237,1.0,0.040000000000000036,0.0
65,146,19,2023-04-10 01:05:47,3885.14,7.133,-62.0,39.86019995994866,116.43248998560011,-2.6143790849671404,1.0,0.057000000000000384,76.0
69,134,19,2023-04-10 01:05:48,3893.2,7.24,-62.39999999999998,39.86026994884014,116.43248998560011,-4.9627791563272945,1.0,0.1070000000000002,-12.0
69,134,19,2023-04-10 01:05:49,3900.88,7.35,-62.60000000000002,39.860339937731624,116.43247992731631,-2.6041666666671603,1.0,0.10999999999999943,0.0
0,0,19,2023-04-10 01:05:50,3907.67,7.436,-62.39999999999998,39.86039995215833,116.43247992731631,2.945508100147961,1.0,0.0860000000000003,-134.0
0,0,19,2023-04-10 01:05:51,3914.07,7.306,-62.19999999999999,39.86045996658504,116.43246995285153,3.124999999999778,1.0,-0.1299999999999999,0.0
