distance,heart_rate,power,temperature,timestamp,cadence,altitude,speed,latitude,longitude,slope,time_diff,acceleration,power_change_rate
10579.81,169.0,161.0,23,2024-10-01 03:00:43,85.0,596.2,3.807,37.83042353577912,114.22526699490845,10.309278350519936,1.0,-0.15900000000000025,-46.0
10583.1,169.0,223.0,23,2024-10-01 03:00:44,88.0,596.2,3.564,37.830396546050906,114.22524947673082,0.0,1.0,-0.24299999999999988,62.0
10586.62,168.0,217.0,23,2024-10-01 03:00:45,87.0,596.5999999999999,3.452,37.83037165179849,114.22522575594485,11.363636363631079,1.0,-0.1120000000000001,-6.0
10589.76,168.0,241.0,23,2024-10-01 03:00:46,86.0,596.8,3.406,37.83035086467862,114.22520035877824,6.369426751594985,1.0,-0.04599999999999982,24.0
10593.14,168.0,299.0,23,2024-10-01 03:00:47,88.0,597.0,3.378,37.830330496653914,114.22517253085971,5.917159763316357,1.0,-0.028000000000000025,58.0
10596.44,168.0,252.0,23,2024-10-01 03:00:48,89.0,597.2,3.518,37.830311469733715,114.22514302656054,6.060606060605434,1.0,0.13999999999999968,-47.0
10599.91,168.0,286.0,23,2024-10-01 03:00:49,87.0,597.4000000000001,3.49,37.830295795574784,114.22510924749076,5.763688760809314,1.0,-0.02799999999999958,34.0
10602.91,168.0,306.0,23,2024-10-01 03:00:50,85.0,597.5999999999999,3.34,37.83028741367161,114.22507496550679,6.666666666660603,1.0,-0.15000000000000036,20.0
10606.44,168.0,327.0,23,2024-10-01 03:00:51,83.0,597.8,3.303,37.830282635986805,114.2250350676477,5.665722379603637,1.0,-0.03699999999999992,21.0
10609.86,168.0,296.0,23,2024-10-01 03:00:52,85.0,598.2,3.275,37.830284060910344,114.22499584034085,11.695906432750949,1.0,-0.028000000000000025,-31.0
10613.12,167.0,236.0,23,2024-10-01 03:00:53,84.0,598.4000000000001,3.247,37.83029520884156,114.22495937906206,6.134969325154358,1.0,-0.028000000000000025,-60.0
10616.28,167.0,236.0,23,2024-10-01 03:00:54,84.0,598.8,3.219,37.8303172532469,114.22493356280029,12.65822784809753,1.0,-0.028000000000000025,0.0
10619.12,167.0,199.0,23,2024-10-01 03:00:55,86.0,599.0,3.21,37.83034533262253,114.22493062913418,7.042253521128002,1.0,-0.008999999999999897,-37.0
10622.54,167.0,206.0,23,2024-10-01 03:00:56,87.0,599.4000000000001,3.284,37.83037508837879,114.22494286671281,11.695906432750949,1.0,0.07399999999999984,7.0
10625.69,167.0,188.0,23,2024-10-01 03:00:57,88.0,600.0,3.303,37.83039922825992,114.22496415674686,19.04761904761836,1.0,0.019000000000000128,-18.0
10629.29,168.0,254.0,23,2024-10-01 03:00:58,89.0,600.0,3.34,37.83042060211301,114.22499416396022,0.0,1.0,0.03699999999999992,66.0
10632.73,168.0,267.0,23,2024-10-01 03:00:59,92.0,600.0,3.434,37.83044205978513,114.22502249479294,0.0,1.0,0.0940000000000003,13.0
10636.39,168.0,260.0,23,2024-10-01 03:01:00,94.0,600.0,3.574,37.83046334981918,114.22505401074886,0.0,1.0,0.13999999999999968,-7.0
10640.03,168.0,211.0,23,2024-10-01 03:01:01,95.0,600.4000000000001,3.648,37.830483466386795,114.2250863648951,10.989010989009754,1.0,0.07400000000000029,-49.0
10643.37,168.0,215.0,23,2024-10-01 03:01:02,93.0,600.5999999999999,3.564,37.83050416968763,114.22511528246105,5.988023952090101,1.0,-0.08400000000000007,4.0
10646.96,168.0,230.0,23,2024-10-01 03:01:03,89.0,601.0,3.48,37.83052872866392,114.22514294274151,11.142061281344775,1.0,-0.08400000000000007,15.0
10650.76,168.0,202.0,23,2024-10-01 03:01:04,89.0,601.4000000000001,3.35,37.83055596984923,114.22516842372715,10.526315789473054,1.0,-0.1299999999999999,-28.0
10654.57,168.0,226.0,23,2024-10-01 03:01:05,90.0,601.8,3.443,37.83058421686292,114.2251920606941,10.498687664039817,1.0,0.09299999999999997,24.0
10658.07,168.0,216.0,23,2024-10-01 03:01:06,90.0,602.2,3.443,37.83061204478145,114.22521058470011,11.428571428574028,1.0,0.0,-10.0
10661.74,168.0,209.0,23,2024-10-01 03:01:07,95.0,602.2,3.527,37.83064238727093,114.22522600740194,0.0,1.0,0.08400000000000007,-7.0
10665.32,169.0,201.0,23,2024-10-01 03:01:08,95.0,602.4000000000001,3.704,37.830674070864916,114.22523388639092,5.586592178772333,1.0,0.17700000000000005,-8.0
10668.88,169.0,200.0,23,2024-10-01 03:01:09,97.0,602.4000000000001,3.714,37.830706760287285,114.22523447312415,0.0,1.0,0.009999999999999787,-1.0
10672.61,169.0,186.0,23,2024-10-01 03:01:10,95.0,602.4000000000001,3.732,37.830739952623844,114.22523204237223,0.0,1.0,0.018000000000000238,-14.0
10675.94,169.0,181.0,23,2024-10-01 03:01:11,91.0,602.5999999999999,3.583,37.830770714208484,114.22523271292448,6.006006006000675,1.0,-0.14900000000000002,-5.0
10679.58,169.0,205.0,23,2024-10-01 03:01:12,90.0,603.0,3.499,37.830803487449884,114.22523765824735,10.989010989015245,1.0,-0.08400000000000007,24.0
10683.3,169.0,201.0,23,2024-10-01 03:01:13,90.0,603.2,3.471,37.83083651214838,114.22524168156087,5.376344086023675,1.0,-0.028000000000000025,-4.0
10687.11,169.0,262.0,23,2024-10-01 03:01:14,92.0,603.4000000000001,3.49,37.83086920157075,114.22524486668408,5.2493438320203865,1.0,0.019000000000000128,61.0
10690.24,169.0,289.0,23,2024-10-01 03:01:15,98.0,603.8,3.76,37.83089820295572,114.22523564659059,12.77955271565386,1.0,0.2699999999999996,27.0
10694.11,169.0,227.0,23,2024-10-01 03:01:16,102.0,604.2,3.919,37.83093173056841,114.22522600740194,10.335917312661712,1.0,0.15900000000000025,-62.0
10697.9,169.0,304.0,23,2024-10-01 03:01:17,92.0,605.0,4.106,37.830965761095285,114.2252161167562,21.108179419529133,1.0,0.18699999999999983,77.0
10701.83,169.0,304.0,23,2024-10-01 03:01:18,92.0,605.5999999999999,4.059,37.831001384183764,114.22521259635687,15.26717557251564,1.0,-0.04699999999999971,0.0
10705.92,169.0,319.0,23,2024-10-01 03:01:19,95.0,606.2,3.891,37.83103784546256,114.22521620057523,14.669926650369561,1.0,-0.16800000000000015,15.0
10709.99,169.0,319.0,23,2024-10-01 03:01:20,95.0,606.8,3.816,37.831074222922325,114.22521326690912,14.742014742013563,1.0,-0.07500000000000018,0.0
10713.69,169.0,319.0,23,2024-10-01 03:01:21,95.0,607.2,3.807,37.831108924001455,114.2252108361572,10.810810810811143,1.0,-0.008999999999999897,0.0
10718.03,170.0,259.0,23,2024-10-01 03:01:22,96.0,607.8,3.714,37.831147480756044,114.22521687112749,13.82488479262417,1.0,-0.09299999999999997,-60.0
10721.99,170.0,233.0,23,2024-10-01 03:01:23,92.0,608.4000000000001,3.723,37.831181762740016,114.22523187473416,15.151515151521938,1.0,0.008999999999999897,-26.0
10726.12,170.0,208.0,23,2024-10-01 03:01:24,95.0,608.5999999999999,3.667,37.83121562562883,114.22524855472147,4.842615012100939,1.0,-0.05600000000000005,-25.0
10729.84,169.0,208.0,23,2024-10-01 03:01:25,94.0,608.8,3.648,37.831247225403786,114.22526305541396,5.376344086023675,1.0,-0.018999999999999684,0.0
10733.59,169.0,235.0,23,2024-10-01 03:01:26,94.0,608.8,3.648,37.83127756789327,114.22528149560094,0.0,1.0,0.0,27.0
10737.4,169.0,215.0,23,2024-10-01 03:01:27,94.0,608.8,3.648,37.83130522817373,114.22530462965369,0.0,1.0,0.0,-20.0
10740.63,169.0,224.0,23,2024-10-01 03:01:28,91.0,609.0,3.574,37.83133037388325,114.22532432712615,6.19195046439853,1.0,-0.07400000000000029,9.0
10743.92,170.0,245.0,23,2024-10-01 03:01:29,90.0,609.0,3.471,37.83135401085019,114.22534829936922,0.0,1.0,-0.10299999999999976,21.0
10747.65,170.0,325.0,23,2024-10-01 03:01:30,95.0,609.0,3.536,37.83137949183583,114.22537537291646,0.0,1.0,0.06499999999999995,80.0
10751.3,170.0,238.0,23,2024-10-01 03:01:31,95.0,609.2,3.723,37.831403044983745,114.225405883044,5.479452054796313,1.0,0.18699999999999983,-87.0
10755.21,170.0,273.0,22,2024-10-01 03:01:32,92.0,609.5999999999999,3.611,37.831423580646515,114.22544200904667,10.230179028129884,1.0,-0.11199999999999966,35.0
10759.17,170.0,255.0,22,2024-10-01 03:01:33,91.0,609.8,3.499,37.831442188471556,114.22547981142998,5.050505050504992,1.0,-0.1120000000000001,-18.0
10762.95,170.0,289.0,22,2024-10-01 03:01:34,92.0,610.2,3.518,37.83145937137306,114.22551736235619,10.582010582011154,1.0,0.018999999999999684,34.0
10766.82,170.0,265.0,22,2024-10-01 03:01:35,92.0,610.4000000000001,3.508,37.83147362060845,114.22555700875819,5.167958656333284,1.0,-0.009999999999999787,-24.0
10770.47,170.0,268.0,22,2024-10-01 03:01:36,93.0,610.5999999999999,3.602,37.831481751054525,114.22559791244566,5.479452054790083,1.0,0.09399999999999986,3.0
10774.35,170.0,241.0,22,2024-10-01 03:01:37,94.0,610.8,3.592,37.83148652873933,114.22564057633281,5.15463917525755,1.0,-0.009999999999999787,-27.0
10778.15,170.0,193.0,22,2024-10-01 03:01:38,95.0,611.4000000000001,3.63,37.83148451708257,114.22568156383932,15.789473684217139,1.0,0.03799999999999981,-48.0
10780.8,170.0,174.0,22,2024-10-01 03:01:39,93.0,611.8,3.676,37.83148233778775,114.2257134988904,15.094339622638433,1.0,0.04600000000000026,-19.0
10784.38,170.0,226.0,22,2024-10-01 03:01:40,94.0,612.2,3.658,37.83147756010294,114.22575431875885,11.173184357544667,1.0,-0.018000000000000238,52.0
10788.31,171.0,228.0,22,2024-10-01 03:01:41,94.0,612.4000000000001,3.658,37.83147177658975,114.22579756937921,5.089058524173808,1.0,0.0,2.0
10791.97,171.0,193.0,22,2024-10-01 03:01:42,96.0,612.8,3.676,37.831469010561705,114.22583847306669,10.928961748630586,1.0,0.018000000000000238,-35.0
10795.36,171.0,207.0,22,2024-10-01 03:01:43,94.0,613.0,3.704,37.831465154886246,114.22587853856385,5.899705014748451,1.0,0.028000000000000025,14.0
10799.51,171.0,215.0,22,2024-10-01 03:01:44,93.0,613.2,3.63,37.831461634486914,114.22592455521226,4.819277108435253,1.0,-0.07400000000000029,8.0
10803.24,172.0,175.0,22,2024-10-01 03:01:45,93.0,613.4000000000001,3.658,37.831461215391755,114.22596780583262,5.361930294908013,1.0,0.028000000000000025,-40.0
10807.4,172.0,165.0,22,2024-10-01 03:01:46,93.0,613.4000000000001,3.639,37.831454342231154,114.226013738662,0.0,1.0,-0.019000000000000128,-10.0
10811.4,172.0,152.0,22,2024-10-01 03:01:47,95.0,613.5999999999999,3.639,37.83144537359476,114.22605774365366,4.9999999999954525,1.0,0.0,-13.0
10815.52,172.0,155.0,22,2024-10-01 03:01:48,95.0,613.8,3.676,37.83144109882414,114.22610308974981,4.854368932038996,1.0,0.037000000000000366,3.0
10819.35,172.0,158.0,22,2024-10-01 03:01:49,97.0,613.8,3.77,37.831439254805446,114.22614575363696,0.0,1.0,0.09399999999999986,3.0
10822.79,172.0,181.0,22,2024-10-01 03:01:50,97.0,613.8,3.751,37.83143741078675,114.22618556767702,0.0,1.0,-0.019000000000000128,23.0
10826.49,173.0,211.0,22,2024-10-01 03:01:51,97.0,613.8,3.742,37.8314364887774,114.22622814774513,0.0,1.0,-0.008999999999999897,30.0
10830.49,173.0,220.0,22,2024-10-01 03:01:52,98.0,614.0,3.742,37.83143506385386,114.2262729909271,5.000000000001137,1.0,0.0,9.0
10834.39,173.0,190.0,22,2024-10-01 03:01:53,98.0,614.0,3.807,37.83143313601613,114.22631640918553,0.0,1.0,0.06499999999999995,-30.0
10837.77,173.0,157.0,22,2024-10-01 03:01:54,97.0,614.4000000000001,3.76,37.831426095217466,114.22635513357818,11.834319526626343,1.0,-0.04700000000000015,-33.0
10841.6,173.0,233.0,22,2024-10-01 03:01:55,93.0,614.8,3.704,37.831415701657534,114.22639637254179,10.44386422976165,1.0,-0.055999999999999606,76.0
10845.23,173.0,253.0,22,2024-10-01 03:01:56,94.0,615.0,3.611,37.83140421845019,114.22643451020122,5.509641873280705,1.0,-0.09299999999999997,20.0
10848.7,173.0,280.0,22,2024-10-01 03:01:57,94.0,615.4000000000001,3.639,37.83139198087156,114.2264717258513,11.527377521612586,1.0,0.02799999999999958,27.0
10852.53,173.0,271.0,22,2024-10-01 03:01:58,95.0,615.5999999999999,3.667,37.831381587311625,114.22651313245296,5.221932114877856,1.0,0.028000000000000025,-9.0
10856.48,174.0,252.0,22,2024-10-01 03:01:59,96.0,615.8,3.77,37.83137295395136,114.22655696980655,5.063291139243057,1.0,0.1030000000000002,-19.0
10860.43,173.0,215.0,22,2024-10-01 03:02:00,95.0,616.0,3.751,37.8313706908375,114.22660206444561,5.063291139240725,1.0,-0.019000000000000128,-37.0
10864.53,173.0,215.0,22,2024-10-01 03:02:01,95.0,616.4000000000001,3.676,37.83137169666588,114.2266474943608,9.756097560976961,1.0,-0.07499999999999973,0.0
10867.99,173.0,202.0,22,2024-10-01 03:02:02,92.0,616.5999999999999,3.564,37.83137898892164,114.22668621875346,5.78034682080545,1.0,-0.1120000000000001,-13.0
10871.51,173.0,213.0,22,2024-10-01 03:02:03,92.0,616.8,3.546,37.83139265142381,114.22672259621322,5.68181818181877,1.0,-0.018000000000000238,11.0
10875.19,173.0,212.0,22,2024-10-01 03:02:04,91.0,617.2,3.536,37.831410337239504,114.22675645910203,10.869565217392916,1.0,-0.009999999999999787,-1.0
10878.11,173.0,185.0,22,2024-10-01 03:02:05,90.0,617.4000000000001,3.48,37.83142827451229,114.22678319737315,6.849315068494537,1.0,-0.05600000000000005,-27.0
10881.75,173.0,173.0,22,2024-10-01 03:02:06,89.0,617.5999999999999,3.452,37.83144596032798,114.22681798227131,5.494505494501376,1.0,-0.028000000000000025,-12.0
10885.25,173.0,161.0,22,2024-10-01 03:02:07,87.0,617.8,3.303,37.8314642328769,114.22685058787465,5.714285714287014,1.0,-0.14900000000000002,-12.0
10888.97,173.0,181.0,22,2024-10-01 03:02:08,86.0,618.0,3.284,37.83148351125419,114.22688302583992,5.376344086023675,1.0,-0.019000000000000128,20.0
10891.8,173.0,155.0,22,2024-10-01 03:02:09,87.0,618.4000000000001,3.322,37.83149851486087,114.22691169194877,14.134275618378137,1.0,0.038000000000000256,-26.0
10895.49,173.0,169.0,22,2024-10-01 03:02:10,87.0,618.8,3.303,37.831517960876226,114.22694563865662,10.840108401078817,1.0,-0.019000000000000128,14.0
10899.09,173.0,141.0,22,2024-10-01 03:02:11,85.0,618.8,3.34,37.83154360949993,114.2269709520042,0.0,1.0,0.03699999999999992,-28.0
10902.48,173.0,129.0,22,2024-10-01 03:02:12,84.0,619.2,3.238,37.83157026395202,114.22699031420052,11.799410029503234,1.0,-0.10199999999999987,-12.0
10905.82,172.0,170.0,22,2024-10-01 03:02:13,78.0,619.4000000000001,3.088,37.831598510965705,114.2270032223314,5.988023952096909,1.0,-0.1499999999999999,41.0
10908.99,172.0,206.0,22,2024-10-01 03:02:14,78.0,619.5999999999999,2.958,37.83162575215101,114.2270119395107,6.309148264978344,1.0,-0.1299999999999999,36.0
10911.59,172.0,187.0,22,2024-10-01 03:02:15,76.0,619.8,2.902,37.83165106549859,114.2270103469491,7.692307692308365,1.0,-0.05600000000000005,-19.0
10914.73,172.0,229.0,22,2024-10-01 03:02:16,76.0,620.0,2.883,37.831678139045835,114.22699903137982,6.369426751594985,1.0,-0.019000000000000128,42.0
10917.72,172.0,252.0,22,2024-10-01 03:02:17,83.0,620.2,3.004,37.831700183451176,114.22697723843157,6.68896321070435,1.0,0.121,23.0
10920.75,172.0,241.0,22,2024-10-01 03:02:18,86.0,620.8,3.088,37.831710912287235,114.2269450519234,19.80198019801252,1.0,0.08400000000000007,-11.0
10923.8,172.0,244.0,22,2024-10-01 03:02:19,85.0,621.4000000000001,3.368,37.83171401359141,114.2269085906446,19.672131147550147,1.0,0.2799999999999998,3.0
10927.61,172.0,154.0,22,2024-10-01 03:02:20,78.0,621.5999999999999,3.275,37.83171644434333,114.22686659730971,5.249343832014419,1.0,-0.09299999999999997,-90.0
10930.76,172.0,154.0,22,2024-10-01 03:02:21,78.0,621.8,2.911,37.83171694725752,114.22683189623058,6.349206349208527,1.0,-0.3639999999999999,0.0
10933.44,172.0,226.0,22,2024-10-01 03:02:22,71.0,622.0,2.818,37.83171493560076,114.22680113464594,7.462686567165065,1.0,-0.09299999999999997,72.0
10936.08,172.0,156.0,22,2024-10-01 03:02:23,62.0,622.0,2.641,37.831712421029806,114.22677188180387,0.0,1.0,-0.17700000000000005,-70.0
10938.19,172.0,179.0,22,2024-10-01 03:02:24,45.0,622.2,2.202,37.8317092359066,114.22675017267466,9.47867298578153,1.0,-0.43900000000000006,23.0
10939.79,172.0,313.0,22,2024-10-01 03:02:25,55.0,622.4000000000001,2.174,37.83170621842146,114.22673081047833,12.5,1.0,-0.028000000000000025,134.0
10942.21,172.0,267.0,22,2024-10-01 03:02:26,60.0,622.5999999999999,2.837,37.83169657923281,114.22670289874077,8.264462809915802,1.0,0.6630000000000003,-46.0
10945.43,172.0,274.0,22,2024-10-01 03:02:27,62.0,623.0,2.893,37.83168392255902,114.22667171806097,12.422360248445537,1.0,0.055999999999999606,7.0
10948.15,172.0,268.0,22,2024-10-01 03:02:28,62.0,623.4000000000001,2.809,37.83167386427522,114.22664372250438,14.705882352948061,1.0,-0.08399999999999963,-6.0
10950.83,172.0,288.0,22,2024-10-01 03:02:29,62.0,623.5999999999999,2.893,37.83166481181979,114.22661413438618,7.462686567156582,1.0,0.08399999999999963,20.0
10953.98,172.0,311.0,22,2024-10-01 03:02:30,63.0,623.8,2.948,37.83165550790727,114.22658136114478,6.349206349208527,1.0,0.05500000000000016,23.0
10957.0,172.0,316.0,22,2024-10-01 03:02:31,66.0,624.0,3.098,37.83165140077472,114.2265478335321,6.62251655629194,1.0,0.1499999999999999,5.0
10960.06,172.0,310.0,22,2024-10-01 03:02:32,68.0,624.4000000000001,3.303,37.83164997585118,114.22651262953877,13.071895424841747,1.0,0.20500000000000007,-6.0
10963.33,172.0,295.0,22,2024-10-01 03:02:33,69.0,624.5999999999999,3.303,37.83164771273732,114.22647600062191,6.1162079510639575,1.0,0.0,-15.0
10966.47,172.0,285.0,22,2024-10-01 03:02:34,69.0,625.0,3.294,37.831645952537656,114.22643995843828,12.73885350318997,1.0,-0.008999999999999897,-10.0
10969.72,172.0,293.0,22,2024-10-01 03:02:35,68.0,625.0,3.284,37.831645449623466,114.22640282660723,0.0,1.0,-0.010000000000000231,8.0
10973.03,172.0,297.0,22,2024-10-01 03:02:36,70.0,625.2,3.35,37.83164561726153,114.22636519186199,6.042296072506536,1.0,0.06600000000000028,4.0
10976.38,172.0,394.0,22,2024-10-01 03:02:37,77.0,625.2,3.602,37.83164964057505,114.22632596455514,0.0,1.0,0.2519999999999998,97.0
10980.15,172.0,335.0,22,2024-10-01 03:02:38,77.0,625.5999999999999,3.62,37.83165039494634,114.22628263011575,10.61007957559197,1.0,0.018000000000000238,-59.0
10984.3,172.0,207.0,22,2024-10-01 03:02:39,76.0,626.0,3.788,37.83165316097438,114.22623585909605,9.638554216870507,1.0,0.1679999999999997,-128.0
10988.12,172.0,224.0,22,2024-10-01 03:02:40,81.0,626.4000000000001,3.723,37.83166372217238,114.22619436867535,10.471204188479868,1.0,-0.06499999999999995,17.0
10991.92,172.0,189.0,22,2024-10-01 03:02:41,81.0,626.8,3.536,37.83167411573231,114.2261535488069,10.52631578947211,1.0,-0.18699999999999983,-35.0
10995.61,172.0,239.0,22,2024-10-01 03:02:42,77.0,626.8,3.415,37.83168509602547,114.22611474059522,0.0,1.0,-0.121,50.0
10998.92,172.0,257.0,22,2024-10-01 03:02:43,77.0,627.0,3.34,37.83169498667121,114.22607911750674,6.042296072509856,1.0,-0.07500000000000018,18.0
11002.23,172.0,171.0,22,2024-10-01 03:02:44,81.0,627.4000000000001,3.322,37.83170613460243,114.22604382969439,12.084592145019712,1.0,-0.017999999999999794,-86.0
11005.61,172.0,299.0,22,2024-10-01 03:02:45,84.0,627.5999999999999,3.154,37.831718204542994,114.22600921243429,5.9171597633064446,1.0,-0.16800000000000015,128.0
11008.86,174.0,284.0,22,2024-10-01 03:02:46,86.0,627.8,3.294,37.83173161558807,114.22597635537386,6.153846153847553,1.0,0.14000000000000012,-15.0
11012.18,175.0,288.0,22,2024-10-01 03:02:47,88.0,628.0,3.387,37.831747122108936,114.22594442032278,6.024096385544066,1.0,0.09299999999999997,4.0
11015.39,176.0,220.0,22,2024-10-01 03:02:48,87.0,628.4000000000001,3.462,37.831761706620455,114.22591189853847,12.461059190037375,1.0,0.07500000000000018,-68.0
11018.85,177.0,243.0,22,2024-10-01 03:02:49,86.0,628.5999999999999,3.387,37.831778805702925,114.2258792091161,5.780346820802411,1.0,-0.07500000000000018,23.0
11022.19,178.0,262.0,22,2024-10-01 03:02:50,84.0,628.8,3.312,37.831795904785395,114.22584794461727,5.988023952096909,1.0,-0.07500000000000018,19.0
11025.54,178.0,262.0,22,2024-10-01 03:02:51,84.0,629.2,3.266,37.83181032165885,114.22581424936652,11.940298507464105,1.0,-0.04599999999999982,0.0
11029.02,178.0,242.0,22,2024-10-01 03:02:52,82.0,629.4000000000001,3.266,37.831826582551,114.225781140849,5.7471264367836365,1.0,0.0,-20.0
11032.14,178.0,243.0,22,2024-10-01 03:02:53,81.0,629.5999999999999,3.172,37.83184116706252,114.22575071454048,6.410256410252672,1.0,-0.09399999999999986,1.0
11035.3,178.0,246.0,22,2024-10-01 03:02:54,81.0,630.0,3.135,37.831859020516276,114.22572255134583,12.658227848104728,1.0,-0.037000000000000366,3.0
11038.51,178.0,258.0,22,2024-10-01 03:02:55,84.0,630.4000000000001,3.126,37.831877963617444,114.22569665126503,12.461059190030314,1.0,-0.008999999999999897,12.0
11041.42,178.0,227.0,22,2024-10-01 03:02:56,84.0,630.8,3.238,37.83189699053764,114.22567209228873,13.74570446734995,1.0,0.1120000000000001,-31.0
11044.68,178.0,214.0,22,2024-10-01 03:02:57,84.0,631.2,3.266,37.83191928640008,114.22564761713147,12.269938650308717,1.0,0.028000000000000025,-13.0
11047.93,177.0,239.0,22,2024-10-01 03:02:58,84.0,631.2,3.238,37.83194267190993,114.22562431544065,0.0,1.0,-0.028000000000000025,25.0
11051.68,177.0,218.0,22,2024-10-01 03:02:59,84.0,631.5999999999999,3.238,37.831966644153,114.22559556551278,10.666666666663028,1.0,0.0,-21.0
11055.1,177.0,192.0,22,2024-10-01 03:03:00,83.0,632.0,3.238,37.83198759891093,114.22556723468006,11.695906432750949,1.0,0.0,-26.0
11058.26,177.0,191.0,22,2024-10-01 03:03:01,80.0,632.4000000000001,3.107,37.83200637437403,114.22553982585669,12.658227848104728,1.0,-0.13099999999999978,-1.0
11061.46,177.0,241.0,22,2024-10-01 03:03:02,79.0,632.8,3.051,37.832024144008756,114.22551115974784,12.5,1.0,-0.05600000000000005,50.0
11064.72,177.0,242.0,22,2024-10-01 03:03:03,80.0,633.0,3.079,37.83204132691026,114.22548115253448,6.134969325154358,1.0,0.028000000000000025,1.0
11067.84,177.0,215.0,22,2024-10-01 03:03:04,78.0,633.4000000000001,3.088,37.83205758780241,114.22545156441629,12.820512820512448,1.0,0.008999999999999897,-27.0
11070.99,176.0,222.0,22,2024-10-01 03:03:05,81.0,633.5999999999999,3.032,37.83206915482879,114.22541879117489,6.349206349201308,1.0,-0.05600000000000005,7.0
11074.2,176.0,210.0,22,2024-10-01 03:03:06,82.0,634.0,3.21,37.83207762055099,114.22538308426738,12.461059190030314,1.0,0.17799999999999994,-12.0
11077.73,176.0,252.0,22,2024-10-01 03:03:07,84.0,634.2,3.163,37.83208751119673,114.22534670680761,5.665722379606556,1.0,-0.04700000000000015,42.0
11080.66,176.0,301.0,22,2024-10-01 03:03:08,88.0,634.2,3.331,37.83209170214832,114.2253130953759,0.0,1.0,0.16800000000000015,49.0
11083.83,175.0,218.0,22,2024-10-01 03:03:09,88.0,634.4000000000001,3.49,37.83209145069122,114.22527604736388,6.3091482649855175,1.0,0.15900000000000025,-83.0
11087.11,175.0,207.0,22,2024-10-01 03:03:10,86.0,634.5999999999999,3.443,37.83208608627319,114.2252388317138,6.097560975602994,1.0,-0.04700000000000015,-11.0
11090.22,175.0,228.0,22,2024-10-01 03:03:11,86.0,634.8,3.368,37.83207720145583,114.22520379535854,6.430868167206592,1.0,-0.07500000000000018,21.0
11093.57,175.0,251.0,22,2024-10-01 03:03:12,88.0,635.0,3.378,37.83206043764949,114.22517202794552,5.970149253732052,1.0,0.010000000000000231,23.0
11097.01,175.0,171.0,22,2024-10-01 03:03:13,92.0,635.4000000000001,3.518,37.832035794854164,114.2251471336931,11.627906976745109,1.0,0.13999999999999968,-80.0
11100.81,175.0,147.0,22,2024-10-01 03:03:14,93.0,635.8,3.667,37.83200662583113,114.22512475401163,10.52631578947211,1.0,0.14900000000000002,-24.0
11104.5,175.0,172.0,22,2024-10-01 03:03:15,91.0,636.2,3.574,37.83197737298906,114.22510446980596,10.84010840108498,1.0,-0.09299999999999997,25.0
11108.28,175.0,177.0,22,2024-10-01 03:03:16,91.0,636.4000000000001,3.564,37.831947868689895,114.22508301213384,5.291005291005577,1.0,-0.009999999999999787,5.0
11112.16,174.0,166.0,22,2024-10-01 03:03:17,89.0,636.8,3.555,37.83191744238138,114.22506356611848,10.309278350514074,1.0,-0.008999999999999897,-11.0
11115.53,174.0,169.0,22,2024-10-01 03:03:18,88.0,637.0,3.499,37.83189095556736,114.22504479065537,5.934718100890148,1.0,-0.05600000000000005,3.0
11118.89,174.0,232.0,22,2024-10-01 03:03:19,90.0,637.4000000000001,3.406,37.83186396583915,114.22502727247775,11.904761904768995,1.0,-0.09299999999999997,63.0
11122.38,174.0,232.0,22,2024-10-01 03:03:20,90.0,637.5999999999999,3.518,37.83183814957738,114.22500430606306,5.730659025783112,1.0,0.11199999999999966,0.0
11125.83,174.0,224.0,22,2024-10-01 03:03:21,90.0,637.5999999999999,3.518,37.83181375823915,114.22497916035354,0.0,1.0,0.0,-8.0
11129.61,175.0,194.0,22,2024-10-01 03:03:22,91.0,637.8,3.564,37.831786600872874,114.22495443373919,5.291005291005577,1.0,0.04600000000000026,-30.0
11133.13,175.0,221.0,22,2024-10-01 03:03:23,93.0,638.0,3.611,37.83176153898239,114.22492912039161,5.681818181821705,1.0,0.04700000000000015,27.0
11136.97,175.0,236.0,22,2024-10-01 03:03:24,94.0,638.2,3.667,37.83173413015902,114.22490380704403,5.208333333334321,1.0,0.055999999999999606,15.0
11140.48,175.0,248.0,22,2024-10-01 03:03:25,86.0,638.4000000000001,3.676,37.831708900630474,114.22488000243902,5.698005698006639,1.0,0.009000000000000341,12.0
11143.89,174.0,317.0,22,2024-10-01 03:03:26,87.0,638.4000000000001,3.62,37.83168534748256,114.22485502436757,0.0,1.0,-0.05600000000000005,69.0
11147.62,174.0,295.0,22,2024-10-01 03:03:27,91.0,638.5999999999999,3.882,37.831663554534316,114.22482275404036,5.361930294899302,1.0,0.262,-22.0
11151.47,174.0,274.0,22,2024-10-01 03:03:28,93.0,638.8,4.022,37.83163891173899,114.22479224391282,5.194805194808339,1.0,0.14000000000000012,-21.0
11155.15,173.0,248.0,22,2024-10-01 03:03:29,93.0,638.8,4.087,37.83161586150527,114.2247602250427,0.0,1.0,0.0649999999999995,-26.0
11159.21,173.0,245.0,22,2024-10-01 03:03:30,92.0,639.0,4.012,37.83159230835736,114.22472485341132,4.926108374385974,1.0,-0.07500000000000018,-3.0
11163.38,173.0,229.0,22,2024-10-01 03:03:31,90.0,639.2,3.966,37.83157034777105,114.22468705102801,4.796163069545371,1.0,-0.045999999999999375,-16.0
