distance,temperature,timestamp,cadence,heart_rate,power,altitude,speed,latitude,longitude,slope,time_diff,acceleration,power_change_rate
5713.54,20,2024-09-16 01:22:32,77.0,120.0,109.0,572.0,5.617,40.50975068472326,115.89074553921819,3.3898305084755562,1.0,-0.04699999999999971,-24.0
5719.17,20,2024-09-16 01:22:33,77.0,121.0,119.0,572.2,5.561,40.50974833779037,115.8906794898212,3.5523978685620174,1.0,-0.05600000000000005,10.0
5724.84,20,2024-09-16 01:22:34,77.0,121.0,128.0,572.2,5.617,40.50974724814296,115.89061293751001,0.0,1.0,0.05600000000000005,9.0
5730.44,20,2024-09-16 01:22:35,76.0,122.0,83.0,572.2,5.58,40.509747164323926,115.89054797776043,0.0,1.0,-0.03699999999999992,-45.0
5735.52,20,2024-09-16 01:22:36,76.0,122.0,99.0,572.4000000000001,5.552,40.50974791869521,115.89048611931503,3.937007874015995,1.0,-0.02800000000000047,16.0
5741.03,20,2024-09-16 01:22:37,77.0,123.0,113.0,572.4000000000001,5.552,40.50974699668586,115.89041956700385,0.0,1.0,0.0,14.0
5747.12,20,2024-09-16 01:22:38,78.0,122.0,113.0,572.4000000000001,5.654,40.50974456593394,115.89034823700786,0.0,1.0,0.10200000000000031,0.0
5753.24,20,2024-09-16 01:22:39,78.0,122.0,83.0,572.4000000000001,5.682,40.50974196754396,115.89027824811637,0.0,1.0,0.02800000000000047,-30.0
5758.61,20,2024-09-16 01:22:40,76.0,122.0,43.0,572.4000000000001,5.589,40.50973794423044,115.8902143780142,0.0,1.0,-0.09299999999999997,-40.0
5764.09,20,2024-09-16 01:22:41,74.0,122.0,25.0,572.2,5.346,40.5097362678498,115.89015126228333,-3.649635036496865,1.0,-0.24300000000000033,-18.0
5768.68,20,2024-09-16 01:22:42,70.0,122.0,39.0,572.2,5.039,40.509732915088534,115.89009510353208,0.0,1.0,-0.3070000000000004,14.0
5773.87,20,2024-09-16 01:22:43,68.0,122.0,110.0,572.2,4.908,40.50973090343177,115.89003441855311,0.0,1.0,-0.13099999999999934,71.0
5779.06,20,2024-09-16 01:22:44,69.0,121.0,152.0,572.2,4.955,40.509730065241456,115.88997406885028,0.0,1.0,0.04699999999999971,42.0
5784.19,20,2024-09-16 01:22:45,71.0,121.0,181.0,572.2,5.141,40.5097259581089,115.88991472497582,0.0,1.0,0.18599999999999994,29.0
5789.04,20,2024-09-16 01:22:46,74.0,121.0,173.0,572.2,5.356,40.50972344353795,115.88985605165362,0.0,1.0,0.21499999999999986,-8.0
5794.35,20,2024-09-16 01:22:47,75.0,121.0,176.0,572.2,5.514,40.5097174923867,115.88979226537049,0.0,1.0,0.15800000000000036,3.0
5800.34,20,2024-09-16 01:22:48,78.0,122.0,156.0,572.2,5.645,40.50970827229321,115.88972353376448,0.0,1.0,0.13099999999999934,-20.0
5806.24,20,2024-09-16 01:22:49,79.0,122.0,190.0,572.2,5.701,40.50969989039004,115.88965580798686,0.0,1.0,0.05600000000000005,34.0
5811.93,20,2024-09-16 01:22:50,80.0,123.0,186.0,572.2,5.822,40.509692849591374,115.8895893394947,0.0,1.0,0.12100000000000044,-4.0
5817.6,20,2024-09-16 01:22:51,81.0,124.0,160.0,572.2,5.897,40.50968488678336,115.8895222004503,0.0,1.0,0.07500000000000018,-26.0
5823.55,20,2024-09-16 01:22:52,81.0,125.0,122.0,572.0,5.916,40.50967566668987,115.88945237919688,-3.3613445378159934,1.0,0.019000000000000128,-38.0
5829.85,20,2024-09-16 01:22:53,82.0,128.0,148.0,572.2,5.962,40.50966477021575,115.88938012719154,3.1746031746038046,1.0,0.045999999999999375,26.0
5836.05,20,2024-09-16 01:22:54,81.0,129.0,107.0,572.2,5.962,40.509655801579356,115.88930888101459,0.0,1.0,0.0,-41.0
5842.01,20,2024-09-16 01:22:55,81.0,129.0,129.0,572.2,5.897,40.50964540801942,115.88924140669405,0.0,1.0,-0.0649999999999995,22.0
5847.37,20,2024-09-16 01:22:56,80.0,129.0,107.0,572.2,5.86,40.50963442772627,115.88917845860124,0.0,1.0,-0.03699999999999992,-22.0
5853.09,20,2024-09-16 01:22:57,80.0,129.0,117.0,572.2,5.86,40.50962143577635,115.88911257684231,0.0,1.0,0.0,10.0
5859.02,20,2024-09-16 01:22:58,81.0,129.0,153.0,572.2,5.888,40.50960551016033,115.88904602453113,0.0,1.0,0.02799999999999958,36.0
5865.07,20,2024-09-16 01:22:59,85.0,129.0,210.0,572.2,6.018,40.50959109328687,115.88897762820125,0.0,1.0,0.1299999999999999,57.0
5871.08,20,2024-09-16 01:23:00,85.0,128.0,144.0,572.2,6.205,40.50957667641342,115.88890814222395,0.0,1.0,0.18700000000000028,-66.0
5877.47,20,2024-09-16 01:23:01,86.0,128.0,131.0,572.4000000000001,6.252,40.509561002254486,115.88883589021862,3.129890453834667,1.0,0.04699999999999971,-13.0
5883.87,20,2024-09-16 01:23:02,86.0,128.0,110.0,572.2,6.242,40.509546836838126,115.88876388967037,-3.125000000000888,1.0,-0.009999999999999787,-21.0
5889.93,20,2024-09-16 01:23:03,86.0,128.0,124.0,572.4000000000001,6.242,40.50953225232661,115.88869482278824,3.3003300330038328,1.0,0.0,14.0
5895.93,20,2024-09-16 01:23:04,86.0,127.0,141.0,572.4000000000001,6.261,40.509518003091216,115.88862433098257,0.0,1.0,0.019000000000000128,17.0
5902.68,20,2024-09-16 01:23:05,86.0,127.0,141.0,572.4000000000001,6.298,40.50950291566551,115.88854847475886,0.0,1.0,0.03699999999999992,0.0
5909.21,20,2024-09-16 01:23:06,87.0,126.0,130.0,572.4000000000001,6.364,40.509488079696894,115.88847488164902,0.0,1.0,0.06599999999999984,-11.0
5915.41,20,2024-09-16 01:23:07,88.0,125.0,147.0,572.4000000000001,6.392,40.50947374664247,115.88840363547206,0.0,1.0,0.02800000000000047,17.0
5921.81,20,2024-09-16 01:23:08,87.0,125.0,90.0,572.4000000000001,6.41,40.50945715047419,115.88833129964769,0.0,1.0,0.017999999999999794,-57.0
5928.06,20,2024-09-16 01:23:09,86.0,124.0,78.0,572.4000000000001,6.326,40.509442733600736,115.8882597181946,0.0,1.0,-0.08400000000000052,-12.0
5934.39,20,2024-09-16 01:23:10,85.0,124.0,137.0,572.4000000000001,6.196,40.50942630507052,115.8881891425699,0.0,1.0,-0.1299999999999999,59.0
5940.38,20,2024-09-16 01:23:11,86.0,124.0,153.0,572.4000000000001,6.261,40.50941029563546,115.88811982423067,0.0,1.0,0.06500000000000039,16.0
5947.0,20,2024-09-16 01:23:12,86.0,123.0,127.0,572.4000000000001,6.317,40.50939504057169,115.88804556056857,0.0,1.0,0.05600000000000005,-26.0
5953.28,20,2024-09-16 01:23:13,86.0,123.0,108.0,572.4000000000001,6.289,40.50938179716468,115.88797381147742,0.0,1.0,-0.02800000000000047,-19.0
5959.3,20,2024-09-16 01:23:14,85.0,123.0,64.0,572.5999999999999,6.252,40.5093670450151,115.88790382258594,3.3222591362093623,1.0,-0.03699999999999992,-44.0
5965.62,20,2024-09-16 01:23:15,81.0,123.0,64.0,572.5999999999999,5.962,40.509354220703244,115.88783240877092,0.0,1.0,-0.29000000000000004,0.0
5971.57,20,2024-09-16 01:23:16,79.0,124.0,87.0,572.8,5.841,40.509339636191726,115.88776535354555,3.3613445378159934,1.0,-0.12099999999999955,23.0
5977.28,20,2024-09-16 01:23:17,79.0,123.0,79.0,572.5999999999999,5.785,40.50932723097503,115.88769947178662,-3.5026269702284454,1.0,-0.05600000000000005,-8.0
5983.05,20,2024-09-16 01:23:18,78.0,123.0,88.0,572.5999999999999,5.692,40.509315161034465,115.88763417676091,0.0,1.0,-0.09299999999999997,9.0
5988.48,20,2024-09-16 01:23:19,78.0,123.0,119.0,572.5999999999999,5.673,40.50930459983647,115.887570977211,0.0,1.0,-0.019000000000000128,31.0
5994.12,20,2024-09-16 01:23:20,78.0,123.0,131.0,572.5999999999999,5.673,40.509292697533965,115.88750643655658,0.0,1.0,0.0,12.0
5999.67,20,2024-09-16 01:23:21,78.0,123.0,126.0,572.5999999999999,5.673,40.50928104668856,115.88744256645441,0.0,1.0,0.0,-5.0
6005.29,20,2024-09-16 01:23:22,78.0,124.0,119.0,572.5999999999999,5.682,40.509269228205085,115.88737827725708,0.0,1.0,0.009000000000000341,-7.0
6010.82,20,2024-09-16 01:23:23,78.0,124.0,155.0,572.5999999999999,5.664,40.50925682298839,115.88731465861201,0.0,1.0,-0.018000000000000682,36.0
6016.47,20,2024-09-16 01:23:24,79.0,125.0,153.0,572.8,5.72,40.509243831038475,115.88724927976727,3.5398230088500204,1.0,0.05600000000000005,-2.0
6022.51,20,2024-09-16 01:23:25,79.0,125.0,135.0,572.5999999999999,5.776,40.509230671450496,115.88718121871352,-3.311258278146468,1.0,0.05600000000000005,-18.0
6028.32,20,2024-09-16 01:23:26,79.0,125.0,142.0,572.8,5.766,40.50921902060509,115.88711567223072,3.442340791739466,1.0,-0.009999999999999787,7.0
6033.71,20,2024-09-16 01:23:27,79.0,125.0,143.0,572.8,5.766,40.50920628011227,115.88705347850919,0.0,1.0,0.0,1.0
6039.27,20,2024-09-16 01:23:28,79.0,125.0,134.0,572.8,5.72,40.50919513218105,115.88698910549283,0.0,1.0,-0.04600000000000026,-9.0
6044.82,20,2024-09-16 01:23:29,77.0,125.0,133.0,572.8,5.664,40.50918314605951,115.88692498393357,0.0,1.0,-0.05600000000000005,-1.0
6050.57,20,2024-09-16 01:23:30,78.0,125.0,170.0,573.0,5.636,40.50917166285217,115.8868592698127,3.4782608695660087,1.0,-0.02799999999999958,37.0
6056.26,20,2024-09-16 01:23:31,78.0,125.0,180.0,573.0,5.682,40.50915800035,115.88679489679635,0.0,1.0,0.04600000000000026,10.0
6061.83,20,2024-09-16 01:23:32,78.0,125.0,164.0,573.0,5.738,40.50914727151394,115.8867297694087,0.0,1.0,0.05600000000000005,-16.0
6067.69,20,2024-09-16 01:23:33,78.0,125.0,158.0,573.0,5.692,40.509132351726294,115.8866642229259,0.0,1.0,-0.04600000000000026,-6.0
6073.43,20,2024-09-16 01:23:34,79.0,125.0,182.0,573.2,5.738,40.50911751575768,115.88659993372858,3.4843205574916616,1.0,0.04600000000000026,24.0
6078.93,20,2024-09-16 01:23:35,79.0,125.0,169.0,573.2,5.776,40.509104523807764,115.88653648272157,0.0,1.0,0.03799999999999937,-13.0
6084.72,20,2024-09-16 01:23:36,80.0,124.0,186.0,573.2,5.794,40.5090924538672,115.88647034950554,0.0,1.0,0.017999999999999794,17.0
6090.46,20,2024-09-16 01:23:37,80.0,124.0,157.0,573.4000000000001,5.85,40.50908080302179,115.88640413247049,3.484320557492214,1.0,0.05600000000000005,-29.0
6096.22,20,2024-09-16 01:23:38,80.0,124.0,152.0,573.4000000000001,5.822,40.50906948745251,115.88633766397834,0.0,1.0,-0.02799999999999958,-5.0
6102.01,20,2024-09-16 01:23:39,79.0,124.0,143.0,573.5999999999999,5.776,40.50906018353999,115.8862704411149,3.454231433502925,1.0,-0.04600000000000026,-9.0
6107.66,20,2024-09-16 01:23:40,79.0,124.0,192.0,573.5999999999999,5.738,40.50904861651361,115.88620447553694,0.0,1.0,-0.03799999999999937,49.0
6113.75,20,2024-09-16 01:23:41,80.0,124.0,183.0,573.5999999999999,5.785,40.50903654657304,115.88613532483578,0.0,1.0,0.04699999999999971,-9.0
6119.62,20,2024-09-16 01:23:42,80.0,124.0,159.0,573.8,5.832,40.509024392813444,115.88606835342944,3.4071550255545007,1.0,0.04699999999999971,-24.0
6125.42,20,2024-09-16 01:23:43,80.0,124.0,185.0,573.8,5.85,40.509009808301926,115.88600289076567,0.0,1.0,0.017999999999999794,26.0
6131.26,20,2024-09-16 01:23:44,81.0,124.0,202.0,574.0,5.888,40.508996145799756,115.88593726046383,3.4246575342472685,1.0,0.038000000000000256,17.0
6136.85,20,2024-09-16 01:23:45,82.0,124.0,178.0,574.2,5.925,40.50898466259241,115.88587288744748,3.5778175313066236,1.0,0.03699999999999992,-24.0
6142.39,20,2024-09-16 01:23:46,82.0,124.0,217.0,574.0,5.953,40.50897200591862,115.8858076762408,-3.610108303249942,1.0,0.02800000000000047,39.0
6148.51,20,2024-09-16 01:23:47,83.0,123.0,196.0,574.2,6.009,40.50895716995001,115.88573793880641,3.267973856209952,1.0,0.05600000000000005,-21.0
6154.77,20,2024-09-16 01:23:48,84.0,122.0,218.0,574.2,6.074,40.508942333981395,115.88566727936268,0.0,1.0,0.0649999999999995,22.0
6161.04,20,2024-09-16 01:23:49,85.0,122.0,200.0,574.2,6.158,40.50892950966954,115.88559611700475,0.0,1.0,0.08400000000000052,-18.0
6167.08,20,2024-09-16 01:23:50,85.0,122.0,183.0,574.4000000000001,6.196,40.50891635008156,115.88552696630359,3.311258278146468,1.0,0.03799999999999937,-17.0
6173.12,20,2024-09-16 01:23:51,85.0,122.0,164.0,574.5999999999999,6.205,40.508900759741664,115.88545840233564,3.3112582781427036,1.0,0.009000000000000341,-19.0
6179.27,20,2024-09-16 01:23:52,85.0,121.0,211.0,574.5999999999999,6.205,40.50888583995402,115.88538832962513,0.0,1.0,0.0,47.0
6185.57,20,2024-09-16 01:23:53,86.0,121.0,207.0,574.8,6.214,40.50887142308056,115.8853174187243,3.1746031746042633,1.0,0.009000000000000341,-4.0
6191.42,20,2024-09-16 01:23:54,86.0,121.0,202.0,575.0,6.252,40.50885851494968,115.88524835184216,3.418803418803983,1.0,0.03799999999999937,-5.0
6198.08,20,2024-09-16 01:23:55,87.0,121.0,205.0,575.0,6.308,40.50884636119008,115.88517316617072,0.0,1.0,0.05600000000000005,3.0
6204.17,20,2024-09-16 01:23:56,87.0,121.0,184.0,575.0,6.336,40.50883253104985,115.88510275818408,0.0,1.0,0.02800000000000047,-21.0
6210.47,20,2024-09-16 01:23:57,87.0,120.0,181.0,575.2,6.373,40.50881635397673,115.88503058999777,3.1746031746038046,1.0,0.03699999999999992,-3.0
6217.0,20,2024-09-16 01:23:58,87.0,120.0,175.0,575.2,6.354,40.50879959017038,115.88495682924986,0.0,1.0,-0.019000000000000128,-6.0
6223.71,20,2024-09-16 01:23:59,88.0,120.0,201.0,575.2,6.373,40.5087798088789,115.8848837390542,0.0,1.0,0.019000000000000128,26.0
6229.94,20,2024-09-16 01:24:00,88.0,120.0,164.0,575.4000000000001,6.382,40.50875684246421,115.88481676764786,3.210272873195177,1.0,0.008999999999999453,-37.0
6236.16,20,2024-09-16 01:24:01,89.0,121.0,159.0,575.5999999999999,6.476,40.508733708411455,115.88474879041314,3.2154340835982302,1.0,0.0940000000000003,-5.0
6242.79,20,2024-09-16 01:24:02,90.0,121.0,166.0,575.5999999999999,6.559,40.50871015526354,115.88467754423618,0.0,1.0,0.08300000000000018,7.0
6249.3,20,2024-09-16 01:24:03,92.0,121.0,125.0,575.8,6.662,40.50868517719209,115.88460738770664,3.0721966205843128,1.0,0.10299999999999976,-41.0
6255.94,20,2024-09-16 01:24:04,92.0,120.0,116.0,575.8,6.727,40.50865827128291,115.88453664444387,0.0,1.0,0.06500000000000039,-9.0
6262.75,20,2024-09-16 01:24:05,93.0,120.0,143.0,576.0,6.746,40.50862583331764,115.8844677451998,2.936857562408718,1.0,0.019000000000000128,27.0
6269.89,20,2024-09-16 01:24:06,94.0,120.0,121.0,576.0,6.858,40.508591551333666,115.88439733721316,0.0,1.0,0.11199999999999921,-22.0
6276.88,20,2024-09-16 01:24:07,86.0,120.0,149.0,576.0,6.942,40.50855902954936,115.88432617485523,0.0,1.0,0.08400000000000052,28.0
6284.05,20,2024-09-16 01:24:08,85.0,121.0,150.0,576.0,7.017,40.50852449610829,115.88425467722118,0.0,1.0,0.07500000000000018,1.0
6291.41,20,2024-09-16 01:24:09,86.0,121.0,101.0,575.8,7.138,40.50848702900112,115.88418435305357,-2.717391304348565,1.0,0.12099999999999955,-49.0
6298.55,20,2024-09-16 01:24:10,87.0,121.0,104.0,575.8,7.213,40.50844721496105,115.88411788456142,0.0,1.0,0.07500000000000018,3.0
6305.93,20,2024-09-16 01:24:11,88.0,121.0,96.0,575.8,7.325,40.50840605981648,115.8840501587838,0.0,1.0,0.1120000000000001,-8.0
6313.17,20,2024-09-16 01:24:12,89.0,121.0,53.0,575.8,7.39,40.508365239948034,115.8839822653681,0.0,1.0,0.0649999999999995,-43.0
6320.71,20,2024-09-16 01:24:13,88.0,121.0,51.0,575.5999999999999,7.371,40.50832291133702,115.88391361758113,-2.6525198938998202,1.0,-0.01899999999999924,-2.0
6328.17,20,2024-09-16 01:24:14,89.0,121.0,61.0,575.5999999999999,7.437,40.5082808341831,115.88384530507028,0.0,1.0,0.06599999999999984,10.0
6335.57,20,2024-09-16 01:24:15,90.0,121.0,68.0,575.5999999999999,7.465,40.508239762857556,115.88377682492137,0.0,1.0,0.02799999999999958,7.0
6342.86,20,2024-09-16 01:24:16,90.0,121.0,103.0,575.4000000000001,7.483,40.508196009323,115.8837111108005,-2.743484224963225,1.0,0.017999999999999794,35.0
6350.53,20,2024-09-16 01:24:17,90.0,121.0,97.0,575.4000000000001,7.521,40.50815334543586,115.8836402837187,0.0,1.0,0.038000000000000256,-6.0
6358.2,20,2024-09-16 01:24:18,91.0,121.0,102.0,575.2,7.558,40.50811143592,115.88356870226562,-2.607561929596396,1.0,0.03699999999999992,5.0
6365.89,20,2024-09-16 01:24:19,91.0,121.0,112.0,575.2,7.614,40.508070113137364,115.88349645026028,0.0,1.0,0.05600000000000005,10.0
6373.43,20,2024-09-16 01:24:20,92.0,121.0,97.0,575.0,7.688,40.50802971236408,115.88342369534075,-2.6525198938998202,1.0,0.07399999999999984,-15.0
6381.5,20,2024-09-16 01:24:21,93.0,121.0,100.0,575.0,7.744,40.50798872485757,115.88334742002189,0.0,1.0,0.05600000000000005,3.0
6389.05,20,2024-09-16 01:24:22,94.0,121.0,119.0,575.0,7.819,40.50794807262719,115.88327625766397,0.0,1.0,0.07500000000000018,19.0
6396.59,20,2024-09-16 01:24:23,96.0,122.0,124.0,574.8,7.903,40.50790364854038,115.88320752605796,-2.6525198938998202,1.0,0.08399999999999963,5.0
6404.49,20,2024-09-16 01:24:24,95.0,122.0,112.0,574.8,7.978,40.50785553641617,115.88313795626163,0.0,1.0,0.07500000000000018,-12.0
6412.72,20,2024-09-16 01:24:25,90.0,122.0,196.0,574.8,8.034,40.50780893303454,115.88306335732341,0.0,1.0,0.05600000000000094,84.0
6420.89,20,2024-09-16 01:24:26,90.0,123.0,228.0,574.5999999999999,8.211,40.50776434130967,115.88298708200455,-2.4479804161572054,1.0,0.1769999999999996,32.0
6429.27,20,2024-09-16 01:24:27,92.0,124.0,214.0,574.5999999999999,8.444,40.50771773792803,115.8829098008573,0.0,1.0,0.23300000000000054,-14.0
6437.62,20,2024-09-16 01:24:28,93.0,125.0,196.0,574.5999999999999,8.603,40.50767021253705,115.8828326035291,0.0,1.0,0.15899999999999892,-18.0
6446.34,20,2024-09-16 01:24:29,96.0,125.0,168.0,574.4000000000001,8.79,40.50762075930834,115.88275238871574,-2.293577981649223,1.0,0.1869999999999994,-28.0
6455.27,20,2024-09-16 01:24:30,97.0,124.0,150.0,574.4000000000001,8.92,40.507568791508675,115.88267200626433,0.0,1.0,0.13000000000000078,-18.0
6464.27,20,2024-09-16 01:24:31,89.0,125.0,145.0,574.2,9.013,40.50751673988998,115.88259070180357,-2.2222222222227273,1.0,0.09299999999999997,-5.0
6473.3,20,2024-09-16 01:24:32,89.0,125.0,133.0,574.2,9.097,40.50746452063322,115.88250797241926,0.0,1.0,0.08399999999999963,-12.0
6482.61,20,2024-09-16 01:24:33,89.0,127.0,158.0,574.0,9.181,40.507412971928716,115.88242172263563,-2.148227712138093,1.0,0.08399999999999963,25.0
6491.89,20,2024-09-16 01:24:34,90.0,128.0,140.0,574.0,9.228,40.507361674681306,115.88233572430909,0.0,1.0,0.0470000000000006,-18.0
6501.02,20,2024-09-16 01:24:35,91.0,129.0,128.0,573.8,9.275,40.50730710849166,115.88225458748639,-2.1905805038339876,1.0,0.0470000000000006,-12.0
6510.36,20,2024-09-16 01:24:36,91.0,129.0,115.0,573.8,9.303,40.507250698283315,115.88217278011143,0.0,1.0,0.02800000000000047,-13.0
6519.73,20,2024-09-16 01:24:37,90.0,129.0,98.0,573.8,9.312,40.50719470717013,115.88209005072713,0.0,1.0,0.008999999999998565,-17.0
6529.18,20,2024-09-16 01:24:38,91.0,129.0,104.0,573.8,9.303,40.50714064389467,115.88200480677187,0.0,1.0,-0.008999999999998565,6.0
6538.42,20,2024-09-16 01:24:39,90.0,129.0,100.0,573.5999999999999,9.312,40.50708523951471,115.8819226641208,-2.1645021645027076,1.0,0.008999999999998565,-4.0
6547.89,20,2024-09-16 01:24:40,91.0,130.0,92.0,573.5999999999999,9.34,40.50702815875411,115.88184035383165,0.0,1.0,0.02800000000000047,-8.0
6557.16,20,2024-09-16 01:24:41,91.0,131.0,92.0,573.5999999999999,9.321,40.5069715809077,115.8817596361041,0.0,1.0,-0.019000000000000128,0.0
6566.56,20,2024-09-16 01:24:42,90.0,133.0,85.0,573.4000000000001,9.312,40.506916008889675,115.88167640380561,-2.1276595744660267,1.0,-0.009000000000000341,-7.0
6575.84,20,2024-09-16 01:24:43,90.0,133.0,87.0,573.4000000000001,9.321,40.50685959868133,115.88159535080194,0.0,1.0,0.009000000000000341,2.0
6585.13,20,2024-09-16 01:24:44,90.0,133.0,100.0,573.4000000000001,9.284,40.506804110482335,115.88151312433183,0.0,1.0,-0.036999999999999034,13.0
6594.52,20,2024-09-16 01:24:45,90.0,133.0,110.0,573.2,9.265,40.50674577243626,115.88143299333751,-2.129925452609569,1.0,-0.019000000000000128,10.0
6603.86,20,2024-09-16 01:24:46,91.0,133.0,100.0,573.2,9.293,40.506688859313726,115.8813521079719,0.0,1.0,0.027999999999998693,-10.0
6613.14,20,2024-09-16 01:24:47,91.0,133.0,111.0,573.2,9.331,40.50663203001022,115.88127231225371,0.0,1.0,0.038000000000000256,11.0
6622.39,20,2024-09-16 01:24:48,92.0,133.0,122.0,573.0,9.396,40.506575955078006,115.88119201362133,-2.162162162162654,1.0,0.06500000000000128,11.0
6631.61,20,2024-09-16 01:24:49,92.0,133.0,158.0,573.0,9.443,40.50651837140322,115.88111246936023,0.0,1.0,0.04699999999999882,36.0
6641.2,20,2024-09-16 01:24:50,93.0,133.0,143.0,573.0,9.527,40.50646028481424,115.88102890178561,0.0,1.0,0.08399999999999963,-15.0
6650.83,20,2024-09-16 01:24:51,93.0,132.0,148.0,572.8,9.611,40.50640320405364,115.88094374164939,-2.0768431983389744,1.0,0.0840000000000014,5.0
6660.41,20,2024-09-16 01:24:52,94.0,132.0,130.0,572.8,9.667,40.50634696148336,115.88085757568479,0.0,1.0,0.05599999999999916,-18.0
6670.08,20,2024-09-16 01:24:53,94.0,131.0,134.0,572.5999999999999,9.685,40.50628728233278,115.88077459484339,-2.0682523267843225,1.0,0.018000000000000682,4.0
6679.79,20,2024-09-16 01:24:54,94.0,131.0,135.0,572.4000000000001,9.704,40.50622483715415,115.88069446384907,-2.0597322348075937,1.0,0.019000000000000128,1.0
6689.51,20,2024-09-16 01:24:55,94.0,131.0,131.0,572.4000000000001,9.713,40.5061602126807,115.88061693124473,0.0,1.0,0.008999999999998565,-4.0
6699.37,20,2024-09-16 01:24:56,94.0,131.0,122.0,572.2,9.732,40.50609424710274,115.88054032064974,-2.0283975659234494,1.0,0.019000000000000128,-9.0
6709.0,20,2024-09-16 01:24:57,95.0,131.0,119.0,572.2,9.751,40.506029203534126,115.8804651349783,0.0,1.0,0.019000000000000128,-3.0
6718.68,20,2024-09-16 01:24:58,95.0,131.0,109.0,572.0,9.751,40.505962651222944,115.88039129041135,-2.0661157024797467,1.0,0.0,-10.0
6728.39,20,2024-09-16 01:24:59,94.0,131.0,81.0,572.0,9.741,40.50589551217854,115.88031736202538,0.0,1.0,-0.009999999999999787,-28.0
6738.24,20,2024-09-16 01:25:00,94.0,131.0,79.0,571.8,9.723,40.50582795403898,115.88024309836328,-2.0304568527924522,1.0,-0.017999999999998906,-2.0
6747.84,20,2024-09-16 01:25:01,94.0,131.0,75.0,571.8,9.676,40.50576073117554,115.88017176836729,0.0,1.0,-0.0470000000000006,-4.0
6757.5,20,2024-09-16 01:25:02,95.0,131.0,144.0,571.8,9.704,40.50569275394082,115.88010119274259,0.0,1.0,0.02800000000000047,69.0
6767.13,20,2024-09-16 01:25:03,95.0,131.0,125.0,571.5999999999999,9.788,40.50562578253448,115.88002894073725,-2.0768431983389744,1.0,0.08399999999999963,-19.0
6776.76,20,2024-09-16 01:25:04,96.0,131.0,127.0,571.5999999999999,9.797,40.50555747002363,115.87995870038867,0.0,1.0,0.009000000000000341,2.0
6786.48,20,2024-09-16 01:25:05,95.0,131.0,111.0,571.4000000000001,9.816,40.505487313494086,115.87988946586847,-2.0576131687225474,1.0,0.019000000000000128,-16.0
6796.42,20,2024-09-16 01:25:06,95.0,131.0,151.0,571.4000000000001,9.788,40.505417408421636,115.8798189740628,0.0,1.0,-0.02800000000000047,40.0
6806.08,20,2024-09-16 01:25:07,98.0,133.0,351.0,571.4000000000001,9.909,40.50534817390144,115.87975032627583,0.0,1.0,0.12100000000000044,200.0
6815.71,20,2024-09-16 01:25:08,99.0,133.0,233.0,571.2,10.152,40.50527793355286,115.87967832572758,-2.0768431983389744,1.0,0.24299999999999855,-118.0
6826.02,20,2024-09-16 01:25:09,98.0,134.0,164.0,571.0,10.18,40.50520559772849,115.8796017151326,-1.9398642095057004,1.0,0.02800000000000047,-69.0
6836.45,20,2024-09-16 01:25:10,98.0,134.0,163.0,571.0,10.152,40.50513384863734,115.87952569127083,0.0,1.0,-0.02800000000000047,-1.0
6846.29,20,2024-09-16 01:25:11,98.0,134.0,120.0,570.8,10.105,40.50506419502199,115.87945486418903,-2.0325203252036843,1.0,-0.04699999999999882,-43.0
6855.82,20,2024-09-16 01:25:12,91.0,134.0,138.0,570.8,10.021,40.50499403849244,115.8793857973069,0.0,1.0,-0.08399999999999963,18.0
6866.04,20,2024-09-16 01:25:13,91.0,133.0,102.0,570.5999999999999,9.975,40.50491985864937,115.87931522168219,-1.9569471624270105,1.0,-0.04600000000000115,-36.0
6875.91,20,2024-09-16 01:25:14,90.0,133.0,57.0,570.5999999999999,9.919,40.50484735518694,115.87924615480006,0.0,1.0,-0.05599999999999916,-45.0
6885.89,20,2024-09-16 01:25:15,89.0,133.0,57.0,570.5999999999999,9.797,40.504775857552886,115.87917566299438,0.0,1.0,-0.12199999999999989,0.0
6895.77,20,2024-09-16 01:25:16,88.0,133.0,36.0,570.5999999999999,9.676,40.50470662303269,115.8791040815413,0.0,1.0,-0.12100000000000044,-21.0
6905.24,20,2024-09-16 01:25:17,87.0,133.0,33.0,570.5999999999999,9.555,40.50463973544538,115.87903375737369,0.0,1.0,-0.12100000000000044,-3.0
6914.66,20,2024-09-16 01:25:18,86.0,134.0,46.0,570.5999999999999,9.377,40.50457368604839,115.87896418757737,0.0,1.0,-0.17799999999999905,13.0
6923.98,20,2024-09-16 01:25:19,84.0,134.0,52.0,570.5999999999999,9.275,40.504512498155236,115.87888858281076,0.0,1.0,-0.10200000000000031,6.0
6933.29,20,2024-09-16 01:25:20,84.0,134.0,52.0,570.5999999999999,9.135,40.50445323809981,115.8788120560348,0.0,1.0,-0.14000000000000057,0.0
6942.22,20,2024-09-16 01:25:21,82.0,134.0,43.0,570.5999999999999,8.985,40.5043969117105,115.87873653508723,0.0,1.0,-0.15000000000000036,-9.0
6951.06,20,2024-09-16 01:25:22,80.0,134.0,59.0,570.5999999999999,8.808,40.504344860091805,115.87865782901645,0.0,1.0,-0.1769999999999996,16.0
